# Charge-1 vortex fiber nuller coupling vs. separation (azimuthal average)
# Generated: 2026-08-31 12:27:52
#
# Band                    : K (red channel)
# Band edges [nm]         : 1990.0 - 2460.0
# Central wavelength [nm] : 2225.0
# Fractional bandwidth    : 0.2112
# Num. wavelengths        : 1
# Wavelength of this cut  : 2225.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Mask type               : vortex
# Vortex charge           : 1
# Phase scale factor      : 1.000000 (1 = achromatic)
# Vortex offset [samp]    : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# On-axis (null) coupling : 6.285757e-18
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
0,2.164296737e-32
0.002501251251,4.006453855e-06
0.005002502503,1.350417844e-05
0.007503753754,2.926867917e-05
0.01000500501,5.131669352e-05
0.01250625626,7.9653096e-05
0.01500750751,0.0001142763988
0.01750875876,0.0001551854734
0.02001001001,0.0002023738615
0.02251126126,0.0002558472756
0.02501251251,0.0003155911713
0.02751376376,0.0003816043882
0.03001501502,0.0004538884133
0.03251626627,0.0005324231173
0.03501751752,0.0006172053038
0.03751876877,0.0007082456549
0.04002002002,0.0008055119863
0.04252127127,0.000909010164
0.04502252252,0.001018736292
0.04752377377,0.001134662334
0.05002502503,0.001256811582
0.05252627628,0.001385134945
0.05502752753,0.001519629371
0.05752877878,0.001660313601
0.06003003003,0.001807141349
0.06253128128,0.00196011922
0.06503253253,0.002119228892
0.06753378378,0.002284468911
0.07003503504,0.002455802205
0.07253628629,0.002633209702
0.07503753754,0.00281675297
0.07753878879,0.003006301819
0.08004004004,0.003201902409
0.08254129129,0.003403544993
0.08504254254,0.003611209169
0.08754379379,0.003824854994
0.09004504505,0.004044509552
0.0925462963,0.004270101369
0.09504754755,0.00450161583
0.0975487988,0.004739062564
0.1000500501,0.004982416895
