# Phase knife nuller coupling vs. separation (horizontal cut through peak)
# Generated: 2026-08-13 09:33:26
#
# Band                    : H (red channel)
# Band edges [nm]         : 1490.0 - 1780.0
# Central wavelength [nm] : 1635.0
# Fractional bandwidth    : 0.1774
# Num. wavelengths        : 1
# Wavelength of this cut  : 1635.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Phase step [rad]        : 3.141593
# Knife clocking [deg]    : 0.00
# Knife offset [samp]     : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
1.2475,0.2659367519
1.25,0.2651943001
1.2525,0.2644476757
1.255,0.2636969322
1.2575,0.2629421228
1.26,0.2621833008
1.2625,0.2614205197
1.265,0.260653833
1.2675,0.2598832941
1.27,0.2591089564
1.2725,0.2583308737
1.275,0.2575490993
1.2775,0.256763687
1.28,0.2559746902
1.2825,0.2551821626
1.285,0.2543861578
1.2875,0.2535867293
1.29,0.2527839307
1.2925,0.2519778156
1.295,0.2511684377
1.2975,0.2503558503
1.3,0.2495401071
1.3025,0.2487212614
1.305,0.2478993668
1.3075,0.2470744768
1.31,0.2462466445
1.3125,0.2454159235
1.315,0.2445823669
1.3175,0.243746028
1.32,0.2429069599
1.3225,0.2420652158
1.325,0.2412208488
1.3275,0.2403739116
1.33,0.2395244574
1.3325,0.2386725388
1.335,0.2378182086
1.3375,0.2369615194
1.34,0.2361025238
1.3425,0.2352412743
1.345,0.2343778232
1.3475,0.2335122228
1.35,0.2326445251
1.3525,0.2317747824
1.355,0.2309030464
1.3575,0.230029369
1.36,0.2291538018
1.3625,0.2282763965
1.365,0.2273972044
1.3675,0.2265162769
1.37,0.2256336651
1.3725,0.2247494201
1.375,0.2238635926
1.3775,0.2229762335
1.38,0.2220873933
1.3825,0.2211971225
1.385,0.2203054712
1.3875,0.2194124897
1.39,0.2185182278
1.3925,0.2176227353
1.395,0.2167260618
1.3975,0.2158282568
1.4,0.2149293695
1.4025,0.214029449
1.405,0.2131285441
1.4075,0.2122267035
1.41,0.2113239758
1.4125,0.2104204092
1.415,0.209516052
1.4175,0.2086109519
1.42,0.2077051566
1.4225,0.2067987138
1.425,0.2058916707
1.4275,0.2049840744
1.43,0.2040759717
1.4325,0.2031674094
1.435,0.2022584337
1.4375,0.2013490911
1.44,0.2004394273
1.4425,0.1995294883
1.445,0.1986193195
1.4475,0.1977089662
1.45,0.1967984735
1.4525,0.1958878862
1.455,0.1949772488
1.4575,0.1940666057
1.46,0.1931560011
1.4625,0.1922454786
1.465,0.191335082
1.4675,0.1904248546
1.47,0.1895148393
1.4725,0.1886050792
1.475,0.1876956166
1.4775,0.186786494
1.48,0.1858777534
1.4825,0.1849694364
1.485,0.1840615847
1.4875,0.1831542395
1.49,0.1822474418
1.4925,0.1813412321
1.495,0.180435651
1.4975,0.1795307385
1.5,0.1786265345
1.5025,0.1777230786
1.505,0.1768204102
1.5075,0.175918568
1.51,0.175017591
1.5125,0.1741175175
1.515,0.1732183857
1.5175,0.1723202333
1.52,0.1714230981
1.5225,0.1705270171
1.525,0.1696320274
1.5275,0.1687381657
1.53,0.1678454683
1.5325,0.1669539713
1.535,0.1660637104
1.5375,0.1651747211
1.54,0.1642870386
1.5425,0.1634006977
1.545,0.162515733
1.5475,0.1616321787
1.55,0.1607500687
1.5525,0.1598694367
1.555,0.1589903159
1.5575,0.1581127394
1.56,0.1572367399
1.5625,0.1563623497
1.565,0.1554896008
1.5675,0.1546185251
1.57,0.1537491539
1.5725,0.1528815184
1.575,0.1520156494
1.5775,0.1511515772
1.58,0.1502893322
1.5825,0.1494289441
1.585,0.1485704424
1.5875,0.1477138563
1.59,0.1468592147
1.5925,0.1460065462
1.595,0.145155879
1.5975,0.144307241
1.6,0.1434606597
1.6025,0.1426161625
1.605,0.1417737763
1.6075,0.1409335277
1.61,0.140095443
1.6125,0.1392595481
1.615,0.1384258687
1.6175,0.1375944302
1.62,0.1367652574
1.6225,0.1359383752
1.625,0.1351138077
1.6275,0.1342915792
1.63,0.1334717131
1.6325,0.132654233
1.635,0.1318391619
1.6375,0.1310265224
1.64,0.130216337
1.6425,0.1294086278
1.645,0.1286034165
1.6475,0.1278007245
1.65,0.127000573
1.6525,0.1262029827
1.655,0.1254079741
1.6575,0.1246155673
1.66,0.1238257822
1.6625,0.1230386381
1.665,0.1222541544
1.6675,0.1214723499
1.67,0.1206932431
1.6725,0.1199168521
1.675,0.119143195
1.6775,0.1183722893
1.68,0.1176041522
1.6825,0.1168388008
1.685,0.1160762515
1.6875,0.1153165208
1.69,0.1145596246
1.6925,0.1138055787
1.695,0.1130543984
1.6975,0.1123060987
1.7,0.1115606944
1.7025,0.1108182
1.705,0.1100786296
1.7075,0.109341997
1.71,0.1086083158
1.7125,0.1078775991
1.715,0.1071498598
1.7175,0.1064251106
1.72,0.1057033637
1.7225,0.1049846311
1.725,0.1042689246
1.7275,0.1035562556
1.73,0.102846635
1.7325,0.1021400738
1.735,0.1014365824
1.7375,0.1007361711
1.74,0.1000388498
1.7425,0.09934462799
1.745,0.09865351514
1.7475,0.09796552025
1.75,0.09728065207
1.7525,0.09659891909
1.755,0.09592032947
1.7575,0.09524489112
1.76,0.09457261166
1.7625,0.09390349841
1.765,0.09323755845
1.7675,0.09257479853
1.77,0.09191522517
1.7725,0.09125884459
1.775,0.09060566275
1.7775,0.08995568531
1.78,0.0893089177
1.7825,0.08866536506
1.785,0.08802503225
1.7875,0.08738792389
1.79,0.08675404433
1.7925,0.08612339764
1.795,0.08549598764
1.7975,0.08487181791
1.8,0.08425089175
1.8025,0.0836332122
1.805,0.08301878208
1.8075,0.08240760391
1.81,0.08179968001
1.8125,0.08119501241
1.815,0.08059360292
1.8175,0.0799954531
1.82,0.07940056426
1.8225,0.07880893747
1.825,0.07822057358
1.8275,0.07763547317
1.83,0.0770536366
1.8325,0.07647506402
1.835,0.07589975531
1.8375,0.07532771014
1.84,0.07475892796
1.8425,0.07419340798
1.845,0.07363114919
1.8475,0.07307215036
1.85,0.07251641003
1.8525,0.07196392656
1.855,0.07141469803
1.8575,0.07086872238
1.86,0.07032599727
1.8625,0.0697865202
