# Charge-1 vortex fiber nuller coupling vs. separation (azimuthal average)
# Generated: 2026-08-14 12:17:50
#
# Band                    : H (red channel)
# Band edges [nm]         : 1490.0 - 1780.0
# Central wavelength [nm] : 1635.0
# Fractional bandwidth    : 0.1774
# Num. wavelengths        : 1
# Wavelength of this cut  : 1635.0 nm
#
# Pupil                   : Keck
# Pupil diameter [mm]     : 13.1400
# F/#                     : 2.580
# Focal length [mm]       : 33.9012
#
# Fiber type              : bessel
# Fiber core radius [um]  : 2.750
# Fiber NA                : 0.230
#
# Mask type               : vortex
# Vortex charge           : 1
# Phase scale factor      : 1.000000 (1 = achromatic)
# Vortex offset [samp]    : X = 0, Y = 0
# Zernike nolls           : [4 5 6 7 8]
# Zernike coeffs [waves]  : [0 0 0 0 0]
#
# Grid size N             : 1024
# Aperture radius [samp]  : 508
# Image samp [samp/lam0F#]: 400
# Image FOV [lam0/D]      : 10
#
# On-axis (null) coupling : 6.138485e-20
#
# Column 1: separation [lambda0/D]
# Column 2: coupling efficiency [fractional, not percent]
separation_lambda0_over_D,coupling_efficiency
0,1.401004869e-32
0.002501251251,4.310252764e-06
0.005002502503,1.452816344e-05
0.007503753754,3.148803803e-05
0.01000500501,5.520787656e-05
0.01250625626,8.569291392e-05
0.01500750751,0.0001229415375
0.01750875876,0.0001669525188
0.02001001001,0.0002177188926
0.02251126126,0.0002752467847
0.02501251251,0.0003395205255
0.02751376376,0.0004105388413
0.03001501502,0.0004883033043
0.03251626627,0.0005727922286
0.03501751752,0.0006640021426
0.03751876877,0.0007619445024
0.04002002002,0.0008665846454
0.04252127127,0.0009779288418
0.04502252252,0.001095972856
0.04752377377,0.001220686481
0.05002502503,0.001352094725
0.05252627628,0.001490144726
0.05502752753,0.001634833145
0.05752877878,0.001786180087
0.06003003003,0.001944135699
0.06253128128,0.002108707026
0.06503253253,0.002279874291
0.06753378378,0.002457635865
0.07003503504,0.002641951794
0.07253628629,0.002832801492
0.07503753754,0.003030251118
0.07753878879,0.003234160536
0.08004004004,0.003444579327
0.08254129129,0.003661496923
0.08504254254,0.003884891289
0.08754379379,0.004114719371
0.09004504505,0.004351010211
0.0925462963,0.004593686835
0.09504754755,0.004842733422
0.0975487988,0.005098160234
0.1000500501,0.005359940624
0.1025513013,0.005628021521
0.1050525526,0.005902448934
0.1075538038,0.006183127708
0.1100550551,0.006470084883
0.1125563063,0.006763245277
0.1150575576,0.007062615561
0.1175588088,0.007368176899
0.1200600601,0.007679919419
0.1225613113,0.007997759363
0.1250625626,0.008321708209
0.1275638138,0.008651759268
0.1300650651,0.008987828797
0.1325663163,0.00932993982
0.1350675676,0.009678041675
0.1375688188,0.01003209486
0.1400700701,0.01039205926
0.1425713213,0.01075792437
0.1450725726,0.011129636
0.1475738238,0.01150734796
0.1500750751,0.01189089087
0.1525763263,0.0122800641
0.1550775776,0.01267496042
0.1575788288,0.01307574325
0.1600800801,0.01348193959
0.1625813313,0.01389409299
0.1650825826,0.01431158571
0.1675838338,0.01473489921
0.1700850851,0.01516350722
0.1725863363,0.01559787675
0.1750875876,0.01603749028
0.1775888388,0.01648276049
0.1800900901,0.01693325612
0.1825913413,0.01738914913
0.1850925926,0.01785045785
0.1875938438,0.01831688911
0.1900950951,0.01878869134
0.1925963463,0.01926569802
0.1950975976,0.01974778003
0.1975988488,0.02023507486
0.2001001001,0.02072746305
0.2026013514,0.02122480946
0.2051026026,0.02172717081
0.2076038539,0.02223462628
0.2101051051,0.02274691406
0.2126063564,0.02326402994
0.2151076076,0.02378603206
0.2176088589,0.02431290712
0.2201101101,0.02484444788
0.2226113614,0.02538063179
0.2251126126,0.02592157251
0.2276138639,0.02646715444
0.2301151151,0.02701724773
0.2326163664,0.02757186159
0.2351176176,0.0281309515
0.2376188689,0.02869453547
0.2401201201,0.02926249067
0.2426213714,0.02983476983
0.2451226226,0.03041130822
0.2476238739,0.03099210176
0.2501251251,0.0315771452
0.2526263764,0.03216635459
0.2551276276,0.0327596396
0.2576288789,0.03335695438
0.2601301301,0.03395826473
0.2626313814,0.03456354088
0.2651326326,0.03517276525
0.2676338839,0.03578585342
0.2701351351,0.03640271019
0.2726363864,0.03702333299
0.2751376376,0.03764763315
0.2776388889,0.03827559842
0.2801401401,0.03890714939
0.2826413914,0.03954231146
0.2851426426,0.04018093133
0.2876438939,0.04082295011
0.2901451451,0.04146844438
0.2926463964,0.04211731921
0.2951476476,0.04276945577
0.2976488989,0.04342478303
0.3001501502,0.0440832153
0.3026514014,0.04474496699
0.3051526527,0.04540974619
0.3076539039,0.0460773927
0.3101551552,0.04674819917
0.3126564064,0.04742180821
0.3151576577,0.04809825982
0.3176589089,0.04877760363
0.3201601602,0.04945955645
0.3226614114,0.05014436655
