wavelength_nm,refl
588.424437299035,0.983880597014925
589.228295819936,0.983522388059701
590.032154340836,0.98334328358209
590.836012861736,0.98272921108742
591.639871382637,0.982029850746269
592.443729903537,0.981373134328358
593.247588424437,0.980716417910448
594.051446945338,0.979940298507463
594.855305466238,0.978865671641791
597.266881028939,0.977791044776119
598.070739549839,0.976835820895522
598.87459807074,0.976
599.67845659164,0.975223880597015
600.48231511254,0.974567164179105
601.286173633441,0.974089552238806
602.090032154341,0.973671641791045
602.893890675241,0.973373134328358
603.697749196141,0.973313432835821
604.501607717042,0.973313432835821
605.305466237942,0.973313432835821
606.109324758842,0.973313432835821
606.913183279743,0.973373134328358
607.717041800643,0.973492537313433
608.520900321543,0.97355223880597
609.324758842444,0.973611940298508
610.128617363344,0.973671641791045
610.932475884244,0.973791044776119
611.736334405145,0.973910447761194
612.540192926045,0.974029850746269
613.344051446945,0.974149253731343
614.147909967846,0.974208955223881
614.951768488746,0.974208955223881
615.755627009646,0.974208955223881
616.559485530547,0.974208955223881
617.363344051447,0.974208955223881
618.167202572347,0.974268656716418
618.971061093248,0.974328358208955
619.774919614148,0.974388059701493
620.578778135048,0.97444776119403
621.382636655949,0.974507462686567
622.186495176849,0.974567164179104
622.990353697749,0.974626865671642
623.794212218649,0.974746268656716
624.59807073955,0.975044776119403
625.40192926045,0.97534328358209
626.205787781351,0.975641791044776
627.009646302251,0.976
627.813504823151,0.976358208955224
628.617363344051,0.976716417910448
629.421221864952,0.977074626865672
630.225080385852,0.977492537313433
631.028938906752,0.977850746268657
631.832797427653,0.978029850746269
632.636655948553,0.978208955223881
633.440514469453,0.978388059701493
634.244372990354,0.978567164179104
635.048231511254,0.978686567164179
635.852090032154,0.978805970149254
636.655948553055,0.978925373134328
637.459807073955,0.978985074626866
638.263665594855,0.978985074626866
639.067524115756,0.978985074626866
639.871382636656,0.978925373134328
640.675241157556,0.978865671641791
641.479099678457,0.978746268656716
642.282958199357,0.978746268656716
643.086816720257,0.978686567164179
643.890675241158,0.978626865671642
644.694533762058,0.978507462686567
645.498392282958,0.978507462686567
647.106109324759,0.978567164179104
647.909967845659,0.978626865671642
648.713826366559,0.978686567164179
649.51768488746,0.978746268656716
650.32154340836,0.978746268656716
651.12540192926,0.978805970149254
651.929260450161,0.978925373134328
652.733118971061,0.97910447761194
653.536977491961,0.979223880597015
654.340836012862,0.979283582089552
655.144694533762,0.97934328358209
655.948553054662,0.979522388059701
656.752411575563,0.979761194029851
657.556270096463,0.980119402985075
658.360128617363,0.980417910447761
659.967845659164,0.980597014925373
660.771704180064,0.980776119402985
661.575562700965,0.980955223880597
662.379421221865,0.981134328358209
663.183279742765,0.981373134328358
663.987138263666,0.981492537313433
664.790996784566,0.98155223880597
665.594855305466,0.981492537313433
666.398713826367,0.981492537313433
667.202572347267,0.981611940298507
668.006430868167,0.981731343283582
668.810289389068,0.981970149253731
669.614147909968,0.982208955223881
670.418006430868,0.982388059701492
671.221864951768,0.982507462686567
672.025723472669,0.982626865671642
672.829581993569,0.982746268656716
673.633440514469,0.982865671641791
674.43729903537,0.982925373134328
675.24115755627,0.982985074626866
676.04501607717,0.982925373134328
676.848874598071,0.982865671641791
677.652733118971,0.982746268656716
678.456591639871,0.982746268656716
679.260450160772,0.982805970149254
680.064308681672,0.982865671641791
680.868167202572,0.982985074626866
681.672025723473,0.983164179104478
682.475884244373,0.983462686567164
683.279742765273,0.983940298507463
684.083601286174,0.98465671641791
684.887459807074,0.985611940298507
685.691318327974,0.986507462686567
686.495176848875,0.987462686567164
687.299035369775,0.988417910447761
688.102893890675,0.989253731343283
688.906752411576,0.989791044776119
698.553054662379,0.99044776119403
699.35691318328,0.990925373134328
700.16077170418,0.991164179104477
700.96463022508,0.991223880597015
701.768488745981,0.991223880597015
702.572347266881,0.991044776119403
703.376205787781,0.990686567164179
704.180064308682,0.990328358208955
704.983922829582,0.990149253731343
705.787781350482,0.989671641791045
706.591639871383,0.989194029850746
707.395498392283,0.988716417910448
708.199356913183,0.988238805970149
709.003215434084,0.987761194029851
709.807073954984,0.987283582089552
710.610932475884,0.986865671641791
711.414790996785,0.986388059701492
712.218649517685,0.985910447761194
713.022508038585,0.985492537313433
713.826366559486,0.985014925373134
714.630225080386,0.984477611940298
716.237942122186,0.983820895522388
717.041800643087,0.983223880597015
717.845659163987,0.982626865671642
718.649517684887,0.982089552238806
719.453376205788,0.981611940298507
720.257234726688,0.981194029850746
721.061093247588,0.980776119402985
721.864951768489,0.980417910447761
722.668810289389,0.980059701492537
723.472668810289,0.979820895522388
724.27652733119,0.979582089552239
725.08038585209,0.97934328358209
725.88424437299,0.978925373134328
726.688102893891,0.97844776119403
727.491961414791,0.977731343283582
728.295819935691,0.977014925373134
729.099678456592,0.976238805970149
729.903536977492,0.975522388059702
730.707395498392,0.974805970149254
731.511254019293,0.974089552238806
732.315112540193,0.973373134328358
733.118971061093,0.972835820895522
733.922829581994,0.972059701492537
734.726688102894,0.971402985074627
735.530546623794,0.970746268656717
736.334405144695,0.970089552238806
737.138263665595,0.969373134328358
737.942122186495,0.968417910447761
738.745980707395,0.967402985074627
739.549839228296,0.966388059701493
740.353697749196,0.965373134328358
741.157556270096,0.964656716417911
741.961414790997,0.964059701492537
742.765273311897,0.963402985074627
743.569131832797,0.96244776119403
744.372990353698,0.961492537313433
745.176848874598,0.960716417910448
745.980707395498,0.96
749.1961414791,0.959283582089552
750,0.95844776119403
750.8038585209,0.957671641791045
751.607717041801,0.956895522388059
752.411575562701,0.956179104477612
753.215434083601,0.955820895522388
754.019292604502,0.955462686567164
754.823151125402,0.955164179104477
755.627009646302,0.954805970149254
756.430868167203,0.954328358208955
757.234726688103,0.953970149253731
758.038585209003,0.95355223880597
758.842443729904,0.953074626865671
759.646302250804,0.952597014925373
760.450160771704,0.952119402985074
761.254019292604,0.951701492537313
762.057877813505,0.951283582089552
762.861736334405,0.950925373134328
763.665594855305,0.950805970149254
764.469453376206,0.950805970149254
765.273311897106,0.950925373134328
766.077170418006,0.95110447761194
766.881028938907,0.951283582089552
767.684887459807,0.951462686567164
768.488745980707,0.951582089552239
769.292604501608,0.951641791044776
770.096463022508,0.951641791044776
770.900321543408,0.951522388059701
771.704180064309,0.951283582089552
772.508038585209,0.950686567164179
773.311897106109,0.950029850746269
774.11575562701,0.949313432835821
774.91961414791,0.947761194029851
775.72347266881,0.946208955223881
776.527331189711,0.94465671641791
777.331189710611,0.94310447761194
781.350482315112,0.941492537313433
782.154340836013,0.939820895522388
782.958199356913,0.93844776119403
783.762057877814,0.936358208955224
784.565916398714,0.934268656716418
785.369774919614,0.932776119402985
786.173633440515,0.93134328358209
786.977491961415,0.929134328358209
787.781350482315,0.926985074626866
788.585209003215,0.924895522388059
789.389067524116,0.922805970149254
792.604501607717,0.920417910447761
793.408360128617,0.918626865671642
794.212218649518,0.916895522388059
795.016077170418,0.915402985074627
795.819935691318,0.913850746268657
796.623794212219,0.913074626865672
797.427652733119,0.912119402985075
798.231511254019,0.910865671641791
799.03536977492,0.909492537313433
799.83922829582,0.908298507462686
800.64308681672,0.907164179104478
801.446945337621,0.905970149253731
802.250803858521,0.904597014925373
803.054662379421,0.903223880597015
803.858520900322,0.901671641791045
804.662379421222,0.900238805970149
805.466237942122,0.898985074626866
806.270096463023,0.897910447761194
807.073954983923,0.89689552238806
807.877813504823,0.895820895522388
808.681672025723,0.894746268656716
809.485530546624,0.893791044776119
810.289389067524,0.892835820895522
811.093247588424,0.891880597014925
811.897106109325,0.890925373134328
812.700964630225,0.890089552238806
813.504823151125,0.889253731343284
815.112540192926,0.888417910447761
815.916398713826,0.887761194029851
816.720257234727,0.886686567164179
817.524115755627,0.885611940298507
818.327974276527,0.884597014925373
819.131832797428,0.883761194029851
829.581993569132,0.882985074626866
830.385852090032,0.882268656716418
831.189710610932,0.881671641791045
831.993569131833,0.881134328358209
832.797427652733,0.88065671641791
837.620578778135,0.88065671641791
838.424437299035,0.880716417910448
839.228295819936,0.880835820895522
840.032154340836,0.881014925373134
840.836012861736,0.881194029850746
841.639871382637,0.88155223880597
842.443729903537,0.881910447761194
843.247588424437,0.882268656716418
844.051446945338,0.882626865671642
848.070739549839,0.883044776119403
848.874598070739,0.883582089552239
849.67845659164,0.884059701492537
850.48231511254,0.884477611940298
851.286173633441,0.884298507462686
852.090032154341,0.884716417910448
852.893890675241,0.885253731343283
853.697749196142,0.886089552238806
854.501607717042,0.886865671641791
855.305466237942,0.887641791044776
856.109324758842,0.888298507462687
856.913183279743,0.888955223880597
857.717041800643,0.889731343283582
858.520900321543,0.891164179104478
859.324758842444,0.892
860.128617363344,0.89289552238806
860.932475884244,0.893492537313433
861.736334405145,0.894089552238806
862.540192926045,0.894626865671642
863.344051446945,0.895164179104478
864.147909967846,0.895701492537314
864.951768488746,0.896179104477612
865.755627009646,0.897671641791045
866.559485530547,0.899044776119403
867.363344051447,0.900358208955224
868.167202572347,0.901671641791045
868.971061093248,0.902985074626866
869.774919614148,0.904358208955224
870.578778135048,0.905791044776119
871.382636655949,0.907283582089552
872.186495176849,0.908835820895522
872.990353697749,0.909373134328358
873.79421221865,0.909970149253731
874.59807073955,0.910388059701492
875.40192926045,0.910805970149254
876.20578778135,0.911283582089552
877.009646302251,0.911880597014925
877.813504823151,0.912537313432836
878.617363344051,0.913194029850746
879.421221864952,0.913850746268656
880.225080385852,0.914686567164179
881.028938906752,0.915522388059701
881.832797427653,0.916537313432836
882.636655948553,0.917731343283582
883.440514469453,0.918985074626866
884.244372990354,0.920119402985075
885.048231511254,0.921194029850746
885.852090032154,0.922208955223881
886.655948553055,0.923343283582089
887.459807073955,0.924716417910448
888.263665594855,0.926029850746269
889.067524115756,0.927582089552239
889.871382636656,0.929074626865672
890.675241157556,0.930507462686567
891.479099678457,0.932238805970149
892.282958199357,0.934149253731343
893.086816720257,0.936119402985075
893.890675241158,0.938208955223881
894.694533762058,0.939820895522388
895.498392282958,0.941373134328358
896.302250803858,0.942507462686567
897.106109324759,0.943522388059701
897.909967845659,0.944537313432836
898.713826366559,0.945253731343283
899.51768488746,0.945970149253731
900.32154340836,0.947044776119403
901.125401929261,0.947820895522388
901.929260450161,0.948537313432836
902.733118971061,0.949134328358209
903.536977491961,0.950388059701492
904.340836012862,0.952059701492537
905.144694533762,0.953731343283582
905.948553054662,0.955343283582089
906.752411575563,0.95665671641791
907.556270096463,0.95755223880597
908.360128617363,0.958507462686567
909.163987138264,0.959522388059701
909.967845659164,0.960776119402985
910.771704180064,0.961492537313433
911.575562700965,0.961850746268657
912.379421221865,0.962328358208955
913.183279742765,0.962805970149254
913.987138263666,0.96334328358209
914.790996784566,0.963880597014926
915.594855305466,0.964417910447761
916.398713826366,0.964955223880597
917.202572347267,0.965492537313433
918.006430868167,0.966029850746269
918.810289389068,0.966805970149254
919.614147909968,0.967462686567164
920.418006430868,0.968477611940299
921.221864951769,0.96955223880597
922.025723472669,0.970626865671642
922.829581993569,0.971701492537314
923.633440514469,0.972835820895522
924.43729903537,0.974029850746269
925.24115755627,0.97510447761194
926.04501607717,0.975940298507463
926.848874598071,0.976716417910448
927.652733118971,0.977253731343284
928.456591639871,0.977850746268657
929.260450160772,0.97844776119403
930.064308681672,0.978985074626866
930.868167202572,0.979522388059701
931.672025723473,0.979880597014925
932.475884244373,0.980298507462687
933.279742765273,0.980716417910448
934.083601286174,0.98155223880597
934.887459807074,0.982328358208955
935.691318327974,0.983044776119403
936.495176848875,0.983761194029851
937.299035369775,0.984417910447761
938.102893890675,0.985014925373134
938.906752411576,0.985611940298507
939.710610932476,0.986149253731343
940.514469453376,0.986626865671642
941.318327974277,0.986686567164179
942.122186495177,0.986686567164179
942.926045016077,0.986626865671642
943.729903536977,0.986686567164179
944.533762057878,0.986805970149254
945.337620578778,0.98710447761194
946.141479099678,0.987641791044776
946.945337620579,0.988238805970149
947.749196141479,0.988835820895522
948.553054662379,0.989432835820895
949.35691318328,0.990029850746268
950.16077170418,0.990626865671642
950.96463022508,0.991164179104477
951.768488745981,0.991761194029851
952.572347266881,0.992119402985074
953.376205787781,0.992238805970149
954.180064308682,0.992537313432836
954.983922829582,0.992895522388059
955.787781350482,0.993253731343283
956.591639871383,0.993671641791045
957.395498392283,0.994149253731343
958.199356913183,0.994626865671641
959.003215434084,0.995044776119403
959.807073954984,0.995522388059702
960.610932475884,0.996
961.414790996785,0.996298507462687
962.218649517685,0.996477611940298
963.022508038585,0.996656716417911
963.826366559485,0.996776119402985
964.630225080386,0.997432835820896
965.434083601286,0.998029850746269
966.237942122186,0.998626865671642
967.041800643087,0.999223880597015
967.845659163987,0.999820895522388
968.649517684888,1.00035820895522
969.453376205788,1.00089552238806
970.257234726688,1.0014328358209
971.061093247588,1.00197014925373
971.864951768489,1.00197014925373
972.668810289389,1.00197014925373
973.472668810289,1.00197014925373
974.27652733119,1.00197014925373
975.08038585209,1.00197014925373
975.88424437299,1.00197014925373
976.688102893891,1.00197014925373
977.491961414791,1.00197014925373
978.295819935691,1.00197014925373
979.099678456592,1.00191044776119
979.903536977492,1.00185074626866
980.707395498392,1.00077611940299
981.511254019293,0.999641791044776
982.315112540193,0.998388059701492
983.118971061093,0.996955223880597
987.942122186495,0.995522388059701
988.745980707396,0.993910447761194
989.549839228296,0.992298507462686
990.353697749196,0.990626865671642
991.157556270096,0.988955223880597
991.961414790997,0.988298507462686
992.765273311897,0.987641791044776
993.569131832797,0.987044776119403
994.372990353698,0.986567164179104
995.176848874598,0.986328358208955
995.980707395498,0.985134328358209
996.784565916399,0.983940298507463
997.588424437299,0.982805970149254
998.392282958199,0.981671641791045
999.1961414791,0.980597014925373
1000,0.979522388059701
1000.8038585209,0.978089552238806
1001.6077170418,0.976656716417911
1002.4115755627,0.975044776119403
1003.2154340836,0.974567164179105
1004.0192926045,0.974149253731343
1004.8231511254,0.973671641791045
1005.6270096463,0.973134328358209
1006.4308681672,0.972
1007.2347266881,0.970925373134328
1008.038585209,0.970268656716418
1008.8424437299,0.969671641791045
1009.6463022508,0.969074626865672
1010.4501607717,0.968477611940299
1011.2540192926,0.967820895522388
1012.0578778135,0.967223880597015
1012.86173633441,0.966686567164179
1013.66559485531,0.966686567164179
1014.46945337621,0.966686567164179
1015.27331189711,0.966626865671642
1016.07717041801,0.966567164179104
1016.88102893891,0.966507462686567
1017.68488745981,0.966507462686567
1018.48874598071,0.966507462686567
1019.29260450161,0.966567164179104
1020.09646302251,0.966686567164179
1020.90032154341,0.966865671641791
1021.70418006431,0.96710447761194
1022.50803858521,0.967462686567164
1023.31189710611,0.967820895522388
1024.11575562701,0.968179104477612
1024.91961414791,0.968477611940299
1025.72347266881,0.968776119402985
1026.52733118971,0.969014925373134
1027.33118971061,0.969194029850746
1028.13504823151,0.969313432835821
1028.93890675241,0.969313432835821
1029.74276527331,0.969313432835821
1031.35048231511,0.969313432835821
1032.15434083601,0.969313432835821
1032.95819935691,0.969253731343284
1033.76205787781,0.969194029850746
1034.56591639871,0.969074626865672
1035.36977491961,0.968716417910448
1036.17363344051,0.968358208955224
1036.97749196141,0.968059701492537
1037.78135048232,0.967701492537314
1038.58520900322,0.96734328358209
1039.38906752412,0.966985074626866
1040.19292604502,0.966686567164179
1040.99678456592,0.966388059701493
1041.80064308682,0.966149253731343
1042.60450160772,0.966089552238806
1043.40836012862,0.966029850746269
1044.21221864952,0.965910447761194
1045.01607717042,0.96579104477612
1045.81993569132,0.965671641791045
1046.62379421222,0.96555223880597
1047.42765273312,0.965432835820896
1048.23151125402,0.965313432835821
1049.03536977492,0.965194029850746
1049.83922829582,0.965134328358209
1050.64308681672,0.965074626865672
1051.44694533762,0.965014925373134
1052.25080385852,0.964955223880597
1053.05466237942,0.965014925373134
1053.85852090032,0.965074626865672
1054.66237942122,0.965194029850746
1055.46623794212,0.965373134328358
1056.27009646302,0.965611940298508
1057.07395498392,0.966029850746269
1057.87781350482,0.96644776119403
1058.68167202572,0.966985074626866
1059.48553054662,0.967522388059702
