Radius,Profile
6.36807968,2.3496436152717845e-09
6.39833184,2.3567431610075704e-09
6.428584,2.393101711337508e-09
6.45883616,2.3993062548131048e-09
6.4890883200000005,2.6021208925936713e-09
6.51934048,2.7638228378904362e-09
6.54959264,3.62569186469414e-09
6.5798448,5.758843837612183e-09
6.61009696,2.463963276471773e-09
6.64034912,2.486900923858366e-09
6.67060128,2.4061863877761015e-09
6.70085344,2.4826105871350437e-09
6.7311056,2.6498895824321985e-09
6.76135776,2.829651617560228e-09
6.79160992,2.817194977944075e-09
6.82186208,2.6279236761670105e-09
6.85211424,2.769957244327382e-09
6.8823664,2.9047432455798324e-09
6.91261856,3.4402139181976e-09
6.94287072,5.968600776327115e-09
6.97312288,2.3051807320938905e-09
7.00337504,2.4674466311685087e-09
7.0336272,2.397774120873436e-09
7.06387936,2.3089070925336225e-09
7.09413152,2.4281101942829448e-09
7.12438368,2.3647816351581033e-09
7.15463584,2.320726881161081e-09
7.184888,2.3036381279190215e-09
7.21514016,2.296159290769426e-09
7.24539232,2.349766602863495e-09
7.27564448,2.705797022018498e-09
7.30589664,5.274204283228934e-09
7.3361488,1.949391980282878e-09
7.36640096,1.8945161995821462e-09
7.39665312,1.7259379399744882e-09
7.42690528,1.647148872648927e-09
7.4571574400000005,1.6413093695424344e-09
7.4874096,1.6844262579660553e-09
7.51766176,1.6439262675503706e-09
7.54791392,1.5115651987320828e-09
7.57816608,1.515943137298377e-09
7.60841824,1.5252551282719053e-09
7.6386704,1.8299016004185027e-09
7.66892256,4.375736013737943e-09
7.69917472,1.0234964245913551e-09
7.72942688,1.0793239583839385e-09
7.75967904,9.851019789756563e-10
7.7899312,9.510576064196764e-10
7.82018336,9.755173195615947e-10
7.8504355200000004,9.460971712570274e-10
7.88068768,1.0496219851055588e-09
7.91093984,9.325710645106597e-10
7.941192,9.453770776096694e-10
7.97144416,9.609888491236301e-10
8.00169632,1.3027792984276315e-09
8.03194848,3.646922824256779e-09
8.06220064,9.484068380031056e-10
8.0924528,6.956138598699082e-10
8.12270496,6.783759462540727e-10
8.15295712,7.103166045445216e-10
8.18320928,7.265725368743658e-10
8.21346144,7.978200396227439e-10
8.2437136,9.294172593297002e-10
8.27396576,8.187308133312587e-10
8.30421792,9.415395721464048e-10
8.334470080000001,9.393361567156048e-10
8.36472224,1.1918226900120069e-09
8.3949744,3.584663253260799e-09
8.42522656,9.175225077582364e-10
8.45547872,8.703744403628577e-10
8.48573088,7.963926317253056e-10
8.51598304,8.887894035400523e-10
8.5462352,9.01519558197434e-10
8.57648736,9.290237686304182e-10
8.60673952,1.1007918044291864e-09
8.63699168,1.03431696566656e-09
8.66724384,1.0757593517737821e-09
8.697496,1.132275226066622e-09
8.72774816,1.30223518275287e-09
8.75800032,3.3204782038887365e-09
8.78825248,1.3980156232519816e-09
8.81850464,9.96067984877884e-10
8.8487568,9.730450624143884e-10
8.87900896,9.73074252449397e-10
8.90926112,9.862186453285468e-10
8.93951328,1.035393070438644e-09
8.96976544,1.1674493814218632e-09
9.0000176,1.058238504003901e-09
9.03026976,1.0629524472741242e-09
9.06052192,1.1049946054613623e-09
9.09077408,1.2166826423098201e-09
9.12102624,3.178721560255252e-09
9.1512784,1.2454926704474153e-09
9.18153056,9.108241092026174e-10
9.21178272,8.152259764533091e-10
9.24203488,8.814493991796813e-10
9.27228704,7.164306130496991e-10
9.3025392,8.259311710393252e-10
9.33279136,9.637967671884673e-10
9.36304352,8.109263622173646e-10
9.39329568,8.153281822179341e-10
9.42354784,8.347535256375165e-10
9.4538,8.984526508531808e-10
9.48405216,2.412538698012705e-09
9.51430432,1.340321150653607e-09
9.54455648,6.165431086643573e-10
9.57480864,5.293582436674615e-10
9.6050608,5.067722438382243e-10
9.63531296,5.199270802347008e-10
9.66556512,5.297293203854082e-10
9.69581728,7.095210613599983e-10
9.72606944,5.358356336460944e-10
9.7563216,5.078395416616263e-10
9.78657376,5.515523951986521e-10
9.81682592,6.15471433202277e-10
9.84707808,1.972312840846699e-09
9.877330240000001,1.093387423651009e-09
9.9075824,4.153258772991977e-10
9.93783456,3.410107830396397e-10
9.96808672,3.7728863292025206e-10
9.99833888,3.174955953792153e-10
10.02859104,3.6385893936624193e-10
10.0588432,5.337508962117002e-10
10.08909536,4.0646790279501294e-10
10.11934752,3.793484233464884e-10
10.14959968,4.3526846102233966e-10
10.17985184,5.050103647378102e-10
10.210104,1.4636878894481074e-09
10.24035616,1.4295359240716944e-09
10.270608320000001,3.944439580991815e-10
10.30086048,3.1916468904170735e-10
10.33111264,3.370116421812255e-10
10.3613648,3.637817984760224e-10
10.39161696,4.008862923456239e-10
10.42186912,6.558284576733628e-10
10.45212128,5.036776759308634e-10
10.48237344,4.60783781655241e-10
10.5126256,5.282676670037831e-10
10.54287776,6.457173989745266e-10
10.57312992,1.3017325495238283e-09
10.60338208,1.6251470524774823e-09
10.63363424,6.061936071337579e-10
10.6638864,5.00772328219012e-10
10.69413856,5.483805591189759e-10
10.72439072,4.446554424353813e-10
10.75464288,5.427171988436214e-10
10.78489504,7.071189746219248e-10
10.8151472,6.107087105531063e-10
10.84539936,5.951129986638397e-10
10.87565152,6.005738714159917e-10
10.90590368,6.574798931927313e-10
10.93615584,1.271439494335553e-09
10.966408,1.6612504428870853e-09
10.99666016,5.513501885598174e-10
11.02691232,4.56460064769061e-10
11.05716448,4.6410585487741685e-10
11.08741664,5.401978126740594e-10
11.1176688,4.6401580530882007e-10
11.14792096,6.776573106279267e-10
11.17817312,5.535201945732135e-10
11.20842528,4.919127429033803e-10
11.23867744,5.054628104434275e-10
11.2689296,5.396973860714653e-10
11.29918176,8.852929072381739e-10
11.32943392,1.7281360872038772e-09
11.35968608,4.2951073946471926e-10
11.38993824,3.381941817038986e-10
11.4201904,3.9817306027698025e-10
11.45044256,3.185444169691695e-10
11.48069472,3.649514715315904e-10
11.51094688,4.933999624515409e-10
11.54119904,4.2813172681051285e-10
11.5714512,3.4213085348902047e-10
11.60170336,3.55841647630429e-10
11.63195552,3.8189420060268954e-10
11.66220768,6.62918361977257e-10
11.69245984,1.5696215942098245e-09
11.722712,3.407597917859849e-10
11.75296416,2.1728248797429995e-10
11.78321632,2.0844186465899393e-10
11.813468480000001,2.334596138019808e-10
11.84372064,2.1113539111274463e-10
11.8739728,4.319774658238209e-10
11.90422496,3.233229581017764e-10
11.93447712,2.445909465180693e-10
11.96472928,2.5588884762454886e-10
11.99498144,2.867047265029383e-10
12.0252336,4.856860572323072e-10
12.05548576,1.5277243908345732e-09
12.08573792,2.4108102545796314e-10
12.11599008,1.6862205487846379e-10
12.14624224,1.9730381887544373e-10
12.1764944,1.621406174187e-10
12.206746560000001,1.9088788278422495e-10
12.23699872,3.737306820170028e-10
12.26725088,3.540296145282358e-10
12.29750304,2.3035566425228135e-10
12.3277552,2.5061028496582075e-10
12.35800736,2.9555796771030954e-10
12.38825952,4.654152510873131e-10
12.41851168,1.4410795403781725e-09
12.44876384,3.211007230636555e-10
12.479016,1.961328608830325e-10
12.50926816,1.9982068612517182e-10
12.53952032,2.0774797476996901e-10
12.56977248,2.3013588162539245e-10
12.60002464,3.908248670046701e-10
12.6302768,3.9382187145436053e-10
12.66052896,2.864657026797238e-10
12.69078112,2.9286091509347425e-10
12.72103328,2.9881432084340156e-10
12.75128544,4.392755634104934e-10
12.7815376,1.442250278649353e-09
12.81178976,3.1957542385179337e-10
12.84204192,2.4296074811705784e-10
12.87229408,2.474453230842907e-10
12.90254624,2.2065674350055863e-10
12.9327984,2.3044531486022078e-10
12.96305056,3.4684525907749993e-10
12.99330272,4.45354875911457e-10
13.02355488,2.7757266023769367e-10
13.05380704,2.7039725890314327e-10
13.0840592,2.795923942006173e-10
13.11431136,3.736897202989991e-10
13.14456352,1.3182646867592428e-09
13.17481568,3.6427195226497125e-10
13.20506784,2.0133320704739586e-10
13.23532,2.1506030613171808e-10
13.26557216,1.9792161397084764e-10
13.29582432,1.9509492555729292e-10
13.32607648,2.825602604734654e-10
13.35632864,4.1159906637020755e-10
13.3865808,2.2490565149869148e-10
13.41683296,2.279912351408404e-10
13.44708512,2.2095202457920115e-10
13.47733728,2.9839106473071376e-10
13.50758944,1.1881711025672987e-09
13.5378416,2.707225496477029e-10
13.56809376,1.7758746913486302e-10
13.59834592,1.5526965639065833e-10
13.62859808,1.482248864747571e-10
13.65885024,1.324054297113526e-10
13.6891024,2.0975945205292684e-10
13.71935456,3.9864501570263584e-10
13.749606720000001,1.7657689154191305e-10
13.77985888,1.7283306769302045e-10
13.81011104,1.776896926718599e-10
13.8403632,2.2694719032711798e-10
13.87061536,1.0190788014271589e-09
13.90086752,3.002686609946605e-10
13.93111968,1.171473123736048e-10
13.96137184,1.1636358423419175e-10
13.991624,1.0750916626121123e-10
14.02187616,1.2192737858176482e-10
14.05212832,1.63925142228214e-10
14.08238048,4.0042649411852566e-10
14.11263264,1.786077473015951e-10
14.142884800000001,1.604208176060055e-10
14.17313696,1.7252178791923898e-10
14.20338912,2.163572836492541e-10
14.23364128,9.419489428732727e-10
14.26389344,3.1673579315668934e-10
14.2941456,1.4720494998011132e-10
14.32439776,1.8438014158471778e-10
14.35464992,1.330229537490503e-10
14.38490208,1.5390087320176066e-10
14.41515424,1.7042031670113725e-10
14.4454064,4.243077745937458e-10
14.47565856,2.495482265643202e-10
14.50591072,2.0581979103925704e-10
14.536162880000001,1.9420611265547425e-10
14.56641504,2.0920531508706927e-10
14.5966672,7.054705629503085e-10
14.62691936,3.8661710374021435e-10
14.65717152,1.6196008302870622e-10
14.68742368,1.4023580583487665e-10
14.71767584,1.7292458720414308e-10
14.747928,3.0311764701261867e-10
14.77818016,1.5417283106052251e-10
14.80843232,1.6987987965706572e-10
14.83868448,1.445173131628743e-10
14.86893664,2.782553686466945e-10
14.8991888,2.416975324808796e-10
14.92944096,2.4474779484329576e-10
14.95969312,8.090501132643515e-10
14.98994528,5.074934092956389e-10
15.02019744,2.4778746316453813e-10
15.0504496,3.4197924235878515e-10
15.08070176,1.8182529355461441e-10
15.11095392,2.0450446093346754e-10
15.14120608,1.9249033313903412e-10
15.17145824,3.6212859982901007e-10
15.2017104,2.228201914434081e-10
15.23196256,1.804157838199977e-10
15.26221472,3.7867444149177053e-10
15.29246688,2.501699035959345e-10
15.32271904,6.614323996346818e-10
15.3529712,6.824120922717119e-10
15.38322336,2.0848683220394828e-10
15.41347552,1.7170911223553278e-10
15.44372768,3.354888284351672e-10
15.47397984,2.0312158910718392e-10
15.504232,4.2111128510649184e-10
15.53448416,1.7823883485000445e-10
15.56473632,2.8488556810199236e-10
15.59498848,2.6004522685310225e-10
15.62524064,2.1086612177208177e-10
15.6554928,2.8865722885356094e-10
15.685744960000001,6.669703651626379e-10
15.71599712,8.627183496282372e-10
15.74624928,3.501081443567642e-10
15.77650144,5.228431273605407e-10
15.8067536,2.0639337198148556e-10
15.83700576,3.6594468969356715e-10
15.86725792,1.750956030131669e-10
15.89751008,1.8293652016988783e-10
15.92776224,1.3766269879134367e-10
15.9580144,1.3205927241967357e-10
15.98826656,1.591038217616119e-10
16.01851872,2.800023264332684e-10
16.04877088,8.764808066949173e-10
16.07902304,1.2574438686531757e-09
16.1092752,4.284077343205704e-10
16.13952736,1.5766813450080653e-10
16.16977952,1.7195901864629183e-10
16.20003168,1.1591569473392765e-10
16.23028384,1.1301238553179617e-10
16.260536,1.214812015698034e-10
16.29078816,1.5613841932158064e-10
16.32104032,1.7147690433257366e-10
16.35129248,2.1888306592960137e-10
16.38154464,8.4764351379301e-10
16.4117968,1.3090833096078176e-09
16.44204896,1.1882245296982755e-09
16.47230112,2.9711979464312923e-10
16.50255328,2.3916367893006947e-10
16.53280544,2.2388066159697024e-10
16.5630576,2.3788501409839497e-10
16.59330976,2.2109835234799338e-10
16.62356192,2.3866342063316226e-10
16.65381408,2.4393589189665605e-10
16.68406624,2.4720339592000585e-10
16.7143184,2.6871991272341993e-10
16.74457056,1.0662294664321337e-09
16.77482272,6.841657256704372e-10
16.80507488,2.4865498746723605e-10
16.83532704,1.1828210197999077e-10
16.8655792,5.882783877288366e-11
16.89583136,5.925931761236293e-11
16.92608352,4.5864528388008143e-11
16.95633568,3.177068990081501e-11
16.98658784,3.095764908717563e-11
17.01684,3.6988485242523046e-11
17.047092160000002,2.4821407056388246e-11
17.07734432,2.499263924955919e-11
17.10759648,3.212531461334972e-11
17.13784864,5.7533961809001787e-11
17.1681008,5.0159637904820724e-11
17.19835296,5.178140343853938e-11
17.22860512,3.525623967558723e-11
17.25885728,2.5400558104945758e-11
17.28910944,2.7234503096339336e-11
17.3193616,2.1806777457658716e-11
17.34961376,1.9243212851632403e-11
17.37986592,2.4084146644458643e-11
17.41011808,2.068172887189078e-11
17.44037024,1.5887670551670398e-11
17.4706224,1.4283552099727638e-11
17.50087456,2.094995605647991e-11
17.53112672,1.5595905327734996e-11
17.56137888,2.8123210347068865e-11
17.59163104,2.1261419817559043e-11
17.6218832,2.803428708621401e-11
17.65213536,2.17014320965659e-11
17.68238752,1.5584840137337855e-11
17.71263968,1.5071329977540235e-11
17.74289184,1.867467700707357e-11
17.773144,1.3346091952984402e-11
17.80339616,1.8753853392971522e-11
17.83364832,1.6843550792472606e-11
17.86390048,1.3715909282421641e-11
17.89415264,1.044598334124372e-11
17.9244048,1.1549614607869486e-11
17.95465696,1.460175322361345e-11
17.98490912,1.7693621128567273e-11
18.01516128,1.67619508974313e-11
18.04541344,1.6902796324332018e-11
18.0756656,1.3786841728838032e-11
18.10591776,1.9311565236376968e-11
18.13616992,1.7679048828789434e-11
18.16642208,9.374027168230433e-12
18.19667424,1.3326040940680665e-11
18.2269264,1.4843742674438593e-11
18.25717856,1.0153865411418476e-11
18.28743072,9.759675574576162e-12
18.31768288,1.2028653497643195e-11
18.34793504,1.469313829471304e-11
18.3781872,1.3919154842578368e-11
18.40843936,8.830654254133315e-12
18.43869152,1.4279828168818145e-11
18.46894368,1.4214984947399766e-11
18.49919584,1.807468156561904e-11
18.529448,1.4949019420415348e-11
18.55970016,1.233338973801506e-11
18.589952320000002,9.553966156528482e-12
18.62020448,1.1264019413469839e-11
18.65045664,1.2795048196456655e-11
18.6807088,8.938447233061684e-12
18.71096096,1.0285309338669103e-11
18.74121312,1.1899778725934174e-11
18.77146528,9.046439032329711e-12
18.80171744,9.599048514142938e-12
18.8319696,1.4790295263607692e-11
18.86222176,1.1747226127795344e-11
18.89247392,1.0642695294688507e-11
18.92272608,1.781612340039194e-11
18.95297824,1.1140167998585298e-11
18.9832304,8.15800973894181e-12
19.01348256,1.1014885103760507e-11
19.04373472,1.5514370541538428e-11
19.07398688,1.0340025864131804e-11
19.10423904,7.820693508290103e-12
19.1344912,9.305986509835298e-12
19.16474336,1.0770056080128246e-11
19.19499552,1.5998340130001826e-11
19.22524768,1.0735294126015283e-11
19.25549984,1.024866854198311e-11
19.285752,7.62690999235158e-12
19.31600416,9.797320226894881e-12
19.34625632,1.449364993799209e-11
19.376508480000002,8.222824967556586e-12
19.40676064,1.2800942244741629e-11
19.4370128,1.5818070573776605e-11
19.46726496,9.883502119722247e-12
19.49751712,8.348421547670655e-12
19.52776928,9.364913668289028e-12
19.55802144,1.0297189434006827e-11
19.5882736,6.778955399082761e-12
19.61852576,8.235060176310433e-12
19.64877792,7.960130212028684e-12
19.67903008,6.184371865428055e-12
19.70928224,8.410465857753232e-12
19.7395344,1.1216144506875031e-11
19.76978656,1.1943224756194261e-11
19.80003872,1.0498037758758079e-11
19.83029088,7.88976893771527e-12
19.86054304,5.200718409637539e-12
19.8907952,6.7350636362854346e-12
19.92104736,1.667484750980057e-11
19.95129952,1.2486248297677233e-11
19.98155168,5.305039780215058e-12
20.01180384,9.600055505664454e-12
20.042056,1.2586372669582338e-11
20.07230816,1.204747351876291e-11
20.10256032,4.3489493919045506e-12
20.13281248,4.250268592630966e-12
20.16306464,5.009870210371883e-12
20.1933168,8.397292167910651e-12
20.22356896,4.592929361414118e-12
20.25382112,4.692135014990545e-12
20.28407328,7.334931111052524e-12
20.31432544,2.7750917185113554e-11
20.3445776,1.0669436370568946e-11
20.37482976,6.593256712928101e-12
20.40508192,5.255237491248203e-12
20.43533408,4.4513294412717815e-12
20.46558624,3.654257965132898e-12
20.4958384,3.43283445831781e-12
20.52609056,5.174283231511819e-12
