wavelength_um,coupling_eff_mode1,coupling_eff_mode2,coupling_eff_mode3
0.98,0.57422410859955,0.0393689589135783,0.0318500872441083
0.987081632653061,0.578546353860157,0.0388779531559611,0.0314490480042331
0.994163265306122,0.58280003860482,0.0383843231325801,0.0310460407779642
1.00124489795918,0.586985161369056,0.0378881741790711,0.0306411482322648
1.00832653061224,0.59110172489859,0.0373896026913829,0.0302344458084006
1.01540816326531,0.595149736068511,0.0368886963604132,0.0298260019179428
1.02248979591837,0.599129205863053,0.036385534347651,0.0294158780904935
1.02957142857143,0.603040149407616,0.0358801874028476,0.02900412907404
1.03665306122449,0.606882586045319,0.0353727179242908,0.0285908028884771
1.04373469387755,0.610656539451097,0.0348631799617859,0.028175940832448
1.05081632653061,0.614362037777007,0.0343516191619378,0.0277595774432392
1.05789795918367,0.617999113822916,0.0338380726547755,0.0273417404090155
1.06497959183673,0.62156780522745,0.0333225688801698,0.0269224504321966
1.0720612244898,0.625068154674469,0.0328051273518459,0.0265017210422519
1.07914285714286,0.628500210110898,0.0322857583560814,0.0260795583556144
1.08622448979592,0.631864024972151,0.0317644625814074,0.0256559607797854
1.09330612244898,0.63515965841184,0.0312412306747595,0.0252309186580002
1.10038775510204,0.638387175532791,0.0307160427185729,0.0248044138500545
1.1074693877551,0.641546647616803,0.0301888676222348,0.0243764192440175
1.11455102040816,0.644638152350836,0.0296596624201,0.0239468981925844
1.12163265306122,0.64766177404771,0.0291283714668999,0.0235158038667134
1.12871428571429,0.650617603859546,0.028594925519809,0.0230830785179275
1.13579591836735,0.653505739982547,0.028059240694633,0.0226486526392129
1.14287755102041,0.65632628785186,0.0275212172814945,0.0222124440127651
1.14995918367347,0.659079360325501,0.0269807384029622,0.0217743566308752
1.15704081632653,0.661765077856499,0.0264376684946913,0.0213342794739338
1.16412244897959,0.664383568652598,0.0258918515852257,0.0208920851267793
1.17120408163265,0.666934968822995,0.0253431093474809,0.0204476282112892
1.17828571428571,0.669419422511699,0.0247912388893705,0.0200007436090501
1.18536734693878,0.671837082017309,0.0242360102447594,0.0195512444428807
1.19244897959184,0.674188107898988,0.0236771635179737,0.019098919779585
1.1995306122449,0.676472669068634,0.0231144056248428,0.0186435320080595
1.20661224489796,0.678690942869226,0.0225474065597365,0.0181848138359997
1.21369387755102,0.680843115139489,0.0219757950998686,0.0177224648338065
1.22077551020408,0.682929380265018,0.0213991538330653,0.0172561474341095
1.22785714285714,0.684949941216105,0.0208170133598226,0.0167854822668422
1.2349387755102,0.686905009572539,0.0202288454693666,0.0163100426686532
1.24202040816327,0.688794805535682,0.0196340550137736,0.0158293481445161
1.24910204081633,0.690619557928215,0.0190319700894421,0.0153428564669884
1.25618367346939,0.692379504181887,0.0184218299567008,0.0148499539548247
1.26326530612245,0.694074890313735,0.0178027698432857,0.0143499432431006
1.27034693877551,0.695705970891142,0.0171738013092112,0.0138420274799589
1.27742857142857,0.697273008986235,0.0165337860571824,0.0133252892461812
1.28451020408163,0.698776276120053,0.0158813996799107,0.012798661372165
1.29159183673469,0.700216052196945,0.0152150792872938,0.0122608847746229
1.29867346938776,0.701592625429706,0.0145329440560073,0.0117104444889325
1.30575510204082,0.702906292255872,0.013832667725052,0.0111454670045132
1.31283673469388,0.704157357245705,0.0131112599198115,0.0105635441797725
1.31991836734694,0.705346133002303,0.0123646589993403,0.00996140537345459
1.327,0.706472940054313,0.0115868865258027,0.00933423653567449
1.49,0.701890862540111,0,0
1.50979591836735,0.701539005190785,0,0
1.52959183673469,0.70121383275896,0,0
1.54938775510204,0.700921573269569,0,0
1.56918367346939,0.700667709330652,0,0
1.58897959183673,0.700457000838589,0,0
1.60877551020408,0.700293506947191,0,0
1.62857142857143,0.700180607492353,0,0
1.64836734693878,0.700121024029126,0,0
1.66816326530612,0.700116840607832,0,0
1.68795918367347,0.700169524389997,0,0
1.70775510204082,0.700279946183254,0,0
1.72755102040816,0.700448400956279,0,0
1.74734693877551,0.700674628380119,0,0
1.76714285714286,0.700957833430227,0,0
1.7869387755102,0.701296707074142,0,0
1.80673469387755,0.701689447062137,0,0
1.8265306122449,0.702133778832438,0,0
1.84632653061224,0.702626976538134,0,0
1.86612244897959,0.703165884199452,0,0
1.88591836734694,0.703746936982554,0,0
1.90571428571429,0.70436618260388,0,0
1.92551020408163,0.705019302857567,0,0
1.94530612244898,0.705701635261925,0,0
1.96510204081633,0.706408194819879,0,0
1.98489795918367,0.707133695886877,0,0
2.00469387755102,0.707872574138584,0,0
2.02448979591837,0.708619008629285,0,0
2.04428571428571,0.709366943930375,0,0
2.06408163265306,0.710110112336728,0,0
2.08387755102041,0.710842056126935,0,0
2.10367346938776,0.711556149861463,0,0
2.1234693877551,0.712245622700843,0,0
2.14326530612245,0.712903580723819,0,0
2.1630612244898,0.713523029223303,0,0
2.18285714285714,0.714096894955827,0,0
2.20265306122449,0.714618048318013,0,0
2.22244897959184,0.715079325421586,0,0
2.24224489795918,0.715473550036456,0,0
2.26204081632653,0.715793555369623,0,0
2.28183673469388,0.716032205646005,0,0
2.30163265306122,0.716182417455903,0,0
2.32142857142857,0.716237180832617,0,0
2.34122448979592,0.716189580022846,0,0
2.36102040816327,0.716032813911864,0,0
2.38081632653061,0.715760216065136,0,0
2.40061224489796,0.715365274348022,0,0
2.42040816326531,0.714841650085498,0,0
2.44020408163265,0.714183196724376,0,0
2.46,0.713383977961393,0,0
