# wavelength_um,emissivity
1.535999999999994925e+00,2.994276266990177904e-01
1.536999999999994815e+00,2.989322820947987180e-01
1.537999999999994705e+00,2.984368000734417548e-01
1.538999999999994595e+00,2.979411806558146525e-01
1.539999999999994484e+00,2.974454238627722846e-01
1.540999999999994374e+00,2.969495297151580893e-01
1.541999999999994264e+00,2.964534982338026259e-01
1.542999999999994154e+00,2.959573294395251297e-01
1.543999999999994044e+00,2.954610233531324015e-01
1.544999999999993934e+00,2.949645799954191405e-01
1.545999999999993824e+00,2.944679993871679446e-01
1.546999999999993713e+00,2.939712815491497544e-01
1.547999999999993603e+00,2.934744265021234089e-01
1.548999999999993493e+00,2.929774342668350906e-01
1.549999999999993383e+00,2.924803048640198799e-01
1.550999999999993273e+00,2.919830383144000896e-01
1.551999999999993163e+00,2.914856346386868191e-01
1.552999999999993053e+00,2.909880938575787335e-01
1.553999999999992943e+00,2.904904159917625073e-01
1.554999999999992832e+00,2.899926010619130468e-01
1.555999999999992722e+00,2.894946490886931567e-01
1.556999999999992612e+00,2.889965600927543177e-01
1.557999999999992502e+00,2.884983340947351316e-01
1.558999999999992392e+00,2.879999711152634312e-01
1.559999999999992282e+00,2.875014711749539487e-01
1.560999999999992172e+00,2.870028342944105360e-01
1.561999999999992061e+00,2.865040604942244995e-01
1.562999999999991951e+00,2.860051497949762656e-01
1.563999999999991841e+00,2.855061022172330487e-01
1.564999999999991731e+00,2.850069177815518495e-01
1.565999999999991621e+00,2.845075965084762348e-01
1.566999999999991511e+00,2.840081384185391133e-01
1.567999999999991401e+00,2.835085435322612923e-01
1.568999999999991291e+00,2.830088118701515887e-01
1.569999999999991180e+00,2.825089434527076060e-01
1.570999999999991070e+00,2.820089383004142913e-01
1.571999999999990960e+00,2.815087964337457116e-01
1.572999999999990850e+00,2.810085178731638322e-01
1.573999999999990740e+00,2.805081026391190724e-01
1.574999999999990630e+00,2.800075507520499718e-01
1.575999999999990520e+00,2.795068622323836349e-01
1.576999999999990409e+00,2.790060371005348427e-01
1.577999999999990299e+00,2.785050753769076071e-01
1.578999999999990189e+00,2.780039770818936162e-01
1.579999999999990079e+00,2.775027422358733453e-01
1.580999999999989969e+00,2.770013708592155011e-01
1.581999999999989859e+00,2.764998629722767998e-01
1.582999999999989749e+00,2.759982185954027445e-01
1.583999999999989639e+00,2.754964377489274030e-01
1.584999999999989528e+00,2.749945204531727416e-01
1.585999999999989418e+00,2.744924667284498465e-01
1.586999999999989308e+00,2.739902765950575914e-01
1.587999999999989198e+00,2.734879500732831925e-01
1.588999999999989088e+00,2.729854871834030972e-01
1.589999999999988978e+00,2.724828879456815400e-01
1.590999999999988868e+00,2.719801523803717647e-01
1.591999999999988757e+00,2.714772805077150242e-01
1.592999999999988647e+00,2.709742723479413584e-01
1.593999999999988537e+00,2.704711279212693720e-01
1.594999999999988427e+00,2.699678472479057900e-01
1.595999999999988317e+00,2.694644303480463465e-01
1.596999999999988207e+00,2.689608772418753402e-01
1.597999999999988097e+00,2.684571879495650792e-01
1.598999999999987986e+00,2.679533624912771028e-01
1.599999999999987876e+00,2.674494008871610706e-01
1.600999999999987766e+00,2.672414770670690221e-01
1.601999999999987656e+00,2.670335300857566985e-01
1.602999999999987546e+00,2.668255599446335280e-01
1.603999999999987436e+00,2.666175666451111592e-01
1.604999999999987326e+00,2.664095501886022399e-01
1.605999999999987216e+00,2.662015105765175305e-01
1.606999999999987105e+00,2.659934478102691235e-01
1.607999999999986995e+00,2.657853618912676685e-01
1.608999999999986885e+00,2.655772528209235928e-01
1.609999999999986775e+00,2.653691206006474346e-01
1.610999999999986665e+00,2.651609652318490662e-01
1.611999999999986555e+00,2.649527867159382488e-01
1.612999999999986445e+00,2.647445850543242996e-01
1.613999999999986334e+00,2.645363602484159804e-01
1.614999999999986224e+00,2.643281122996223864e-01
1.615999999999986114e+00,2.641198412093515024e-01
1.616999999999986004e+00,2.639115469790113133e-01
1.617999999999985894e+00,2.637032296100099149e-01
1.618999999999985784e+00,2.634948891037540708e-01
1.619999999999985674e+00,2.632865254616512107e-01
1.620999999999985564e+00,2.630781386851079873e-01
1.621999999999985453e+00,2.628697287755306089e-01
1.622999999999985343e+00,2.626612957343252841e-01
1.623999999999985233e+00,2.624528395628976662e-01
1.624999999999985123e+00,2.622443602626532977e-01
1.625999999999985013e+00,2.620358578349969436e-01
1.626999999999984903e+00,2.618273322813333692e-01
1.627999999999984793e+00,2.616187836030672287e-01
1.628999999999984682e+00,2.614102118016023990e-01
1.629999999999984572e+00,2.612016168783429793e-01
1.630999999999984462e+00,2.609929988346919583e-01
1.631999999999984352e+00,2.607843576720526579e-01
1.632999999999984242e+00,2.605756933918279561e-01
1.633999999999984132e+00,2.603670059954198424e-01
1.634999999999984022e+00,2.601582954842310835e-01
1.635999999999983912e+00,2.599495618596631141e-01
1.636999999999983801e+00,2.597408051231175907e-01
1.637999999999983691e+00,2.595320252759955038e-01
1.638999999999983581e+00,2.593232223196976216e-01
1.639999999999983471e+00,2.591143962556247127e-01
1.640999999999983361e+00,2.589055470851767682e-01
1.641999999999983251e+00,2.586966748097536684e-01
1.642999999999983141e+00,2.584877794307550714e-01
1.643999999999983030e+00,2.582788609495798582e-01
1.644999999999982920e+00,2.580699193676273540e-01
1.645999999999982810e+00,2.578609546862958846e-01
1.646999999999982700e+00,2.576519669069836649e-01
1.647999999999982590e+00,2.574429560310884657e-01
1.648999999999982480e+00,2.572339220600082799e-01
1.649999999999982370e+00,2.570248649951399900e-01
1.650999999999982260e+00,2.568157848378805896e-01
1.651999999999982149e+00,2.566066815896271835e-01
1.652999999999982039e+00,2.563975552517753220e-01
1.653999999999981929e+00,2.561884058257214436e-01
1.654999999999981819e+00,2.559792333128610986e-01
1.655999999999981709e+00,2.557700377145893933e-01
1.656999999999981599e+00,2.555608190323017670e-01
1.657999999999981489e+00,2.553515772673924378e-01
1.658999999999981378e+00,2.551423124212561788e-01
1.659999999999981268e+00,2.549330244952867641e-01
1.660999999999981158e+00,2.547237134908779677e-01
1.661999999999981048e+00,2.545143794094233414e-01
1.662999999999980938e+00,2.543050222523155490e-01
1.663999999999980828e+00,2.540956420209476985e-01
1.664999999999980718e+00,2.538862387167121204e-01
1.665999999999980608e+00,2.536768123410008124e-01
1.666999999999980497e+00,2.534673628952057722e-01
1.667999999999980387e+00,2.532578903807183313e-01
1.668999999999980277e+00,2.530483947989295990e-01
1.669999999999980167e+00,2.528388761512304628e-01
1.670999999999980057e+00,2.526293344390114770e-01
1.671999999999979947e+00,2.524197696636626409e-01
1.672999999999979837e+00,2.522101818265739537e-01
1.673999999999979726e+00,2.520005709291349705e-01
1.674999999999979616e+00,2.517909369727346913e-01
1.675999999999979506e+00,2.515812799587622273e-01
1.676999999999979396e+00,2.513715998886062453e-01
1.677999999999979286e+00,2.511618967636546351e-01
1.678999999999979176e+00,2.509521705852956197e-01
1.679999999999979066e+00,2.507424213549168668e-01
1.680999999999978956e+00,2.505326490739056000e-01
1.681999999999978845e+00,2.503228537436487100e-01
1.682999999999978735e+00,2.501130353655327543e-01
1.683999999999978625e+00,2.499031939409444014e-01
1.684999999999978515e+00,2.496933294712695428e-01
1.685999999999978405e+00,2.494834419578938478e-01
1.686999999999978295e+00,2.492735314022025417e-01
1.687999999999978185e+00,2.490635978055809607e-01
1.688999999999978074e+00,2.488536411694136641e-01
1.689999999999977964e+00,2.486436614950852109e-01
1.690999999999977854e+00,2.484336587839798272e-01
1.691999999999977744e+00,2.482236330374808508e-01
1.692999999999977634e+00,2.480135842569719529e-01
1.693999999999977524e+00,2.478035124438366932e-01
1.694999999999977414e+00,2.475934175994572994e-01
1.695999999999977303e+00,2.473832997252169985e-01
1.696999999999977193e+00,2.471731588224971299e-01
1.697999999999977083e+00,2.469629948926802543e-01
1.698999999999976973e+00,2.467528079371479333e-01
1.699999999999976863e+00,2.465425979572807291e-01
1.700999999999976753e+00,2.463323649544603144e-01
1.701999999999976643e+00,2.461221089300670295e-01
1.702999999999976533e+00,2.459118298854813256e-01
1.703999999999976422e+00,2.457015278220828769e-01
1.704999999999976312e+00,2.454912027412516906e-01
1.705999999999976202e+00,2.452808546443667748e-01
1.706999999999976092e+00,2.450704835328074704e-01
1.707999999999975982e+00,2.448600894079523416e-01
1.708999999999975872e+00,2.446496722711797300e-01
1.709999999999975762e+00,2.444392321238678667e-01
1.710999999999975651e+00,2.442287689673945383e-01
1.711999999999975541e+00,2.440182828031371987e-01
1.712999999999975431e+00,2.438077736324727463e-01
1.713999999999975321e+00,2.435972414567783018e-01
1.714999999999975211e+00,2.433866862774303197e-01
1.715999999999975101e+00,2.431761080958049215e-01
1.716999999999974991e+00,2.429655069132780065e-01
1.717999999999974881e+00,2.427548827312251412e-01
1.718999999999974770e+00,2.425442355510215586e-01
1.719999999999974660e+00,2.423335653740422702e-01
1.720999999999974550e+00,2.421228722016617319e-01
1.721999999999974440e+00,2.419121560352545108e-01
1.722999999999974330e+00,2.417014168761943971e-01
1.723999999999974220e+00,2.414906547258551806e-01
1.724999999999974110e+00,2.412798695856100961e-01
1.725999999999973999e+00,2.410690614568323786e-01
1.726999999999973889e+00,2.408582303408945968e-01
1.727999999999973779e+00,2.406473762391692084e-01
1.728999999999973669e+00,2.404364991530283380e-01
1.729999999999973559e+00,2.402255990838438882e-01
1.730999999999973449e+00,2.400146760329872064e-01
1.731999999999973339e+00,2.398037300018295293e-01
1.732999999999973229e+00,2.395927609917418710e-01
1.733999999999973118e+00,2.393817690040944690e-01
1.734999999999973008e+00,2.391707540402576715e-01
1.735999999999972898e+00,2.389597161016014937e-01
1.736999999999972788e+00,2.387486551894953957e-01
1.737999999999972678e+00,2.385375713053088376e-01
1.738999999999972568e+00,2.383264644504106133e-01
1.739999999999972458e+00,2.381153346261696280e-01
1.740999999999972347e+00,2.379041818339540093e-01
1.741999999999972237e+00,2.376930060751319962e-01
1.742999999999972127e+00,2.374818073510711613e-01
1.743999999999972017e+00,2.372705856631391885e-01
1.744999999999971907e+00,2.370593410127028733e-01
1.745999999999971797e+00,2.368480734011290112e-01
1.746999999999971687e+00,2.366367828297842868e-01
1.747999999999971577e+00,2.364254693000350516e-01
1.748999999999971466e+00,2.362141328132467688e-01
1.749999999999971356e+00,2.360027733707853459e-01
1.750999999999971246e+00,2.357913909740156910e-01
1.751999999999971136e+00,2.355799856243029344e-01
1.752999999999971026e+00,2.353685573230117623e-01
1.753999999999970916e+00,2.351571060715061945e-01
1.754999999999970806e+00,2.349456318711506952e-01
1.755999999999970695e+00,2.347341347233086184e-01
1.756999999999970585e+00,2.345226146293433178e-01
1.757999999999970475e+00,2.343110715906181474e-01
1.758999999999970365e+00,2.340995056084955728e-01
1.759999999999970255e+00,2.338879166843382817e-01
1.760999999999970145e+00,2.336763048195084069e-01
1.761999999999970035e+00,2.334646700153677479e-01
1.762999999999969925e+00,2.332530122732775490e-01
1.763999999999969814e+00,2.330413315945993880e-01
1.764999999999969704e+00,2.328296279806940650e-01
1.765999999999969594e+00,2.326179014329221584e-01
1.766999999999969484e+00,2.324061519526440245e-01
1.767999999999969374e+00,2.321943795412196865e-01
1.768999999999969264e+00,2.319825842000085014e-01
1.769999999999969154e+00,2.317707659303702705e-01
1.770999999999969043e+00,2.315589247336637957e-01
1.771999999999968933e+00,2.313470606112477679e-01
1.772999999999968823e+00,2.311351735644808780e-01
1.773999999999968713e+00,2.309232635947210399e-01
1.774999999999968603e+00,2.307113307033261673e-01
1.775999999999968493e+00,2.304993748916537299e-01
1.776999999999968383e+00,2.302873961610609754e-01
1.777999999999968272e+00,2.300753945129049294e-01
1.778999999999968162e+00,2.298633699485420623e-01
1.779999999999968052e+00,2.296513224693285116e-01
1.780999999999967942e+00,2.294392520766205257e-01
1.781999999999967832e+00,2.292271587717735759e-01
1.782999999999967722e+00,2.290150425561432446e-01
1.783999999999967612e+00,2.288029034310844478e-01
1.784999999999967502e+00,2.285907413979519909e-01
1.785999999999967391e+00,2.283785564581001237e-01
1.786999999999967281e+00,2.281663486128833185e-01
1.787999999999967171e+00,2.279541178636551590e-01
1.788999999999967061e+00,2.277418642117694514e-01
1.789999999999966951e+00,2.275295876585790023e-01
1.790999999999966841e+00,2.273172882054370625e-01
1.791999999999966731e+00,2.271049658536961058e-01
1.792999999999966620e+00,2.268926206047086058e-01
1.793999999999966510e+00,2.266802524598262591e-01
1.794999999999966400e+00,2.264678614204009843e-01
1.795999999999966290e+00,2.262554474877841448e-01
1.796999999999966180e+00,2.260430106633268821e-01
1.797999999999966070e+00,2.258305509483797824e-01
1.798999999999965960e+00,2.256180683442934320e-01
1.799999999999965850e+00,2.254055628524180843e-01
1.800999999999965739e+00,2.254055628524108679e-01
1.801999999999965629e+00,2.254055628524108679e-01
1.802999999999965519e+00,2.254055628524108679e-01
1.803999999999965409e+00,2.254055628524108679e-01
1.804999999999965299e+00,2.254055628524108679e-01
1.805999999999965189e+00,2.254055628524108679e-01
1.806999999999965079e+00,2.254055628524108679e-01
1.807999999999964968e+00,2.254055628524108679e-01
1.808999999999964858e+00,2.254055628524108679e-01
1.809999999999964748e+00,2.254055628524108679e-01
1.810999999999964638e+00,2.254055628524108679e-01
1.811999999999964528e+00,2.254055628524108679e-01
1.812999999999964418e+00,2.254055628524108679e-01
1.813999999999964308e+00,2.254055628524108679e-01
1.814999999999964198e+00,2.254055628524108679e-01
1.815999999999964087e+00,2.254055628524108679e-01
1.816999999999963977e+00,2.254055628524108679e-01
1.817999999999963867e+00,2.254055628524108679e-01
1.818999999999963757e+00,2.254055628524108679e-01
1.819999999999963647e+00,2.254055628524108679e-01
1.820999999999963537e+00,2.254055628524108679e-01
1.821999999999963427e+00,2.254055628524108679e-01
1.822999999999963316e+00,2.254055628524108679e-01
1.823999999999963206e+00,2.254055628524108679e-01
1.824999999999963096e+00,2.254055628524108679e-01
1.825999999999962986e+00,2.254055628524108679e-01
1.826999999999962876e+00,2.254055628524108679e-01
1.827999999999962766e+00,2.254055628524108679e-01
1.828999999999962656e+00,2.254055628524108679e-01
1.829999999999962546e+00,2.254055628524108679e-01
1.830999999999962435e+00,2.254055628524108679e-01
1.831999999999962325e+00,2.254055628524108679e-01
1.832999999999962215e+00,2.254055628524108679e-01
1.833999999999962105e+00,2.254055628524108679e-01
1.834999999999961995e+00,2.254055628524108679e-01
1.835999999999961885e+00,2.254055628524108679e-01
1.836999999999961775e+00,2.254055628524108679e-01
1.837999999999961664e+00,2.254055628524108679e-01
1.838999999999961554e+00,2.254055628524108679e-01
1.839999999999961444e+00,2.254055628524108679e-01
1.840999999999961334e+00,2.254055628524108679e-01
1.841999999999961224e+00,2.254055628524108679e-01
1.842999999999961114e+00,2.254055628524108679e-01
1.843999999999961004e+00,2.254055628524108679e-01
1.844999999999960894e+00,2.254055628524108679e-01
1.845999999999960783e+00,2.254055628524108679e-01
1.846999999999960673e+00,2.254055628524108679e-01
1.847999999999960563e+00,2.254055628524108679e-01
1.848999999999960453e+00,2.254055628524108679e-01
1.849999999999960343e+00,2.254055628524108679e-01
1.850999999999960233e+00,2.254055628524108679e-01
1.851999999999960123e+00,2.254055628524108679e-01
1.852999999999960012e+00,2.254055628524108679e-01
1.853999999999959902e+00,2.254055628524108679e-01
1.854999999999959792e+00,2.254055628524108679e-01
1.855999999999959682e+00,2.254055628524108679e-01
1.856999999999959572e+00,2.254055628524108679e-01
1.857999999999959462e+00,2.254055628524108679e-01
1.858999999999959352e+00,2.254055628524108679e-01
1.859999999999959241e+00,2.254055628524108679e-01
1.860999999999959131e+00,2.254055628524108679e-01
1.861999999999959021e+00,2.254055628524108679e-01
1.862999999999958911e+00,2.254055628524108679e-01
1.863999999999958801e+00,2.254055628524108679e-01
1.864999999999958691e+00,2.254055628524108679e-01
1.865999999999958581e+00,2.254055628524108679e-01
1.866999999999958471e+00,2.254055628524108679e-01
1.867999999999958360e+00,2.254055628524108679e-01
1.868999999999958250e+00,2.254055628524108679e-01
1.869999999999958140e+00,2.254055628524108679e-01
1.870999999999958030e+00,2.254055628524108679e-01
1.871999999999957920e+00,2.254055628524108679e-01
1.872999999999957810e+00,2.254055628524108679e-01
1.873999999999957700e+00,2.254055628524108679e-01
1.874999999999957589e+00,2.254055628524108679e-01
1.875999999999957479e+00,2.254055628524108679e-01
1.876999999999957369e+00,2.254055628524108679e-01
1.877999999999957259e+00,2.254055628524108679e-01
1.878999999999957149e+00,2.254055628524108679e-01
1.879999999999957039e+00,2.254055628524108679e-01
1.880999999999956929e+00,2.254055628524108679e-01
1.881999999999956819e+00,2.254055628524108679e-01
1.882999999999956708e+00,2.254055628524108679e-01
1.883999999999956598e+00,2.254055628524108679e-01
1.884999999999956488e+00,2.254055628524108679e-01
1.885999999999956378e+00,2.254055628524108679e-01
1.886999999999956268e+00,2.254055628524108679e-01
1.887999999999956158e+00,2.254055628524108679e-01
1.888999999999956048e+00,2.254055628524108679e-01
1.889999999999955937e+00,2.254055628524108679e-01
1.890999999999955827e+00,2.254055628524108679e-01
1.891999999999955717e+00,2.254055628524108679e-01
1.892999999999955607e+00,2.254055628524108679e-01
1.893999999999955497e+00,2.254055628524108679e-01
1.894999999999955387e+00,2.254055628524108679e-01
1.895999999999955277e+00,2.254055628524108679e-01
1.896999999999955167e+00,2.254055628524108679e-01
1.897999999999955056e+00,2.254055628524108679e-01
1.898999999999954946e+00,2.254055628524108679e-01
1.899999999999954836e+00,2.254055628524108679e-01
1.900999999999954726e+00,2.254055628524108679e-01
1.901999999999954616e+00,2.254055628524108679e-01
1.902999999999954506e+00,2.254055628524108679e-01
1.903999999999954396e+00,2.254055628524108679e-01
1.904999999999954285e+00,2.254055628524108679e-01
1.905999999999954175e+00,2.254055628524108679e-01
1.906999999999954065e+00,2.254055628524108679e-01
1.907999999999953955e+00,2.254055628524108679e-01
1.908999999999953845e+00,2.254055628524108679e-01
1.909999999999953735e+00,2.254055628524108679e-01
1.910999999999953625e+00,2.254055628524108679e-01
1.911999999999953515e+00,2.254055628524108679e-01
1.912999999999953404e+00,2.254055628524108679e-01
1.913999999999953294e+00,2.254055628524108679e-01
1.914999999999953184e+00,2.254055628524108679e-01
1.915999999999953074e+00,2.254055628524108679e-01
1.916999999999952964e+00,2.254055628524108679e-01
1.917999999999952854e+00,2.254055628524108679e-01
1.918999999999952744e+00,2.254055628524108679e-01
1.919999999999952633e+00,2.254055628524108679e-01
1.920999999999952523e+00,2.254055628524108679e-01
1.921999999999952413e+00,2.254055628524108679e-01
1.922999999999952303e+00,2.254055628524108679e-01
1.923999999999952193e+00,2.254055628524108679e-01
1.924999999999952083e+00,2.254055628524108679e-01
1.925999999999951973e+00,2.254055628524108679e-01
1.926999999999951863e+00,2.254055628524108679e-01
1.927999999999951752e+00,2.254055628524108679e-01
1.928999999999951642e+00,2.254055628524108679e-01
1.929999999999951532e+00,2.254055628524108679e-01
1.930999999999951422e+00,2.254055628524108679e-01
1.931999999999951312e+00,2.254055628524108679e-01
1.932999999999951202e+00,2.254055628524108679e-01
1.933999999999951092e+00,2.254055628524108679e-01
1.934999999999950981e+00,2.254055628524108679e-01
1.935999999999950871e+00,2.254055628524108679e-01
1.936999999999950761e+00,2.254055628524108679e-01
1.937999999999950651e+00,2.254055628524108679e-01
1.938999999999950541e+00,2.254055628524108679e-01
1.939999999999950431e+00,2.254055628524108679e-01
1.940999999999950321e+00,2.254055628524108679e-01
1.941999999999950210e+00,2.254055628524108679e-01
1.942999999999950100e+00,2.254055628524108679e-01
1.943999999999949990e+00,2.254055628524108679e-01
1.944999999999949880e+00,2.254055628524108679e-01
1.945999999999949770e+00,2.254055628524108679e-01
1.946999999999949660e+00,2.254055628524108679e-01
1.947999999999949550e+00,2.254055628524108679e-01
1.948999999999949440e+00,2.254055628524108679e-01
1.949999999999949329e+00,2.254055628524108679e-01
1.950999999999949219e+00,2.254055628524108679e-01
1.951999999999949109e+00,2.254055628524108679e-01
1.952999999999948999e+00,2.254055628524108679e-01
1.953999999999948889e+00,2.254055628524108679e-01
1.954999999999948779e+00,2.254055628524108679e-01
1.955999999999948669e+00,2.254055628524108679e-01
1.956999999999948558e+00,2.254055628524108679e-01
1.957999999999948448e+00,2.254055628524108679e-01
1.958999999999948338e+00,2.254055628524108679e-01
1.959999999999948228e+00,2.254055628524108679e-01
1.960999999999948118e+00,2.254055628524108679e-01
1.961999999999948008e+00,2.254055628524108679e-01
1.962999999999947898e+00,2.254055628524108679e-01
1.963999999999947788e+00,2.254055628524108679e-01
1.964999999999947677e+00,2.254055628524108679e-01
1.965999999999947567e+00,2.254055628524108679e-01
1.966999999999947457e+00,2.254055628524108679e-01
1.967999999999947347e+00,2.254055628524108679e-01
1.968999999999947237e+00,2.254055628524108679e-01
1.969999999999947127e+00,2.254055628524108679e-01
1.970999999999947017e+00,2.254055628524108679e-01
1.971999999999946906e+00,2.254055628524108679e-01
1.972999999999946796e+00,2.254055628524108679e-01
1.973999999999946686e+00,2.254055628524108679e-01
1.974999999999946576e+00,2.254055628524108679e-01
1.975999999999946466e+00,2.254055628524108679e-01
1.976999999999946356e+00,2.254055628524108679e-01
1.977999999999946246e+00,2.254055628524108679e-01
1.978999999999946136e+00,2.254055628524108679e-01
1.979999999999946025e+00,2.254055628524108679e-01
1.980999999999945915e+00,2.254055628524108679e-01
1.981999999999945805e+00,2.254055628524108679e-01
1.982999999999945695e+00,2.254055628524108679e-01
1.983999999999945585e+00,2.254055628524108679e-01
1.984999999999945475e+00,2.254055628524108679e-01
1.985999999999945365e+00,2.254055628524108679e-01
1.986999999999945254e+00,2.254055628524108679e-01
1.987999999999945144e+00,2.254055628524108679e-01
1.988999999999945034e+00,2.254055628524108679e-01
1.989999999999944924e+00,2.254055628524108679e-01
1.990999999999944814e+00,2.254055628524108679e-01
1.991999999999944704e+00,2.254055628524108679e-01
1.992999999999944594e+00,2.254055628524108679e-01
1.993999999999944484e+00,2.254055628524108679e-01
1.994999999999944373e+00,2.254055628524108679e-01
1.995999999999944263e+00,2.254055628524108679e-01
1.996999999999944153e+00,2.254055628524108679e-01
1.997999999999944043e+00,2.254055628524108679e-01
1.998999999999943933e+00,2.254055628524108679e-01
1.999999999999943823e+00,2.254055628524108679e-01
2.000999999999943491e+00,2.254055628524108679e-01
2.001999999999943824e+00,2.254055628524108679e-01
2.002999999999943270e+00,2.254055628524108679e-01
2.003999999999943604e+00,2.254055628524108679e-01
2.004999999999943050e+00,2.254055628524108679e-01
2.005999999999943384e+00,2.254055628524108679e-01
2.006999999999942830e+00,2.254055628524108679e-01
2.007999999999943164e+00,2.254055628524108679e-01
2.008999999999942609e+00,2.254055628524108679e-01
2.009999999999942943e+00,2.254055628524108679e-01
2.010999999999942389e+00,2.254055628524108679e-01
2.011999999999942723e+00,2.254055628524108679e-01
2.012999999999942169e+00,2.254055628524108679e-01
2.013999999999942503e+00,2.254055628524108679e-01
2.014999999999941949e+00,2.254055628524108679e-01
2.015999999999942283e+00,2.254055628524108679e-01
2.016999999999941728e+00,2.254055628524108679e-01
2.017999999999942062e+00,2.254055628524108679e-01
2.018999999999941508e+00,2.254055628524108679e-01
2.019999999999941842e+00,2.254055628524108679e-01
2.020999999999941288e+00,2.254055628524108679e-01
2.021999999999941622e+00,2.254055628524108679e-01
2.022999999999941068e+00,2.254055628524108679e-01
2.023999999999941402e+00,2.254055628524108679e-01
2.024999999999940847e+00,2.254055628524108679e-01
2.025999999999941181e+00,2.254055628524108679e-01
2.026999999999940627e+00,2.254055628524108679e-01
2.027999999999940961e+00,2.254055628524108679e-01
2.028999999999940407e+00,2.254055628524108679e-01
2.029999999999940741e+00,2.254055628524108679e-01
2.030999999999940187e+00,2.254055628524108679e-01
2.031999999999940520e+00,2.254055628524108679e-01
2.032999999999939966e+00,2.254055628524108679e-01
2.033999999999940300e+00,2.254055628524108679e-01
2.034999999999939746e+00,2.254055628524108679e-01
2.035999999999940080e+00,2.254055628524108679e-01
2.036999999999939526e+00,2.254055628524108679e-01
2.037999999999939860e+00,2.254055628524108679e-01
2.038999999999939305e+00,2.254055628524108679e-01
2.039999999999939639e+00,2.254055628524108679e-01
2.040999999999939085e+00,2.254055628524108679e-01
2.041999999999939419e+00,2.254055628524108679e-01
2.042999999999938865e+00,2.254055628524108679e-01
2.043999999999939199e+00,2.254055628524108679e-01
2.044999999999938645e+00,2.254055628524108679e-01
2.045999999999938979e+00,2.254055628524108679e-01
2.046999999999938424e+00,2.254055628524108679e-01
2.047999999999938758e+00,2.254055628524108679e-01
2.048999999999938204e+00,2.254055628524108679e-01
2.049999999999938538e+00,2.254055628524108679e-01
2.050999999999937984e+00,2.254055628524108679e-01
2.051999999999938318e+00,2.254055628524108679e-01
2.052999999999937764e+00,2.254055628524108679e-01
2.053999999999938098e+00,2.254055628524108679e-01
2.054999999999937543e+00,2.254055628524108679e-01
2.055999999999937877e+00,2.254055628524108679e-01
2.056999999999937323e+00,2.254055628524108679e-01
2.057999999999937657e+00,2.254055628524108679e-01
2.058999999999937103e+00,2.254055628524108679e-01
2.059999999999937437e+00,2.254055628524108679e-01
2.060999999999936882e+00,2.254055628524108679e-01
2.061999999999937216e+00,2.254055628524108679e-01
2.062999999999936662e+00,2.254055628524108679e-01
2.063999999999936996e+00,2.254055628524108679e-01
2.064999999999936442e+00,2.254055628524108679e-01
2.065999999999936776e+00,2.254055628524108679e-01
2.066999999999936222e+00,2.254055628524108679e-01
2.067999999999936556e+00,2.254055628524108679e-01
2.068999999999936001e+00,2.254055628524108679e-01
2.069999999999936335e+00,2.254055628524108679e-01
2.070999999999935781e+00,2.254055628524108679e-01
