# wavelength_um, throughput
9.075895179035810001e-01,2.999712272553789472e-01
9.079215843168629840e-01,3.000990719383319072e-01
9.082536507301459672e-01,3.002255293407098402e-01
9.085857171434289503e-01,3.003497393172692154e-01
9.089177835567110453e-01,3.004837608726741993e-01
9.092498499699940284e-01,3.006203205215766672e-01
9.095819163832770116e-01,3.007629768786549418e-01
9.099139827965589955e-01,3.009091723719982125e-01
9.102460492098419786e-01,3.010498760445505240e-01
9.105781156231249618e-01,3.011981420411274368e-01
9.109101820364069457e-01,3.013504837139014958e-01
9.112422484496900399e-01,3.015028834188844820e-01
9.115743148629730230e-01,3.016492250762687344e-01
9.119063812762550070e-01,3.017888719555384958e-01
9.122384476895379901e-01,3.019284440083497278e-01
9.125705141028209733e-01,3.020680645766927186e-01
9.129025805161029572e-01,3.022077336710510265e-01
9.132346469293860514e-01,3.023478626979029804e-01
9.135667133426690345e-01,3.024872344194379781e-01
9.138987797559510184e-01,3.026264080387650046e-01
9.142308461692340016e-01,3.027732262723448753e-01
9.145629125825159855e-01,3.029241099574763174e-01
9.148949789957989687e-01,3.030668091497492611e-01
9.152270454090819518e-01,3.032064127578990576e-01
9.155591118223640468e-01,3.033460662644767436e-01
9.158911782356470299e-01,3.034875874610414859e-01
9.162232446489300131e-01,3.036389889042435120e-01
9.165553110622119970e-01,3.037976158073391608e-01
9.168873774754949801e-01,3.039567240512610069e-01
9.172194438887779633e-01,3.041145295458338449e-01
9.175515103020599472e-01,3.042883381470938842e-01
9.178835767153430414e-01,3.044615785941221509e-01
9.182156431286260245e-01,3.046360054916594784e-01
9.185477095419080085e-01,3.048077098774614191e-01
9.188797759551909916e-01,3.049780780365328736e-01
9.192118423684739748e-01,3.051422788583035284e-01
9.195439087817559587e-01,3.053029590270524563e-01
9.198759751950390529e-01,3.054753707616790770e-01
9.202080416083220360e-01,3.056485982844652227e-01
9.205401080216040199e-01,3.058219099810537411e-01
9.208721744348870031e-01,3.059953058863695285e-01
9.212042408481699862e-01,3.061687860353491941e-01
9.215363072614519702e-01,3.063389509023516366e-01
9.218683736747349533e-01,3.065104034134579214e-01
9.222004400880180475e-01,3.066840148752573159e-01
9.225325065013000314e-01,3.068576055087935406e-01
9.228645729145830146e-01,3.070203690871977087e-01
9.231966393278659977e-01,3.071757957098469882e-01
9.235287057411479816e-01,3.073388857703240884e-01
9.238607721544309648e-01,3.074974458673495059e-01
9.241928385677139479e-01,3.076486937827795920e-01
9.245249049809960429e-01,3.077885889672712372e-01
9.248569713942790260e-01,3.079291664488226776e-01
9.251890378075620092e-01,3.080701612444244897e-01
9.255211042208439931e-01,3.082148897096235740e-01
9.258531706341269762e-01,3.083765821558255293e-01
9.261852370474089602e-01,3.085316807158698937e-01
9.265173034606920544e-01,3.086888242660939530e-01
9.268493698739750375e-01,3.088490633755582859e-01
9.271814362872570214e-01,3.090192740583581066e-01
9.275135027005400046e-01,3.091801787213180330e-01
9.278455691138229877e-01,3.093348207258436733e-01
9.281776355271049717e-01,3.094908747936942484e-01
9.285097019403879548e-01,3.096479855873510711e-01
9.288417683536710490e-01,3.098051613106203028e-01
9.291738347669530329e-01,3.099624019837265432e-01
9.295059011802360160e-01,3.101126561842793006e-01
9.298379675935189992e-01,3.102449899256208288e-01
9.301700340068009831e-01,3.103843970860736268e-01
9.305021004200839663e-01,3.105293027608578282e-01
9.308341668333669494e-01,3.106742595805087048e-01
9.311662332466490444e-01,3.108224712837081571e-01
9.314982996599320275e-01,3.109722950635350203e-01
9.318303660732150107e-01,3.111216506037485785e-01
9.321624324864969946e-01,3.112596246336207240e-01
9.324944988997799777e-01,3.114056618280806044e-01
9.328265653130629609e-01,3.115521670236387486e-01
9.331586317263449448e-01,3.116856903210901697e-01
9.334906981396280390e-01,3.118164103756961847e-01
9.338227645529110221e-01,3.119418627745143557e-01
9.341548309661930061e-01,3.120726704367726700e-01
9.344868973794759892e-01,3.122021367472763709e-01
9.348189637927579732e-01,3.123165624165191723e-01
9.351510302060409563e-01,3.124262805979318713e-01
9.354830966193240505e-01,3.125360161092571865e-01
9.358151630326060344e-01,3.126479054465163276e-01
9.361472294458890175e-01,3.127746551234378836e-01
9.364792958591720007e-01,3.129037460951828442e-01
9.368113622724549838e-01,3.130253651378140378e-01
9.371434286857369678e-01,3.131470087708469463e-01
9.374754950990199509e-01,3.132620449980224597e-01
9.378075615123020459e-01,3.133743554618197424e-01
9.381396279255850290e-01,3.135034719471926912e-01
9.384716943388680122e-01,3.136232607059312172e-01
9.388037607521499961e-01,3.137406439947016401e-01
9.391358271654329792e-01,3.138580422548025717e-01
9.394678935787159624e-01,3.139738828685234573e-01
9.397999599919979463e-01,3.140894851632404228e-01
9.401320264052810405e-01,3.142066010226149952e-01
9.404640928185640236e-01,3.143237310685358943e-01
9.407961592318460076e-01,3.144408752786195249e-01
9.411282256451289907e-01,3.145659896329301985e-01
9.414602920584119738e-01,3.147052564668090802e-01
9.417923584716939578e-01,3.148477845371590034e-01
9.421244248849770520e-01,3.149770935990920950e-01
9.424564912982600351e-01,3.151079226517807808e-01
9.427885577115420190e-01,3.152448385999682690e-01
9.431206241248250022e-01,3.153727281976270169e-01
9.434526905381079853e-01,3.154979290372649792e-01
9.437847569513899693e-01,3.156231558026111883e-01
9.441168233646729524e-01,3.157484084824725423e-01
9.444488897779550474e-01,3.158736870656381757e-01
9.447809561912380305e-01,3.160007073956724311e-01
9.451130226045210136e-01,3.161286721126234101e-01
9.454450890178039968e-01,3.162566642431653974e-01
9.457771554310859807e-01,3.163945669183529374e-01
9.461092218443689639e-01,3.165346427231263693e-01
9.464412882576519470e-01,3.166628318283711274e-01
9.467733546709340420e-01,3.167870513344875905e-01
9.471054210842170251e-01,3.169196851450585828e-01
9.474374874974990091e-01,3.170524876851995577e-01
9.477695539107819922e-01,3.171768098151711013e-01
9.481016203240649753e-01,3.173174019897223586e-01
9.484336867373479585e-01,3.174579620548265146e-01
9.487657531506300534e-01,3.176016330913498664e-01
9.490978195639130366e-01,3.177527486232648579e-01
9.494298859771950205e-01,3.179039228876094914e-01
9.497619523904780037e-01,3.180578451253137096e-01
9.500940188037609868e-01,3.182112786440258190e-01
9.504260852170429708e-01,3.183647733195259510e-01
9.507581516303259539e-01,3.185183291704145048e-01
9.510902180436090481e-01,3.186757882493549965e-01
9.514222844568910320e-01,3.188432913018389159e-01
9.517543508701740151e-01,3.190116980538867386e-01
9.520864172834569983e-01,3.191801818262850476e-01
9.524184836967389822e-01,3.193510574610999297e-01
9.527505501100219654e-01,3.195321046757681471e-01
9.530826165233049485e-01,3.197102148905636154e-01
9.534146829365870435e-01,3.198877414744553116e-01
9.537467493498700266e-01,3.200653551661976071e-01
9.540788157631530098e-01,3.202430560034820184e-01
9.544108821764349937e-01,3.204145309101850136e-01
9.547429485897179768e-01,3.205867391350747941e-01
9.550750150030009600e-01,3.207590390729792573e-01
9.554070814162830549e-01,3.209200274773431061e-01
9.557391478295660381e-01,3.210962631149655300e-01
9.560712142428490212e-01,3.212834532115106945e-01
9.564032806561310052e-01,3.214678417483328721e-01
9.567353470694139883e-01,3.216505744987401272e-01
9.570674134826969714e-01,3.218329086977947950e-01
9.573994798959789554e-01,3.220109300849505751e-01
9.577315463092620496e-01,3.221890391781696006e-01
9.580636127225440335e-01,3.223718508588606091e-01
9.583956791358270166e-01,3.225554974318193269e-01
9.587277455491099998e-01,3.227431285745236411e-01
9.590598119623919837e-01,3.229273103987439497e-01
9.593918783756749669e-01,3.231196629729551906e-01
9.597239447889579500e-01,3.233197935338637530e-01
9.600560112022400450e-01,3.235214387157334670e-01
9.603880776155230281e-01,3.237334548567795123e-01
9.607201440288060112e-01,3.239423012611090114e-01
9.610522104420879952e-01,3.241451371885453736e-01
9.613842768553709783e-01,3.243619247060229305e-01
9.617163432686539615e-01,3.245801961638530853e-01
9.620484096819359454e-01,3.247985886021563795e-01
9.623804760952190396e-01,3.250171020771158159e-01
9.627125425085020227e-01,3.252217080189122589e-01
9.630446089217840067e-01,3.254239100523203532e-01
9.633766753350669898e-01,3.256230456792752470e-01
9.637087417483499729e-01,3.258222827617803796e-01
9.640408081616319569e-01,3.260216213431325061e-01
9.643728745749150510e-01,3.262154294560864476e-01
9.647049409881970350e-01,3.263986202317700203e-01
9.650370074014800181e-01,3.265905633380817297e-01
9.653690738147630013e-01,3.267826003639063837e-01
9.657011402280459844e-01,3.269788078236478546e-01
9.660332066413279684e-01,3.271828175920847848e-01
9.663652730546109515e-01,3.273872560556776445e-01
9.666973394678940457e-01,3.276090996130796018e-01
9.670294058811760296e-01,3.278359107157833296e-01
9.673614722944590127e-01,3.280729925811289860e-01
9.676935387077409967e-01,3.282997748372799007e-01
9.680256051210239798e-01,3.285231853656071510e-01
9.683576715343069630e-01,3.287458560717573253e-01
9.686897379475889469e-01,3.289619975777288152e-01
9.690218043608720411e-01,3.291756218209179186e-01
9.693538707741550242e-01,3.293852251163060796e-01
9.696859371874380074e-01,3.295845121395880040e-01
9.700180036007199913e-01,3.297697422978056458e-01
9.703500700140029744e-01,3.299471151618665332e-01
9.706821364272849584e-01,3.301217547742474889e-01
9.710142028405680525e-01,3.303066247797454835e-01
9.713462692538510357e-01,3.304825545755387672e-01
9.716783356671330196e-01,3.306574187437034129e-01
9.720104020804160028e-01,3.308313700444497907e-01
9.723424684936989859e-01,3.309936576128402197e-01
9.726745349069809699e-01,3.311687272717345198e-01
9.730066013202639530e-01,3.313515749613121231e-01
9.733386677335470472e-01,3.315263288243983641e-01
9.736707341468290311e-01,3.317011643141369315e-01
9.740028005601120142e-01,3.318760814640476231e-01
9.743348669733949974e-01,3.320510803076585638e-01
9.746669333866769813e-01,3.322252186319447076e-01
9.749989997999599645e-01,3.323881389246595153e-01
9.753310662132429476e-01,3.325489603834515528e-01
9.756631326265250426e-01,3.327098508644744101e-01
9.759951990398080257e-01,3.328708103938491369e-01
9.763272654530910089e-01,3.330326872124345083e-01
9.766593318663729928e-01,3.331847194955325220e-01
9.769913982796559759e-01,3.333266181846454845e-01
9.773234646929389591e-01,3.334685675466090293e-01
9.776555311062210540e-01,3.336105675960432393e-01
9.779875975195040372e-01,3.337464482707483970e-01
9.783196639327860211e-01,3.338777492482891129e-01
9.786517303460690043e-01,3.339983870540502164e-01
9.789837967593519874e-01,3.341159089027275764e-01
9.793158631726349705e-01,3.342293900534278328e-01
9.796479295859169545e-01,3.343476236658874390e-01
9.799799959992000487e-01,3.344602543580982301e-01
9.803120624124820326e-01,3.345670147717811904e-01
9.806441288257650157e-01,3.346737960069533502e-01
