wavelength_um,coupling_eff_mode1,coupling_eff_mode2,coupling_eff_mode3
0.98,0.602494133788081,0.0171509430540737,0.00863874060804802
0.987081632653061,0.606783609478891,0.0169205714180768,0.00852202388346379
0.994163265306122,0.610999368401519,0.0166897435559682,0.00840510689712862
1.00124489795918,0.61514158317498,0.0164584928904427,0.00828800586978976
1.00832653061224,0.619210425239647,0.0162268490481915,0.00817073511905499
1.01540816326531,0.623206064949094,0.0159948379860755,0.00805330712374992
1.02248979591837,0.627128671721638,0.015762482089247,0.00793573257405012
1.02957142857143,0.630978414242281,0.0155298002420185,0.00781802040780562
1.03665306122449,0.634755460706658,0.0152968078720534,0.00770017783336106
1.04373469387755,0.638459979099376,0.0150635169682229,0.00758221033905811
1.05081632653061,0.642092137499917,0.0148299360722306,0.00746412168948268
1.05789795918367,0.645652104409888,0.0145960702438467,0.00734591390838918
1.06497959183673,0.64914004909619,0.0143619209993263,0.0072275872480961
1.0720612244898,0.652556141945116,0.014127486222286,0.00710914014499937
1.07914285714286,0.655900554823059,0.0138927600460044,0.00699056916068983
1.08622448979592,0.659173461439946,0.013657732705764,0.00687186890798906
1.09330612244898,0.66237503771201,0.0134223903594785,0.00675303196102753
1.10038775510204,0.66550546212094,0.0131867148744333,0.0066340487482805
1.1074693877551,0.668564916066797,0.0129506835775075,0.00651490742724513
1.11455102040816,0.671553584212485,0.0127142689657264,0.00639559373918226
1.12163265306122,0.674471654817887,0.0124774383734151,0.00627609084205415
1.12871428571429,0.677319320062009,0.0122401535915573,0.00615637911945582
1.13579591836735,0.680096776351826,0.0120023704342093,0.00603643596295784
1.14287755102041,0.682804224616704,0.0117640382459401,0.00591623552483774
1.14995918367347,0.685441870587485,0.0115250993432495,0.00579574843766474
1.15704081632653,0.688009925059581,0.0112854883817122,0.00567494149659913
1.16412244897959,0.690508604139502,0.0110451316391675,0.00555377729954863
1.17120408163265,0.692938129474502,0.010803946203543,0.00543221383945756
1.17828571428571,0.695298728465046,0.0105618390517934,0.00531020404194433
1.18536734693878,0.697590634460068,0.010318706003806,0.00518769524018445
1.19244897959184,0.69981408693494,0.0100744305318026,0.00506462857726739
1.1995306122449,0.701969331652334,0.00982888240147719,0.00494093832410327
1.20661224489796,0.704056620806052,0.0095819161154571,0.00481655109811595
1.21369387755102,0.706076213148194,0.0093333691220553,0.00469138496413523
1.22077551020408,0.708028374099874,0.00908305974178168,0.00456534839362814
1.22785714285714,0.70991337584592,0.00883078474925401,0.00443833905096367
1.2349387755102,0.711731497413951,0.00857631652671481,0.0043102423646443
1.24202040816327,0.713483024738252,0.00831939967362561,0.00418092982549992
1.24910204081633,0.715168250709006,0.00805974690864795,0.00405025692965656
1.25618367346939,0.716787475207298,0.00779703402539726,0.00391806064646673
1.26326530612245,0.718341005126505,0.00753089354368739,0.00378415623149428
1.27034693877551,0.719829154380552,0.00726090650140375,0.00364833310592789
1.27742857142857,0.721252243899625,0.00698659149901254,0.00351034935650395
1.28451020408163,0.722610601613904,0.00670738952386154,0.00336992411631474
1.29159183673469,0.723904562425839,0.00642264201127062,0.00322672654945717
1.29867346938776,0.725134468171614,0.00613155754146559,0.00308035912899613
1.30575510204082,0.72630066757227,0.00583315836365402,0.00293033078461239
1.31283673469388,0.727403516175127,0.00552618863913412,0.00277601082617942
1.31991836734694,0.72844337628601,0.00520894353378421,0.00261654311867017
1.327,0.729420616892832,0.00487891418490639,0.00245066778977641
1.49,0.721018721791633,0,0
1.50979591836735,0.720169505778269,0,0
1.52959183673469,0.719365510003768,0,0
1.54938775510204,0.718612331875144,0,0
1.56918367346939,0.717914827949295,0,0
1.58897959183673,0.717277138515288,0,0
1.60877551020408,0.716702711143221,0,0
1.62857142857143,0.71619432343362,0,0
1.64836734693878,0.715754105159913,0,0
1.66816326530612,0.715383559960836,0,0
1.68795918367347,0.71508358670923,0,0
1.70775510204082,0.714854500658218,0,0
1.72755102040816,0.714696054444528,0,0
1.74734693877551,0.714607459011388,0,0
1.76714285714286,0.714587404499143,0,0
1.7869387755102,0.714634081140525,0,0
1.80673469387755,0.714745200188332,0,0
1.8265306122449,0.714918014896254,0,0
1.84632653061224,0.715149341567945,0,0
1.86612244897959,0.715435580685098,0,0
1.88591836734694,0.715772738121846,0,0
1.90571428571429,0.716156446450099,0,0
1.92551020408163,0.716581986338151,0,0
1.94530612244898,0.717044308042913,0,0
1.96510204081633,0.717538052994554,0,0
1.98489795918367,0.718057575470395,0,0
2.00469387755102,0.718596964353456,0,0
2.02448979591837,0.719150064969218,0,0
2.04428571428571,0.719710500992338,0,0
2.06408163265306,0.720271696413181,0,0
2.08387755102041,0.720826897551937,0,0
2.10367346938776,0.721369195105986,0,0
2.1234693877551,0.721891546213882,0,0
2.14326530612245,0.72238679651716,0,0
2.1630612244898,0.722847702198684,0,0
2.18285714285714,0.723266951974096,0,0
2.20265306122449,0.723637189010569,0,0
2.22244897959184,0.72395103274492,0,0
2.24224489795918,0.724201100571081,0,0
2.26204081632653,0.724380029364993,0,0
2.28183673469388,0.724480496813312,0,0
2.30163265306122,0.724495242510831,0,0
2.32142857142857,0.724417088790237,0,0
2.34122448979592,0.724238961246946,0,0
2.36102040816327,0.723953908921039,0,0
2.38081632653061,0.723555124097947,0,0
2.40061224489796,0.723035961689566,0,0
2.42040816326531,0.722389958157648,0,0
2.44020408163265,0.721610849941924,0,0
2.46,0.720692591356306,0,0
