wavelength_um,coupling_eff_mode1,coupling_eff_mode2,coupling_eff_mode3
0.98,0.251083007400745,0.145538918066962,0.14482939980557
0.987081632653061,0.254132150455758,0.145429797840316,0.144715786390068
0.994163265306122,0.257172063775473,0.145273044351732,0.144554787847122
1.00124489795918,0.260202123125064,0.14506827991863,0.144346033889209
1.00832653061224,0.263221707679186,0.14481512394725,0.144089151349003
1.01540816326531,0.266230200159618,0.144513191777924,0.143783763030269
1.02248979591837,0.26922698698512,0.144162093357155,0.143429486386646
1.02957142857143,0.272211458432329,0.143761431722255,0.143025932014164
1.03665306122449,0.275183008806493,0.143310801282697,0.142572701941782
1.04373469387755,0.278141036620885,0.142809785880472,0.142069387702399
1.05081632653061,0.281084944783786,0.142257956609592,0.141515568164608
1.05789795918367,0.284014140791903,0.141654869372358,0.140910807102995
1.06497959183673,0.286928036929201,0.141000062147083,0.140254650481888
1.0720612244898,0.289826050470107,0.140293051938659,0.139546623424119
1.07914285714286,0.292707603886113,0.13953333137942,0.13878622683256
1.08622448979592,0.295572125054852,0.138720364943373,0.137972933627716
1.09330612244898,0.298419047470761,0.137853584731708,0.137106184559655
1.10038775510204,0.301247810456485,0.13693238578161,0.136185383546627
1.1074693877551,0.304057859374245,0.135956120843626,0.135209892486032
1.11455102040816,0.306848645836403,0.134924094564959,0.134179025475583
1.12163265306122,0.309619627914555,0.133835557007039,0.133092042373524
1.12871428571429,0.31237027034647,0.132689696415162,0.131948141616315
1.13579591836735,0.315100044740301,0.131485631145776,0.130746452200037
1.14287755102041,0.317808429775471,0.130222400642664,0.129486024717564
1.14995918367347,0.320494911399754,0.128898955336459,0.128165821326868
1.15704081632653,0.32315898302204,0.127514145322033,0.126784704506026
1.16412244897959,0.325800145700374,0.126066707644536,0.125341424426962
1.17120408163265,0.328417908324862,0.124555251996301,0.12383460475156
1.17828571428571,0.331011787795088,0.122978244591983,0.122262726619193
1.18536734693878,0.333581309191716,0.121333989946275,0.120624110552019
1.19244897959184,0.336126005942004,0.119620610224596,0.118916895950782
1.1995306122449,0.338645419978965,0.117836021768223,0.117139017785464
1.20661224489796,0.341139101893943,0.115977908305563,0.115288179995954
1.21369387755102,0.343606611082449,0.11404369024173,0.113361824999221
1.22077551020408,0.346047515883049,0.112030489255771,0.111357098537742
1.22785714285714,0.348461393709203,0.109935087207506,0.109270808878152
1.2349387755102,0.35084783117392,0.107753878030503,0.10709937904583
1.24202040816327,0.353206424207163,0.105482810809827,0.104838790306471
1.24910204081633,0.355536778165929,0.103117321522869,0.102484514390212
1.25618367346939,0.357838507936957,0.100652249806752,0.100031430846557
1.26326530612245,0.360111238032054,0.0980817353420817,0.0974737241564382
1.27034693877551,0.362354602676032,0.0953990855369306,0.0948047523412573
1.27742857142857,0.364568245887256,0.0925966012797622,0.0920168739263029
1.28451020408163,0.366751821550856,0.0896653389119841,0.0891012115552348
1.29159183673469,0.368904993484625,0.0865947708176205,0.0860473149038433
1.29867346938776,0.371027435497677,0.083372276762161,0.0828426554768837
1.30575510204082,0.373118831441931,0.0799823362963477,0.0794718244658422
1.31283673469388,0.375178875256499,0.0764051561023718,0.0759151693121677
1.31991836734694,0.377207271005087,0.0726141327638578,0.0721462734336472
1.327,0.37920373290649,0.068570614404229,0.0681267527366831
1.49,0.40692354137673,0,0
1.50979591836735,0.411161358680243,0,0
1.52959183673469,0.415348040108047,0,0
1.54938775510204,0.41948700540583,0,0
1.56918367346939,0.423581478243021,0,0
1.58897959183673,0.427634469512534,0,0
1.60877551020408,0.431648761810263,0,0
1.62857142857143,0.435626895165715,0,0
1.64836734693878,0.439571154081397,0,0
1.66816326530612,0.443483555925413,0,0
1.68795918367347,0.447365840709266,0,0
1.70775510204082,0.451219462271452,0,0
1.72755102040816,0.455045580876933,0,0
1.74734693877551,0.458845057233264,0,0
1.76714285714286,0.46261844791581,0,0
1.7869387755102,0.46636600218729,0,0
1.80673469387755,0.470087660190613,0,0
1.8265306122449,0.473783052488618,0,0
1.84632653061224,0.477451500919869,0,0
1.86612244897959,0.481092020735859,0,0
1.88591836734694,0.484703323981888,0,0
1.90571428571429,0.488283824081312,0,0
1.92551020408163,0.49183164158075,0,0
1.94530612244898,0.495344611012149,0,0
1.96510204081633,0.498820288826162,0,0
1.98489795918367,0.50225596235012,0,0
2.00469387755102,0.505648659722895,0,0
2.02448979591837,0.508995160758022,0,0
2.04428571428571,0.512292008685686,0,0
2.06408163265306,0.515535522723429,0,0
2.08387755102041,0.518721811424699,0,0
2.10367346938776,0.521846786753665,0,0
2.1234693877551,0.524906178834054,0,0
2.14326530612245,0.527895551319047,0,0
2.1630612244898,0.530810317328621,0,0
2.18285714285714,0.533645755900071,0,0
2.20265306122449,0.536397028896842,0,0
2.22244897959184,0.539059198320231,0,0
2.24224489795918,0.541627243968057,0,0
2.26204081632653,0.544096081384001,0,0
2.28183673469388,0.546460580041064,0,0
2.30163265306122,0.548715581702438,0,0
2.32142857142857,0.550855918903151,0,0
2.34122448979592,0.552876433496016,0,0
2.36102040816327,0.55477199520584,0,0
2.38081632653061,0.556537520136424,0,0
2.40061224489796,0.55816798917573,0,0
2.42040816326531,0.559658466245575,0,0
2.44020408163265,0.561004116343497,0,0
2.46,0.562200223325832,0,0
