9092.000000 0.024140
9094.000000 0.024550
9096.000000 0.024900
9098.000000 0.025190
9100.000000 0.025360
9102.000000 0.025620
9104.000000 0.025830
9106.000000 0.026340
9108.000000 0.026780
9110.000000 0.027470
9112.000000 0.027970
9114.000000 0.028310
9116.000000 0.028810
9118.000000 0.029240
9120.000000 0.029390
9122.000000 0.029710
9124.000000 0.029970
9126.000000 0.030170
9128.000000 0.030470
9130.000000 0.030730
9132.000000 0.031250
9134.000000 0.031490
9136.000000 0.031850
9138.000000 0.032140
9140.000000 0.032490
9142.000000 0.032710
9144.000000 0.033170
9146.000000 0.033740
9148.000000 0.034120
9150.000000 0.034450
9152.000000 0.035130
9154.000000 0.035510
9156.000000 0.035890
9158.000000 0.036480
9160.000000 0.037170
9162.000000 0.037920
9164.000000 0.038410
9166.000000 0.038880
9168.000000 0.039350
9170.000000 0.040040
9172.000000 0.040600
9174.000000 0.041230
9176.000000 0.041700
9178.000000 0.042100
9180.000000 0.042920
9182.000000 0.043750
9184.000000 0.044250
9186.000000 0.044970
9188.000000 0.045930
9190.000000 0.046590
9192.000000 0.046970
9194.000000 0.047500
9196.000000 0.048030
9198.000000 0.048810
9200.000000 0.049700
9202.000000 0.050420
9204.000000 0.051190
9206.000000 0.051900
9208.000000 0.052610
9210.000000 0.053360
9212.000000 0.054000
9214.000000 0.054730
9216.000000 0.055510
9218.000000 0.056340
9220.000000 0.057140
9222.000000 0.057970
9224.000000 0.058880
9226.000000 0.059780
9228.000000 0.060790
9230.000000 0.061660
9232.000000 0.062550
9234.000000 0.063250
9236.000000 0.064290
9238.000000 0.065350
9240.000000 0.066350
9242.000000 0.067460
9244.000000 0.068390
9246.000000 0.069500
9248.000000 0.070470
9250.000000 0.071400
9252.000000 0.072530
9254.000000 0.073680
9256.000000 0.074940
9258.000000 0.076160
9260.000000 0.077420
9262.000000 0.078580
9264.000000 0.079710
9266.000000 0.081190
9268.000000 0.082470
9270.000000 0.083660
9272.000000 0.084980
9274.000000 0.086410
9276.000000 0.087740
9278.000000 0.089050
9280.000000 0.090680
9282.000000 0.092300
9284.000000 0.093690
9286.000000 0.095210
9288.000000 0.096680
9290.000000 0.098140
9292.000000 0.099620
9294.000000 0.101440
9296.000000 0.103200
9298.000000 0.104710
9300.000000 0.106510
9302.000000 0.108430
9304.000000 0.110410
9306.000000 0.112370
9308.000000 0.114350
9310.000000 0.116360
9312.000000 0.118320
9314.000000 0.120410
9316.000000 0.122390
9318.000000 0.124510
9320.000000 0.126740
9322.000000 0.128970
9324.000000 0.131320
9326.000000 0.133500
9328.000000 0.135880
9330.000000 0.138400
9332.000000 0.140750
9334.000000 0.143130
9336.000000 0.145610
9338.000000 0.148010
9340.000000 0.150670
9342.000000 0.153140
9344.000000 0.155690
9346.000000 0.158450
9348.000000 0.161350
9350.000000 0.164120
9352.000000 0.166870
9354.000000 0.169600
9356.000000 0.172440
9358.000000 0.175420
9360.000000 0.178420
9362.000000 0.181560
9364.000000 0.184600
