# wavelength (nm),transmission (I/F) 
8.156499999999857753e-01,8.372857856964822654e-01
8.156999999999857698e-01,8.372919124208823005e-01
8.157499999999856533e-01,8.372980391842150816e-01
8.157999999999856477e-01,8.373041659864796094e-01
8.158499999999855312e-01,8.373102928276778822e-01
8.158999999999855257e-01,8.373164197078087900e-01
8.159499999999855202e-01,8.373225466268737760e-01
8.159999999999854037e-01,8.373286735848716189e-01
8.160499999999853982e-01,8.373348005818039841e-01
8.160999999999853927e-01,8.373409276176703164e-01
8.161499999999852761e-01,8.373470546924701718e-01
8.161999999999852706e-01,8.373531818062053267e-01
8.162499999999852651e-01,8.373593089588743377e-01
8.162999999999851486e-01,8.373654361504788701e-01
8.163499999999851431e-01,8.373715633810185910e-01
8.163999999999851376e-01,8.373776906504927231e-01
8.164499999999850210e-01,8.373838179589031538e-01
8.164999999999850155e-01,8.373899453062485509e-01
8.165499999999848990e-01,8.373960726925304687e-01
8.165999999999848935e-01,8.374022001177486851e-01
8.166499999999848880e-01,8.374083275819025340e-01
8.166999999999847715e-01,8.374144550849935698e-01
8.167499999999847660e-01,8.374205826270205710e-01
8.167999999999847605e-01,8.374267102079853142e-01
8.168499999999846439e-01,8.374328378278873553e-01
8.168999999999846384e-01,8.374389654867258059e-01
8.169499999999846329e-01,8.374450931845027757e-01
8.169999999999845164e-01,8.374512209212167102e-01
8.170499999999845109e-01,8.374573486968694969e-01
8.170999999999843943e-01,8.374634765114604695e-01
8.171499999999843888e-01,8.374696043649890731e-01
8.171999999999843833e-01,8.374757322574570839e-01
8.172499999999842668e-01,8.374818601888631697e-01
8.172999999999842613e-01,8.374879881592091069e-01
8.173499999999842558e-01,8.374941161684935631e-01
8.173999999999841393e-01,8.375002442167182037e-01
8.174499999999841338e-01,8.375063723038825847e-01
8.174999999999841283e-01,8.375125004299861509e-01
8.175499999999840117e-01,8.375186285950305676e-01
8.175999999999840062e-01,8.375247567990146136e-01
8.176499999999840007e-01,8.375308850419397322e-01
8.176999999999838842e-01,8.375370133238058123e-01
8.177499999999838787e-01,8.375431416446120769e-01
8.177999999999837621e-01,8.375492700043601912e-01
8.178499999999837566e-01,8.375553984030489341e-01
8.178999999999837511e-01,8.375615268406798597e-01
8.179499999999836346e-01,8.375676553172527461e-01
8.179999999999836291e-01,8.375737838327668161e-01
8.180499999999836236e-01,8.375799123872238461e-01
8.180999999999835071e-01,8.375860409806227258e-01
8.181499999999835016e-01,8.375921696129646765e-01
8.181999999999834960e-01,8.375982982842495872e-01
8.182499999999833795e-01,8.376044269944769027e-01
8.182999999999833740e-01,8.376105557436481774e-01
8.183499999999832575e-01,8.376166845317621901e-01
8.183999999999832520e-01,8.376228133588206060e-01
8.184499999999832465e-01,8.376289422248228700e-01
8.184999999999831299e-01,8.376350711297686491e-01
8.185499999999831244e-01,8.376412000736591645e-01
8.185999999999831189e-01,8.376473290564938612e-01
8.186499999999830024e-01,8.376534580782737383e-01
8.186999999999829969e-01,8.376595871389979076e-01
8.187499999999829914e-01,8.376657162386680344e-01
8.187999999999828749e-01,8.376718453772833417e-01
8.188499999999828693e-01,8.376779745548436074e-01
8.188999999999828638e-01,8.376841037713504967e-01
8.189499999999827473e-01,8.376902330268024555e-01
8.189999999999827418e-01,8.376963623212013710e-01
8.190499999999826253e-01,8.377024916545466882e-01
8.190999999999826198e-01,8.377086210268379629e-01
8.191499999999826143e-01,8.377147504380768606e-01
8.191999999999824977e-01,8.377208798882619378e-01
8.192499999999824922e-01,8.377270093773949711e-01
8.192999999999824867e-01,8.377331389054755162e-01
8.193499999999823702e-01,8.377392684725032401e-01
8.193999999999823647e-01,8.377453980784791421e-01
8.194499999999823592e-01,8.377515277234026669e-01
8.194999999999822426e-01,8.377576574072752580e-01
8.195499999999822371e-01,8.377637871300962491e-01
8.195999999999821206e-01,8.377699168918651962e-01
8.196499999999821151e-01,8.377760466925838756e-01
8.196999999999821096e-01,8.377821765322510661e-01
8.197499999999819931e-01,8.377883064108682110e-01
8.197999999999819876e-01,8.377944363284342000e-01
8.198499999999819821e-01,8.378005662849505875e-01
8.198999999999818655e-01,8.378066962804171514e-01
8.199499999999818600e-01,8.378128263148331145e-01
8.199999999999818545e-01,8.378189563882001423e-01
8.200499999999817380e-01,8.378250865005170134e-01
8.200999999999817325e-01,8.378312166517856152e-01
8.201499999999817270e-01,8.378373468420050596e-01
8.201999999999816104e-01,8.378434770711752355e-01
8.202499999999816049e-01,8.378496073392972532e-01
8.202999999999814884e-01,8.378557376463704465e-01
8.203499999999814829e-01,8.378618679923961476e-01
8.203999999999814774e-01,8.378679983773740236e-01
8.204499999999813609e-01,8.378741288013034083e-01
8.204999999999813554e-01,8.378802592641859670e-01
8.205499999999813499e-01,8.378863897660207005e-01
8.205999999999812333e-01,8.378925203068088301e-01
8.206499999999812278e-01,8.378986508865502447e-01
8.206999999999812223e-01,8.379047815052441672e-01
8.207499999999811058e-01,8.379109121628924850e-01
8.207999999999811003e-01,8.379170428594937547e-01
8.208499999999809837e-01,8.379231735950497528e-01
8.208999999999809782e-01,8.379293043695599241e-01
8.209499999999809727e-01,8.379354351830237135e-01
8.209999999999808562e-01,8.379415660354428974e-01
8.210499999999808507e-01,8.379476969268161435e-01
8.210999999999808452e-01,8.379538278571451171e-01
8.211499999999807287e-01,8.379599588264287080e-01
8.211999999999807232e-01,8.379660898346683595e-01
8.212499999999807176e-01,8.379722208818636275e-01
8.212999999999806011e-01,8.379783519680140680e-01
8.213499999999805956e-01,8.379844830931213462e-01
8.213999999999805901e-01,8.379906142571841299e-01
8.214499999999804736e-01,8.379967454602041954e-01
8.214999999999804681e-01,8.380028767021808767e-01
8.215499999999803515e-01,8.380090079831137295e-01
8.215999999999803460e-01,8.380151393030045304e-01
8.216499999999803405e-01,8.380212706618518359e-01
8.216999999999802240e-01,8.380274020596574225e-01
8.217499999999802185e-01,8.380335334964207350e-01
8.217999999999802130e-01,8.380396649721413294e-01
8.218499999999800965e-01,8.380457964868209819e-01
8.218999999999800909e-01,8.380519280404580273e-01
8.219499999999800854e-01,8.380580596330545751e-01
8.219999999999799689e-01,8.380641912646098479e-01
8.220499999999799634e-01,8.380703229351234018e-01
8.220999999999798469e-01,8.380764546445967911e-01
8.221499999999798414e-01,8.380825863930290165e-01
8.221999999999798359e-01,8.380887181804216324e-01
8.222499999999797193e-01,8.380948500067740836e-01
8.222999999999797138e-01,8.381009818720859261e-01
8.223499999999797083e-01,8.381071137763584922e-01
8.223999999999795918e-01,8.381132457195911156e-01
8.224499999999795863e-01,8.381193777017850177e-01
8.224999999999795808e-01,8.381255097229391993e-01
8.225499999999794642e-01,8.381316417830549925e-01
8.225999999999794587e-01,8.381377738821322865e-01
8.226499999999794532e-01,8.381439060201704150e-01
8.226999999999793367e-01,8.381500381971709324e-01
8.227499999999793312e-01,8.381561704131327284e-01
8.227999999999792147e-01,8.381623026680573574e-01
8.228499999999792092e-01,8.381684349619442642e-01
8.228999999999792037e-01,8.381745672947932269e-01
8.229499999999790871e-01,8.381806996666055776e-01
8.229999999999790816e-01,8.381868320773803172e-01
8.230499999999790761e-01,8.381929645271187779e-01
8.230999999999789596e-01,8.381990970158208487e-01
8.231499999999789541e-01,8.382052295434857525e-01
8.231999999999789486e-01,8.382113621101152656e-01
8.232499999999788320e-01,8.382174947157081668e-01
8.232999999999788265e-01,8.382236273602660104e-01
8.233499999999787100e-01,8.382297600437882412e-01
8.233999999999787045e-01,8.382358927662745263e-01
8.234499999999786990e-01,8.382420255277263088e-01
8.234999999999785825e-01,8.382481583281424786e-01
8.235499999999785770e-01,8.382542911675248121e-01
8.235999999999785715e-01,8.382604240458718659e-01
8.236499999999784549e-01,8.382665569631854163e-01
8.236999999999784494e-01,8.382726899194647974e-01
8.237499999999784439e-01,8.382788229147096759e-01
8.237999999999783274e-01,8.382849559489217173e-01
8.238499999999783219e-01,8.382910890220994782e-01
8.238999999999783164e-01,8.382972221342448460e-01
8.239499999999781998e-01,8.383033552853571546e-01
8.239999999999781943e-01,8.383094884754360709e-01
8.240499999999780778e-01,8.383156217044829273e-01
8.240999999999780723e-01,8.383217549724968354e-01
8.241499999999780668e-01,8.383278882794791276e-01
8.241999999999779503e-01,8.383340216254295818e-01
8.242499999999779448e-01,8.383401550103475319e-01
8.242999999999779392e-01,8.383462884342346433e-01
8.243499999999778227e-01,8.383524218970898056e-01
8.243999999999778172e-01,8.383585553989144623e-01
8.244499999999778117e-01,8.383646889397082802e-01
8.244999999999776952e-01,8.383708225194708152e-01
8.245499999999776897e-01,8.383769561382032887e-01
8.245999999999775731e-01,8.383830897959050343e-01
8.246499999999775676e-01,8.383892234925772735e-01
8.246999999999775621e-01,8.383953572282196731e-01
8.247499999999774456e-01,8.384014910028316780e-01
8.247999999999774401e-01,8.384076248164150647e-01
8.248499999999774346e-01,8.384137586689683896e-01
8.248999999999773181e-01,8.384198925604935404e-01
8.249499999999773125e-01,8.384260264909890736e-01
8.249999999999773070e-01,8.384321604604567657e-01
8.250499999999771905e-01,8.384382944688960615e-01
8.250999999999771850e-01,8.384444285163065169e-01
8.251499999999771795e-01,8.384505626026896863e-01
8.251999999999770630e-01,8.384566967280443484e-01
8.252499999999770575e-01,8.384628308923721685e-01
8.252999999999769409e-01,8.384689650956727025e-01
8.253499999999769354e-01,8.384750993379455064e-01
8.253999999999769299e-01,8.384812336191919124e-01
8.254499999999768134e-01,8.384873679394109214e-01
8.254999999999768079e-01,8.384935022986041986e-01
8.255499999999768024e-01,8.384996366967713000e-01
8.255999999999766858e-01,8.385057711339114483e-01
8.256499999999766803e-01,8.385119056100264201e-01
8.256999999999766748e-01,8.385180401251152160e-01
8.257499999999765583e-01,8.385241746791792794e-01
8.257999999999765528e-01,8.385303092722178331e-01
8.258499999999764363e-01,8.385364439042308771e-01
8.258999999999764308e-01,8.385425785752197436e-01
8.259499999999764253e-01,8.385487132851832115e-01
8.259999999999763087e-01,8.385548480341231681e-01
8.260499999999763032e-01,8.385609828220388362e-01
8.260999999999762977e-01,8.385671176489299938e-01
8.261499999999761812e-01,8.385732525147978622e-01
8.261999999999761757e-01,8.385793874196415532e-01
8.262499999999761702e-01,8.385855223634626210e-01
8.262999999999760536e-01,8.385916573462599555e-01
8.263499999999760481e-01,8.385977923680347779e-01
8.263999999999760426e-01,8.386039274287871992e-01
8.264499999999759261e-01,8.386100625285163312e-01
8.264999999999759206e-01,8.386161976672238394e-01
8.265499999999758041e-01,8.386223328449083914e-01
8.265999999999757986e-01,8.386284680615719855e-01
8.266499999999757931e-01,8.386346033172138448e-01
8.266999999999756765e-01,8.386407386118337470e-01
8.267499999999756710e-01,8.386468739454328025e-01
8.267999999999756655e-01,8.386530093180102341e-01
8.268499999999755490e-01,8.386591447295675961e-01
8.268999999999755435e-01,8.386652801801043333e-01
8.269499999999755380e-01,8.386714156696200018e-01
8.269999999999754214e-01,8.386775511981161557e-01
8.270499999999754159e-01,8.386836867655915739e-01
8.270999999999752994e-01,8.386898223720479217e-01
8.271499999999752939e-01,8.386959580174846440e-01
8.271999999999752884e-01,8.387020937019015188e-01
8.272499999999751719e-01,8.387082294252997672e-01
8.272999999999751664e-01,8.387143651876785011e-01
8.273499999999751608e-01,8.387205009890391638e-01
8.273999999999750443e-01,8.387266368293812002e-01
8.274499999999750388e-01,8.387327727087044993e-01
8.274999999999750333e-01,8.387389086270101712e-01
8.275499999999749168e-01,8.387450445842973279e-01
8.275999999999749113e-01,8.387511805805675236e-01
8.276499999999749058e-01,8.387573166158196480e-01
8.276999999999747892e-01,8.387634526900551446e-01
8.277499999999747837e-01,8.387695888032735692e-01
8.277999999999746672e-01,8.387757249554744776e-01
8.278499999999746617e-01,8.387818611466595353e-01
8.278999999999746562e-01,8.387879973768275210e-01
8.279499999999745397e-01,8.387941336459798780e-01
8.279999999999745341e-01,8.388002699541162732e-01
8.280499999999745286e-01,8.388064063012361515e-01
8.280999999999744121e-01,8.388125426873412893e-01
8.281499999999744066e-01,8.388186791124302433e-01
8.281999999999744011e-01,8.388248155765047898e-01
8.282499999999742846e-01,8.388309520795644847e-01
8.282999999999742791e-01,8.388370886216087730e-01
8.283499999999741625e-01,8.388432252026390978e-01
8.283999999999741570e-01,8.388493618226544601e-01
8.284499999999741515e-01,8.388554984816565252e-01
8.284999999999740350e-01,8.388616351796444048e-01
8.285499999999740295e-01,8.388677719166182101e-01
8.285999999999740240e-01,8.388739086925790511e-01
8.286499999999739074e-01,8.388800455075260398e-01
8.286999999999739019e-01,8.388861823614607305e-01
8.287499999999738964e-01,8.388923192543816798e-01
8.287999999999737799e-01,8.388984561862908862e-01
8.288499999999737744e-01,8.389045931571876835e-01
8.288999999999737689e-01,8.389107301670716277e-01
8.289499999999736524e-01,8.389168672159440510e-01
