Radius (arcsec),Profile (intensity)
0.00721926,0.0007376458540921851
0.02165778,0.0006787039477191521
0.0360963,0.0006154050930069563
0.05053482,0.0005454969429991308
0.06497334,0.0004789185822406977
0.07941186,0.00041456682175615206
0.09385038,0.00036236893200573844
0.1082889,0.0003148702997005819
0.12272742,0.00027786142069393435
0.13716594,0.0002469782717902456
0.15160446,0.00022086814353949457
0.16604298,0.00019710702463320967
0.1804815,0.00017633607087647255
0.19492002,0.00015718523949696255
0.20935854,0.00014072162097666582
0.22379706,0.0001251759818957039
0.23823558,0.00011106884712712874
0.2526741,9.79054608349866e-05
0.26711262,8.641480053123032e-05
0.28155114,7.637009129570514e-05
0.29598966,6.695216877084611e-05
0.31042818,5.8972595192401276e-05
0.3248667,5.172920649233951e-05
0.33930522,4.536735115875828e-05
0.35374374,3.999233967980971e-05
0.36818226,3.531801118915412e-05
0.38262078,3.1049646264466936e-05
0.3970593,2.742380123527628e-05
0.41149782,2.4213848251395967e-05
0.42593633999999997,2.1347468848254434e-05
0.44037486,1.8828290513241664e-05
0.45481338,1.6727795255570368e-05
0.4692519,1.4823157898212533e-05
0.48369042,1.3157960548759311e-05
0.49812894,1.1678811078766315e-05
0.51256746,1.0375702264730527e-05
0.52700598,9.257977075798402e-06
0.5414445,8.24977312554128e-06
0.55588302,7.37782754195416e-06
0.57032154,6.63019486009041e-06
0.58476006,5.9491060006130995e-06
0.59919858,5.3415567493813295e-06
0.6136371,4.811885938372739e-06
0.62807562,4.347196853289925e-06
0.64251414,3.93297706856159e-06
0.65695266,3.5689230298591123e-06
0.67139118,3.2343138315293973e-06
0.6858297,2.9393783126635998e-06
0.70026822,2.6786293577823787e-06
0.71470674,2.4411050728926215e-06
0.72914526,2.2320386980755998e-06
0.74358378,2.0411754857231603e-06
0.7580223,1.8751059221246266e-06
0.7724608199999999,1.7206890800310674e-06
0.78689934,1.5807698598343452e-06
0.80133786,1.4557295092558096e-06
0.81577638,1.3458251921576826e-06
0.8302149,1.2444960888964759e-06
0.84465342,1.152767348042721e-06
0.85909194,1.065280460420602e-06
0.87353046,9.90061801761308e-07
0.88796898,9.221330541246467e-07
0.9024075,8.568938856591457e-07
0.91684602,7.967316685692514e-07
0.9312845399999999,7.437164363110892e-07
0.94572306,6.944394645562916e-07
0.96016158,6.499137577913792e-07
0.9746001,6.077133446594772e-07
0.98903862,5.700336437845151e-07
1.00347714,5.350727467444671e-07
1.0179156599999999,5.031041361397827e-07
