Radius (arcsec),Profile (intensity)
0.01134456,0.07491994473255342
0.03403368,0.0030501417361822837
0.056722800000000004,0.0010701788442169285
0.07941192,0.0005055568170759257
0.10210104,0.00033535163010152744
0.12479016,0.0002126646840799688
0.14747928,0.00014403417608264136
0.1701684,9.569324934981374e-05
0.19285752,7.556242920003207e-05
0.21554664,6.300623681643145e-05
0.23823576,5.1835181235425275e-05
0.26092488,4.1320547639725835e-05
0.283614,3.3624360654061075e-05
0.30630312,2.7726132155637587e-05
0.32899224,2.2977062293329278e-05
0.35168136,1.9978051412981956e-05
0.37437048,1.743900857296365e-05
0.3970596,1.5354110655451205e-05
0.41974872,1.4182394992368841e-05
0.44243784,1.3298269558136077e-05
0.46512696,1.2084340089564401e-05
0.48781608,1.1494150825405954e-05
0.5105052,1.056304066491612e-05
0.53319432,9.609240691946714e-06
0.55588344,8.0956280809355e-06
0.57857256,7.320049627021114e-06
0.60126168,6.472514262214075e-06
0.6239508,5.925263325548027e-06
0.64663992,5.056403572180039e-06
0.66932904,4.701769458085585e-06
0.69201816,4.109127484382123e-06
0.7147072800000001,3.757446488784291e-06
0.7373964,3.3840117907159884e-06
0.76008552,3.0124271306223512e-06
0.78277464,2.7082848870125334e-06
0.80546376,2.506899816716615e-06
0.82815288,2.2808847796095346e-06
0.850842,2.1012376881621757e-06
0.87353112,1.8794736778946841e-06
0.89622024,1.684616894294662e-06
0.91890936,1.571580371847524e-06
0.94159848,1.4176745614059312e-06
0.9642876,1.3286920159763315e-06
0.98697672,1.2104354909735474e-06
1.00966584,1.0935227208744982e-06
1.03235496,9.97243962177381e-07
1.05504408,9.507379015775092e-07
1.0777332,8.952630340876771e-07
1.10042232,8.11363566126073e-07
1.12311144,7.308828108977564e-07
1.14580056,6.67581651578744e-07
1.16848968,6.092276441368886e-07
1.1911788,5.70758342062072e-07
1.21386792,5.330628329207179e-07
1.23655704,4.940978561736839e-07
1.25924616,4.621259019708065e-07
1.28193528,4.2849789172249526e-07
1.3046244,4.0140609661147946e-07
1.32731352,3.8222471779695885e-07
1.35000264,3.568354983935734e-07
1.37269176,3.4723820884793587e-07
1.39538088,2.9396951704961705e-07
1.41807,2.805641621159706e-07
1.44075912,2.671450150711096e-07
1.46344824,2.5162661075784786e-07
1.48613736,2.3835369819821083e-07
1.50882648,2.2209072499172116e-07
1.5315156,2.1114958952684271e-07
1.55420472,2.020685395714142e-07
1.57689384,1.931432270717737e-07
1.59958296,1.860750646416172e-07
1.6222720800000001,1.8061043753745063e-07
1.6449612,1.769640488539355e-07
1.66765032,1.587960098430619e-07
1.69033944,1.5018710067552763e-07
1.71302856,1.4419165378289364e-07
1.73571768,1.3805283026736737e-07
1.7584068,1.3608420614556136e-07
1.78109592,1.30349801547084e-07
1.80378504,1.2687172340439092e-07
1.82647416,1.2045783852593567e-07
1.84916328,1.2090806334341524e-07
1.8718524,1.177257684049216e-07
1.89454152,1.1641856831525975e-07
1.91723064,1.204722382361169e-07
1.93991976,1.0333905034286601e-07
1.9626088800000001,1.0181762106456156e-07
1.985298,9.75088453069705e-08
2.00798712,9.401288714049182e-08
2.03067624,9.301752927373757e-08
