Radius (arcsec),Profile (intensity)
0.00859436,0.0015964111639505559
0.02578308,0.0013152034694891876
0.042971800000000004,0.0010644097397170928
0.06016052,0.0008540504497133908
0.07734924,0.0006799721781831134
0.09453796,0.0005410944512548952
0.11172668000000001,0.0004381295431369077
0.1289154,0.00036214220250479644
0.14610412,0.00030655322885884566
0.16329284000000002,0.0002627376596029314
0.18048156,0.00022761259464371125
0.19767028,0.00019897777956813238
0.21485900000000002,0.0001741962886706122
0.23204772,0.00015260128236327757
0.24923644,0.00013338784678206117
0.26642516,0.00011608368462804103
0.28361388000000004,0.00010018973419451629
0.30080260000000003,8.609214451525966e-05
0.31799132,7.382598920933033e-05
0.33518004,6.318775653509629e-05
0.35236876,5.413154048179794e-05
0.36955748000000005,4.630838022260862e-05
0.38674620000000004,3.968675650332509e-05
0.40393492000000003,3.4068267391591704e-05
0.42112364,2.9487293400066982e-05
0.43831236,2.554490783617677e-05
0.45550108,2.2101678402604723e-05
0.47268980000000005,1.9248378687401572e-05
0.48987852000000004,1.6748516912251616e-05
0.50706724,1.456714276417361e-05
0.5242559600000001,1.2737841879129091e-05
0.54144468,1.1175027557885651e-05
0.5586334000000001,9.80978434534329e-06
0.57582212,8.633470705061907e-06
0.59301084,7.610596962830566e-06
0.6101995600000001,6.726484313479624e-06
0.62738828,5.962824771072847e-06
0.6445770000000001,5.2921676681979405e-06
0.66176572,4.722967563155204e-06
0.67895444,4.234695425564622e-06
0.6961431600000001,3.7929793747626336e-06
0.71333188,3.403555055746747e-06
0.7305206000000001,3.0679044141012327e-06
0.74770932,2.773625366568969e-06
0.7648980400000001,2.506893813017345e-06
0.7820867600000001,2.281536058925988e-06
0.79927548,2.0687225811481086e-06
0.8164642000000001,1.8828825342926712e-06
0.83365292,1.7167909767224976e-06
0.8508416400000001,1.5690517716353357e-06
0.86803036,1.4351431162297424e-06
0.88521908,1.3158659405484787e-06
0.9024078000000001,1.2090852194752093e-06
0.91959652,1.1118402282158692e-06
0.9367852400000001,1.0240343011262482e-06
0.95397396,9.446489118408227e-07
0.9711626800000001,8.750538955202909e-07
0.9883514000000001,8.100590527362406e-07
1.00554012,7.519948915504018e-07
1.02272884,6.970877524453385e-07
1.0399175600000001,6.480712977007655e-07
1.0571062800000002,6.048391293114468e-07
1.074295,5.625791872965868e-07
1.09148372,5.247071536664195e-07
1.10867244,4.897486512273896e-07
1.1258611600000001,4.5851953862914174e-07
1.14304988,4.299239387748912e-07
1.1602386,4.0286782425399056e-07
1.17742732,3.7874422858952567e-07
1.19461604,3.5677271978596187e-07
1.2118047600000001,3.36214134939384e-07
1.22899348,3.1723181614478637e-07
1.2461822,2.9959057068997504e-07
1.26337092,2.831613486724672e-07
1.28055964,2.681830602129063e-07
1.2977483600000002,2.537203137055035e-07
1.31493708,2.4126861499990094e-07
1.3321258,2.2916628993210866e-07
1.34931452,2.1822840417238438e-07
1.3665032400000001,2.0777516901500508e-07
1.3836919600000002,1.9822111614573147e-07
1.40088068,1.894507093684242e-07
1.4180694,1.813429404251976e-07
1.43525812,1.734451855204745e-07
1.4524468400000001,1.6599755746492644e-07
1.4696355600000002,1.5911830693985082e-07
1.48682428,1.5262088105682772e-07
1.504013,1.465644562170967e-07
1.52120172,1.4073520501903481e-07
1.5383904400000001,1.3514881181174843e-07
1.5555791600000002,1.3011863309837927e-07
1.57276788,1.2502658159436393e-07
1.5899566,1.2060921077187835e-07
1.60714532,1.1618237507634351e-07
1.6243340400000001,1.118172735547638e-07
1.6415227600000002,1.080750232776738e-07
1.65871148,1.0410029545193666e-07
1.6759002,1.0012199982026034e-07
1.69308892,9.644157626122707e-08
1.7102776400000002,9.297454451175736e-08
1.7274663600000002,8.957829729783574e-08
1.74465508,8.622043361127709e-08
1.7618438,8.319675425723926e-08
1.7790325200000001,7.99325095191593e-08
1.7962212400000002,7.734065013292195e-08
1.8134099600000002,7.441486803571518e-08
1.83059868,7.161658465169165e-08
1.8477874,6.907624997744745e-08
1.8649761200000001,6.641920704906763e-08
1.8821648400000002,6.385118703840654e-08
1.8993535600000002,6.142989261827449e-08
1.91654228,5.901143887732543e-08
1.933731,5.6674850169327387e-08
1.9509197200000001,5.455026648366077e-08
1.9681084400000002,5.232122581956277e-08
1.9852971600000002,5.0319451996223187e-08
2.00248588,4.843350326260696e-08
2.0196746,4.657049180097946e-08
2.03686332,4.4795248696377204e-08
2.05405204,4.3050459547764635e-08
2.0712407600000002,4.1418266578258963e-08
2.0884294800000003,3.977130503920661e-08
2.1056182000000003,3.818933924007906e-08
2.12280692,3.662848575101445e-08
2.13999564,3.519840354135655e-08
2.15718436,3.3887225868943155e-08
2.17437308,3.255545169505117e-08
2.1915618,3.138977808518803e-08
2.20875052,3.029485450552371e-08
2.22593924,2.9199104784175687e-08
2.2431279600000003,2.8256108671040253e-08
2.2603166800000003,2.7313087013601694e-08
2.2775054000000003,2.6402173018868247e-08
2.29469412,2.5538770422481675e-08
2.31188284,2.4619738536531372e-08
2.32907156,2.3831738787388676e-08
2.34626028,2.309882986369481e-08
2.363449,2.239861720481237e-08
2.38063772,2.1764667134847562e-08
2.3978264400000002,2.1250049740595287e-08
2.4150151600000003,2.06971271077643e-08
2.4322038800000003,2.0223414611298726e-08
2.4493926000000004,1.9810353373555737e-08
2.46658132,1.936701326505934e-08
2.48377004,1.8958598554240655e-08
2.50095876,1.858918340316004e-08
2.51814748,1.8123626005311552e-08
2.5353362,1.7773072201905652e-08
2.55252492,1.741338089258499e-08
2.5697136400000002,1.70721521308923e-08
2.5869023600000003,1.677770983872734e-08
2.6040910800000003,1.650134069909447e-08
2.6212798000000004,1.6267712583111442e-08
