Radius (arcsec),Profile (intensity)
0.01512608,0.08853181747512685
0.04537824,0.0024804160263581275
0.0756304,0.0008254148404852995
0.10588256,0.0003748182576304459
0.13613472,0.00024661547811661975
0.16638688000000001,0.0001521415547057693
0.19663904,0.00010305149816662324
0.22689120000000002,6.573970475834339e-05
0.25714336,5.204780126043166e-05
0.28739552,4.389300720013653e-05
0.31764768,3.505815273773857e-05
0.34789984,2.8288303698746846e-05
0.378152,2.3050622145109455e-05
0.40840416,1.814294262320851e-05
0.43865632,1.5970848276488763e-05
0.46890848,1.362340139714813e-05
0.49916064,1.1638365158941826e-05
0.5294128,1.0441823623783011e-05
0.55966496,9.410219893839844e-06
0.58991712,8.872548561938235e-06
0.62016928,8.101244789881517e-06
0.65042144,7.710380102989469e-06
0.6806736,7.026718311871963e-06
0.71092576,6.4891500110465916e-06
0.74117792,5.3386493934725435e-06
0.77143008,4.8674403820217505e-06
0.80168224,4.2622105672796584e-06
0.8319344,4.086060647572983e-06
0.86218656,3.316707547044831e-06
0.89243872,3.1396972527342793e-06
0.92269088,2.7484625324631475e-06
0.95294304,2.514345444290462e-06
0.9831952,2.2911054022147727e-06
1.01344736,2.0410453147661556e-06
1.04369952,1.8305019204019625e-06
1.07395168,1.7044226766357908e-06
1.10420384,1.5757788532187971e-06
1.134456,1.3902857425873822e-06
1.16470816,1.2519128932878848e-06
1.19496032,1.1217841458718794e-06
1.22521248,1.0535939252371928e-06
1.25546464,9.484448131367003e-07
1.2857168,8.885156347114706e-07
1.31596896,8.087467842291882e-07
1.34622112,7.295569257677062e-07
1.37647328,6.592268848000312e-07
1.40672544,6.292109917568891e-07
1.4369776,5.96449530619306e-07
1.46722976,5.368415903698752e-07
1.49748192,4.7594035944574637e-07
1.52773408,4.2875076685956014e-07
1.55798624,3.926354050348919e-07
1.5882384,3.655726173068933e-07
1.61849056,3.43376965436766e-07
1.64874272,3.118294803424636e-07
1.67899488,2.870600899987373e-07
1.70924704,2.7139098483728256e-07
1.7394992,2.534296748806877e-07
1.76975136,2.4058673157695767e-07
1.80000352,2.2482210112852285e-07
1.83025568,2.2594965516545087e-07
1.86050784,1.7535802680327034e-07
1.89076,1.698833275127817e-07
1.92101216,1.6209236762054124e-07
1.95126432,1.5392574878234886e-07
1.98151648,1.459598502053227e-07
2.01176864,1.3543463367397068e-07
2.0420208,1.2963005141162045e-07
2.07227296,1.248888779095682e-07
2.10252512,1.1941994036024437e-07
2.13277728,1.158104956336604e-07
2.16302944,1.1470466587133907e-07
