Radius (arcsec),Profile (intensity)
0.01134456,0.06810910147292179
0.03403368,0.0027556709308489084
0.056722800000000004,0.001129670941003054
0.07941192,0.0005012698264173251
0.10210104,0.0003378258285355067
0.12479016,0.00021242937767106823
0.14747928,0.00014420165663634187
0.1701684,0.00010154626766143259
0.19285752,9.133268900147931e-05
0.21554664,7.905116768979998e-05
0.23823576,7.048741590942954e-05
0.26092488,6.550278534133821e-05
0.283614,6.15330964037419e-05
0.30630312,5.742201089987463e-05
0.32899224,5.314577518169411e-05
0.35168136,4.302433159562024e-05
0.37437048,3.315621984394231e-05
0.3970596,2.8381807442938762e-05
0.41974872,2.3364259396343372e-05
0.44243784,1.9487898751402834e-05
0.46512696,1.6223339661748086e-05
0.48781608,1.3975745510931369e-05
0.5105052,1.1994814153356798e-05
0.53319432,1.0649882955530472e-05
0.55588344,8.865762443240557e-06
0.57857256,7.737220995193873e-06
0.60126168,6.872269623537017e-06
0.6239508,6.304920448913605e-06
0.64663992,5.334617159084294e-06
0.66932904,4.81402785562717e-06
0.69201816,4.333865143894242e-06
0.7147072800000001,3.8980730996629345e-06
0.7373964,3.5696053107719677e-06
0.76008552,3.1881050004257467e-06
0.78277464,2.905105134496069e-06
0.80546376,2.652167153125375e-06
0.82815288,2.3717868068679277e-06
0.850842,2.064248103698085e-06
0.87353112,1.880862221512194e-06
0.89622024,1.7379504223114086e-06
0.91890936,1.6384919833423607e-06
0.94159848,1.4532829353830412e-06
0.9642876,1.351592240763081e-06
0.98697672,1.2436457641899324e-06
1.00966584,1.1097720672119274e-06
1.03235496,1.020830476144652e-06
1.05504408,9.482653776601687e-07
1.0777332,8.716878751188058e-07
1.10042232,7.979369906539691e-07
1.12311144,7.273815815406101e-07
1.14580056,6.744132052236779e-07
1.16848968,6.215084885594746e-07
1.1911788,5.703224766858456e-07
1.21386792,5.22974043315804e-07
1.23655704,4.896254558360745e-07
1.25924616,4.4307276987435674e-07
1.28193528,4.2033667084518367e-07
1.3046244,3.9341995326320403e-07
1.32731352,3.646080961184756e-07
1.35000264,3.4285683109146556e-07
1.37269176,3.3527544666660796e-07
1.39538088,2.868442874482985e-07
1.41807,2.7329550112506095e-07
1.44075912,2.563781099728294e-07
1.46344824,2.3667500677156585e-07
1.48613736,2.277736594088078e-07
1.50882648,2.107705703318201e-07
1.5315156,2.0075466881485076e-07
1.55420472,1.905614234941424e-07
1.57689384,1.8051779917572536e-07
1.59958296,1.724941885786742e-07
1.6222720800000001,1.68642681761051e-07
1.6449612,1.6529873319566418e-07
1.66765032,1.5017924864507627e-07
1.69033944,1.3930131431379337e-07
1.71302856,1.3702947929986247e-07
1.73571768,1.32326909875567e-07
1.7584068,1.2571233683500522e-07
1.78109592,1.2037927609943157e-07
1.80378504,1.1610628389066568e-07
1.82647416,1.1304566372200146e-07
1.84916328,1.1041258933817051e-07
1.8718524,1.0813138946883194e-07
1.89454152,1.0509151448253014e-07
1.91723064,1.1077707131749151e-07
1.93991976,9.355825845919429e-08
1.9626088800000001,9.242220734065167e-08
1.985298,9.017375030919738e-08
2.00798712,8.75960246845978e-08
2.03067624,8.570836043263883e-08
2.05336536,8.39822436072652e-08
2.07605448,8.102007925990818e-08
2.0987436,7.785042258769218e-08
2.12143272,7.713974511004532e-08
2.14412184,7.628504666898292e-08
2.16681096,7.521285187955475e-08
2.18950008,7.700466652488193e-08
2.2121892,7.013991645813794e-08
2.23487832,6.404564436505723e-08
2.25756744,6.334289299495883e-08
2.28025656,6.175627082151934e-08
2.30294568,5.954985823818756e-08
2.3256348,5.7171798365503775e-08
2.34832392,5.491113161240512e-08
2.37101304,5.3229729210420173e-08
2.39370216,5.208818703351647e-08
2.41639128,5.104346687285026e-08
2.4390804,4.913626586159141e-08
2.46176952,5.319077461281822e-08
2.48445864,4.1584642953871936e-08
2.50714776,4.0312315826581266e-08
2.52983688,3.8571803629990326e-08
2.552526,3.796737738172188e-08
2.57521512,3.593365384571726e-08
2.59790424,3.402225953492425e-08
2.62059336,3.277988586363593e-08
2.64328248,3.137018598275271e-08
2.6659716,3.057572098405572e-08
2.68866072,3.0646042210253174e-08
2.71134984,2.915371043275235e-08
2.73403896,3.120939729132872e-08
2.75672808,2.5368170252433904e-08
2.7794172,2.2944136539861783e-08
2.80210632,2.3075379560618184e-08
2.82479544,2.1073871781404344e-08
2.84748456,1.982156022796501e-08
2.87017368,1.9183426160719318e-08
2.8928628,1.8536135831533814e-08
2.91555192,1.7976816832040335e-08
2.93824104,1.7379769452010877e-08
2.96093016,1.7875429424052514e-08
2.98361928,1.718909237681249e-08
3.0063084,2.162016627896133e-08
3.02899752,1.4358919476268134e-08
3.0516866400000002,1.3422949328261598e-08
3.07437576,1.3829568026382598e-08
3.09706488,1.3459849292455189e-08
3.119754,1.297634171434736e-08
3.14244312,1.2525066132701169e-08
3.16513224,1.255974283685363e-08
3.18782136,1.2460610353585395e-08
3.21051048,1.2509686491342112e-08
3.2331996,1.357903602667105e-08
3.25588872,1.2976915689184588e-08
3.27857784,1.6341204368962823e-08
3.30126696,1.262953876592037e-08
3.32395608,1.117026946172124e-08
3.3466452,1.1833573147776855e-08
3.36933432,1.1367386492375179e-08
3.39202344,1.1220128587287935e-08
3.41471256,1.1458606187214645e-08
3.4374016800000002,1.1342784762071362e-08
3.4600908,1.1417909713410614e-08
3.48277992,1.1734693086532535e-08
3.50546904,1.2541298982552207e-08
3.52815816,1.2178909245124632e-08
3.55084728,1.527565951870161e-08
3.5735364,1.2138496465734358e-08
3.59622552,1.0834205988710258e-08
3.61891464,1.1134449050440476e-08
3.64160376,1.1091209785444535e-08
3.66429288,1.0824216136702122e-08
3.686982,1.0658477698763876e-08
3.70967112,1.0740683761483862e-08
3.73236024,1.0578356390580914e-08
3.75504936,1.0567684766351849e-08
3.77773848,1.1276522367563883e-08
3.8004276,1.1006560939330335e-08
3.82311672,1.3372861774675145e-08
3.84580584,1.1577923191068736e-08
3.86849496,9.45648819606041e-09
3.89118408,9.59524452039752e-09
3.9138732,9.25602744316849e-09
3.93656232,8.944811247590221e-09
3.95925144,8.800472966000395e-09
3.98194056,8.907290203130328e-09
4.00462968,8.621651892462893e-09
4.0273188,8.645952573588183e-09
4.05000792,9.297995928947757e-09
4.07269704,8.45889625391372e-09
4.09538616,9.886525564199159e-09
4.11807528,9.13000933093079e-09
4.1407644,6.855851636755341e-09
4.16345352,7.192062106371287e-09
4.18614264,6.4330699716087315e-09
4.20883176,6.024929036142933e-09
4.23152088,5.997007681611566e-09
4.25421,5.909295194104703e-09
