Radius (arcsec),Profile (intensity)
0.01512608,0.08747920137312677
0.04537824,0.002756653813333754
0.0756304,0.000850765314680757
0.10588256,0.0003791260263865246
0.13613472,0.00024214906168917958
0.16638688000000001,0.00015447483358390374
0.19663904,0.00010187666510760072
0.22689120000000002,6.597890843348252e-05
0.25714336,5.220259283081354e-05
0.28739552,4.365546749105e-05
0.31764768,3.52505424639533e-05
0.34789984,2.83255168417615e-05
0.378152,2.3008547467936274e-05
0.40840416,1.8236088721791032e-05
0.43865632,1.589111549141495e-05
0.46890848,1.3593597354559975e-05
0.49916064,1.1724936165616568e-05
0.5294128,1.0367781831163433e-05
0.55966496,9.408090921946044e-06
0.58991712,8.89726922391291e-06
0.62016928,8.102136786688894e-06
0.65042144,7.703629420546249e-06
0.6806736,7.026134311875387e-06
0.71092576,6.4621334810810375e-06
0.74117792,5.363286645333295e-06
0.77143008,4.878204840974652e-06
0.80168224,4.265512569289779e-06
0.8319344,4.047004290103436e-06
0.86218656,3.3427554879530467e-06
0.89243872,3.1318720984919816e-06
0.92269088,2.7478276843150368e-06
0.95294304,2.5243297959994234e-06
0.9831952,2.2866699290028796e-06
1.01344736,2.043118168396731e-06
1.04369952,1.828807087435486e-06
1.07395168,1.7045007064145807e-06
1.10420384,1.571135374778556e-06
1.134456,1.3937546176449325e-06
1.16470816,1.2521970300857374e-06
1.19496032,1.123428343443591e-06
1.22521248,1.0535582078630364e-06
1.25546464,9.489010533990698e-07
1.2857168,8.87174887877678e-07
1.31596896,8.099840345183733e-07
1.34622112,7.285484583259287e-07
1.37647328,6.620967492173139e-07
1.40672544,6.298154649965838e-07
1.4369776,5.974228092266834e-07
1.46722976,5.345066216829266e-07
1.49748192,4.7572321545865033e-07
1.52773408,4.2928120713131025e-07
1.55798624,3.926350174914336e-07
1.5882384,3.655699285247664e-07
1.61849056,3.4232637029758405e-07
1.64874272,3.126697990852149e-07
1.67899488,2.880570149531139e-07
1.70924704,2.70412913745589e-07
1.7394992,2.5364232824423836e-07
1.76975136,2.4023315507887013e-07
1.80000352,2.2480503589797597e-07
1.83025568,2.263127351612271e-07
1.86050784,1.7591356248634662e-07
1.89076,1.699892228232394e-07
1.92101216,1.6212712438970983e-07
1.95126432,1.535434717901094e-07
1.98151648,1.459262118871195e-07
2.01176864,1.3546384152134897e-07
2.0420208,1.2931863153173087e-07
2.07227296,1.246885251310269e-07
2.10252512,1.200340116997548e-07
2.13277728,1.1606139083526626e-07
