Radius (arcsec),Profile (intensity)
0.00721926,0.04624656569730076
0.02165778,0.0028845479387815134
0.0360963,0.0013876727960629724
0.05053482,0.0007371909108810491
0.06497334,0.0005372940939405534
0.07941186,0.00033421892618100494
0.09385038,0.00023737971707966856
0.1082889,0.00016875805288561554
0.12272742,0.0001346772119543715
0.13716594,0.00011447751302402747
0.15160446,9.312629251308983e-05
0.16604298,7.519535911406295e-05
0.1804815,6.259987337150869e-05
0.19492002,5.3528573691201396e-05
0.20935854,4.3306632778187936e-05
0.22379706,3.8293431811807076e-05
0.23823558,3.36061766231861e-05
0.2526741,3.0195383548823115e-05
0.26711262,2.8103263055492592e-05
0.28155114,2.58570986593898e-05
0.29598966,2.3479922185853285e-05
0.31042818,2.2332713914601375e-05
0.3248667,2.0638649535292927e-05
0.33930522,1.8747742935798658e-05
0.35374374,1.6178312885738958e-05
0.36818226,1.4494953157328547e-05
0.38262078,1.3085298177661428e-05
0.3970593,1.1773727552916273e-05
0.41149782,1.0307180577272116e-05
0.42593633999999997,9.542908523255047e-06
0.44037486,8.47105203360205e-06
0.45481338,7.665006230355137e-06
0.4692519,6.917440636901962e-06
0.48369042,6.163786729949911e-06
0.49812894,5.5918469684663015e-06
0.51256746,5.151930772385309e-06
0.52700598,4.6952206033691825e-06
0.5414445,4.398296543407591e-06
0.55588302,3.964095260721924e-06
0.57032154,3.5668970168178737e-06
0.58476006,3.328134447116884e-06
0.59919858,3.000536091956259e-06
0.6136371,2.815084979136864e-06
0.62807562,2.556893089919595e-06
0.64251414,2.3498620103894867e-06
0.65695266,2.1528479476085795e-06
0.67139118,2.0333700767472022e-06
0.6858297,1.9155928631771044e-06
0.70026822,1.7694548998869544e-06
0.71470674,1.612893715586332e-06
0.72914526,1.48911393735346e-06
0.74358378,1.3697531734872534e-06
0.7580223,1.2883139457068277e-06
0.7724608199999999,1.1972058392907894e-06
0.78689934,1.1227634624798487e-06
0.80133786,1.0553030726077362e-06
0.81577638,9.819526028205417e-07
0.8302149,9.157758138254261e-07
0.84465342,8.725324118644676e-07
0.85909194,8.130530389242267e-07
0.87353046,7.735274856691937e-07
0.88796898,7.01599283600293e-07
0.9024075,6.670074170956223e-07
0.91684602,6.316518631911563e-07
0.9312845399999999,5.935742991954357e-07
0.94572306,5.629697094510354e-07
0.96016158,5.255559776926558e-07
0.9746001,5.000979640591514e-07
0.98903862,4.740375619704633e-07
1.00347714,4.476315460399707e-07
1.0179156599999999,4.3017339009972607e-07
1.03235418,4.120369425402525e-07
1.0467927,3.9304472347403554e-07
1.06123122,3.6689524988656266e-07
1.07566974,3.476682077646546e-07
1.09010826,3.324048095640765e-07
1.10454678,3.133406341170102e-07
1.1189853,3.0297749188093976e-07
1.13342382,2.8957912682966886e-07
1.14786234,2.800709895499878e-07
1.16230086,2.6467212903135975e-07
1.17673938,2.591006269298618e-07
1.1911779,2.497181900517212e-07
1.20561642,2.4367663064041453e-07
1.22005494,2.3615855695256766e-07
1.23449346,2.1980448284162716e-07
1.24893198,2.1166003495752e-07
1.2633705,2.0206065763712677e-07
1.27780902,1.9352586906227742e-07
1.29224754,1.8873229356295356e-07
1.30668606,1.8459045409380426e-07
1.32112458,1.7608087860227736e-07
1.3355631,1.6805778542099628e-07
1.35000162,1.6332468122155406e-07
1.36444014,1.5727586170786063e-07
1.37887866,1.5426958861677046e-07
1.39331718,1.5189496770164224e-07
1.4077557,1.424617265123308e-07
1.42219422,1.3524988635102486e-07
1.43663274,1.3153692874577153e-07
1.45107126,1.2744612587480932e-07
1.4655097799999999,1.2253063735467756e-07
1.4799483,1.1734910482611316e-07
1.49438682,1.1379236139999364e-07
1.50882534,1.0950460879441903e-07
1.52326386,1.060720519887421e-07
1.53770238,1.0272261124814038e-07
1.5521409,9.905566812186199e-08
1.56657942,9.923027850581639e-08
1.58101794,8.869655764605825e-08
1.59545646,8.61361682337178e-08
1.60989498,8.259783759514678e-08
1.6243334999999999,8.00723220368756e-08
1.63877202,7.647257676935076e-08
1.65321054,7.457214817211755e-08
1.66764906,7.1234992151142e-08
1.68208758,6.786300408382911e-08
1.6965261,6.718725880121134e-08
1.71096462,6.523604000043851e-08
1.72540314,6.363821388520053e-08
1.73984166,6.31701387852613e-08
1.75428018,5.7744139315523094e-08
1.7687187,5.4715509014658697e-08
1.7831572199999999,5.3358617702998636e-08
1.79759574,5.0908099524804154e-08
1.81203426,4.8975820308536764e-08
1.82647278,4.7490065229883115e-08
1.8409113,4.584312954481456e-08
1.85534982,4.467218149890427e-08
1.86978834,4.2857607211987666e-08
1.88422686,4.173913196106086e-08
1.89866538,4.0853183922485316e-08
1.9131039,4.331613116875409e-08
1.92754242,3.8027920114209994e-08
1.9419809399999999,3.6253097256917793e-08
1.95641946,3.533951297457979e-08
1.97085798,3.462329565700426e-08
1.9852965,3.37668964527556e-08
1.99973502,3.284394517299288e-08
2.01417354,3.2138936307905516e-08
2.02861206,3.149382873568264e-08
2.04305058,3.081381512491328e-08
2.0574891,3.033483610120919e-08
2.07192762,3.034055969266381e-08
2.08636614,3.1968268204051016e-08
2.10080466,2.9011726299038782e-08
2.11524318,2.750688458245823e-08
2.1296817,2.7048481165304322e-08
2.14412022,2.6626809299366146e-08
2.15855874,2.6117225321039662e-08
2.17299726,2.5501735859772985e-08
2.18743578,2.5136569598856953e-08
2.2018743,2.4915672423634133e-08
2.21631282,2.463422244420322e-08
2.23075134,2.4117801821229843e-08
2.24518986,2.4106869487342765e-08
2.25962838,2.585201876407896e-08
2.2740669,2.368133894960924e-08
2.28850542,2.216277094511828e-08
2.30294394,2.1653485240354944e-08
2.31738246,2.1227574603424895e-08
2.33182098,2.09427638669222e-08
2.3462595,2.037451396521383e-08
2.36069802,1.9911213350763772e-08
2.37513654,1.954461752134212e-08
2.38957506,1.9399426022560508e-08
2.40401358,1.9032860235459308e-08
2.4184521,1.8788226427918883e-08
2.43289062,2.01919247511655e-08
2.44732914,1.863531864170363e-08
2.46176766,1.7114834898726668e-08
2.47620618,1.6711518742391112e-08
2.4906447,1.6099024754878785e-08
2.50508322,1.5694156971654534e-08
2.51952174,1.5385100355828344e-08
2.53396026,1.4902313476302304e-08
2.54839878,1.4519470550891062e-08
2.5628373,1.4327385927084681e-08
2.57727582,1.4054218877128267e-08
2.59171434,1.3671239438814839e-08
2.60615286,1.4453354569002562e-08
2.62059138,1.3944235785799135e-08
2.6350299,1.2174266619943397e-08
2.64946842,1.1832882159305195e-08
2.66390694,1.1385439472069868e-08
2.67834546,1.1077583975131384e-08
2.69278398,1.0826237770382881e-08
2.7072225,1.0638055329456482e-08
2.72166102,1.0240395741599629e-08
2.73609954,9.910104843173242e-09
2.75053806,9.880541902458696e-09
2.76497658,9.682288615908673e-09
2.7794151,1.0309191938914614e-08
2.79385362,1.0484677483243459e-08
2.80829214,8.717879129537265e-09
2.82273066,8.436821680830964e-09
2.83716918,8.073380239892459e-09
2.8516076999999997,7.9307982706146e-09
2.86604622,7.827507484201051e-09
2.88048474,7.727592309149042e-09
2.89492326,7.552268397357947e-09
2.90936178,7.388772914756406e-09
2.9238003,7.380778942048872e-09
2.93823882,7.365465179303592e-09
2.95267734,7.812663704053101e-09
2.96711586,8.758002096489663e-09
2.98155438,6.724607089682595e-09
2.9959929,6.695197534954234e-09
3.0104314199999997,6.5595143395204666e-09
3.02486994,6.414359711694754e-09
3.03930846,6.461103647241137e-09
3.05374698,6.357709678618552e-09
3.0681855,6.322150133714009e-09
3.08262402,6.253185736074904e-09
3.09706254,6.32205225544789e-09
3.11150106,6.340607784320555e-09
3.12593958,6.812511803255237e-09
3.1403781,7.747717900035063e-09
3.15481662,6.062950822967999e-09
3.1692551399999997,5.943146112002513e-09
3.18369366,5.839429633385384e-09
3.19813218,5.78601421301847e-09
3.2125707,5.775769796239078e-09
3.22700922,5.806788751469322e-09
3.24144774,5.705995026718263e-09
3.25588626,5.601130117272542e-09
3.27032478,5.586794251779573e-09
3.2847633,5.64564732249887e-09
3.29920182,5.916517362810966e-09
3.31364034,7.039370573489737e-09
3.3280788599999998,5.160400312906222e-09
3.34251738,5.120490723256219e-09
3.3569559,4.970219976916285e-09
3.37139442,4.863426516974472e-09
3.38583294,4.861703608327807e-09
3.40027146,4.76708998544309e-09
3.41470998,4.69193398207329e-09
3.4291485,4.632109043340947e-09
3.44358702,4.564258608138895e-09
3.45802554,4.548780526074497e-09
3.47246406,4.719051495392807e-09
3.4869025799999998,5.914286571823517e-09
3.5013411,4.229392447074674e-09
3.51577962,4.0808672155845e-09
3.53021814,3.8886344543466085e-09
3.54465666,3.757198546274363e-09
3.55909518,3.7180255199750114e-09
3.5735337,3.6640549752383785e-09
3.58797222,3.5809052883253734e-09
3.60241074,3.461814734903146e-09
3.61684926,3.436154653400402e-09
3.63128778,3.3978394938181726e-09
3.6457262999999998,3.5243492169283533e-09
3.66016482,4.778373813236665e-09
3.67460334,3.0572387944758067e-09
3.68904186,2.9702157251973516e-09
3.70348038,2.8587324181660613e-09
3.7179189,2.7565722991544903e-09
3.73235742,2.7139835655500137e-09
3.74679594,2.659352441472089e-09
3.76123446,2.6653257027464206e-09
3.77567298,2.567456138340594e-09
3.7901115,2.5453295062506017e-09
3.8045500199999998,2.539049101412321e-09
3.81898854,2.7115455485001938e-09
3.83342706,3.8729147520118375e-09
3.84786558,2.517694927109104e-09
3.8623041,2.2906790795424267e-09
3.87674262,2.2341791185079366e-09
3.89118114,2.2025064220290888e-09
3.90561966,2.1904992337956406e-09
3.92005818,2.1884360754220275e-09
3.9344967,2.2335984744170897e-09
3.94893522,2.1597670839277585e-09
3.9633737399999998,2.224378346588667e-09
3.97781226,2.2371302421916874e-09
3.99225078,2.3550386053964446e-09
4.0066893,3.5372157333226676e-09
4.02112782,2.2495181712534146e-09
4.03556634,2.126768000981197e-09
4.05000486,2.051627039451364e-09
4.06444338,2.0631374604948557e-09
4.0788819,2.0515759909172215e-09
4.0933204199999995,2.050365049724057e-09
4.10775894,2.117183511311028e-09
4.12219746,2.074274235702851e-09
4.13663598,2.098183728928859e-09
4.1510745,2.1430561427461515e-09
4.16551302,2.226258687455531e-09
4.17995154,3.2372113715196283e-09
4.19439006,2.299491786435815e-09
4.20882858,2.0230424246257992e-09
4.2232671,1.9697600258870925e-09
4.23770562,1.9349232094660874e-09
4.2521441399999995,1.9115739896496713e-09
4.26658266,1.929067678083046e-09
4.28102118,1.9661027333912937e-09
4.2954597,1.910395812770585e-09
4.30989822,1.9034716072832388e-09
4.32433674,1.9228461626879735e-09
4.33877526,1.982191136917369e-09
4.35321378,2.940947645426241e-09
4.3676523,2.029586105396592e-09
4.38209082,1.7522814727762442e-09
4.39652934,1.676911743896136e-09
4.4109678599999995,1.6676807263412204e-09
4.42540638,1.5620680536468867e-09
4.4398449,1.5956291659843519e-09
4.45428342,1.6386612362387003e-09
4.46872194,1.5543511961798925e-09
4.48316046,1.538764676218066e-09
4.49759898,1.5472178498218452e-09
4.5120375,1.5779453752090057e-09
4.52647602,2.32538234403714e-09
4.54091454,1.8233434599778203e-09
4.55535306,1.3838238131824774e-09
4.5697915799999995,1.2970907859716915e-09
4.5842301,1.2529630771207258e-09
4.59866862,1.2315969758569542e-09
4.61310714,1.2297034048555554e-09
4.62754566,1.2904082615519587e-09
4.64198418,1.1953401593454834e-09
4.6564227,1.1792169420330683e-09
4.67086122,1.19679643097925e-09
4.68529974,1.2342722999457184e-09
4.69973826,1.8995085003522992e-09
4.71417678,1.5028625077849188e-09
4.7286152999999995,1.0899287674322588e-09
4.74305382,1.019470349878161e-09
4.75749234,1.0146691323646978e-09
4.77193086,9.647570217215503e-10
4.78636938,9.783746717922344e-10
4.8008079,1.0440569487903074e-09
4.81524642,9.784710340235373e-10
4.82968494,9.60079584152952e-10
4.84412346,9.94821473031909e-10
4.85856198,1.0388673558579778e-09
4.8730005,1.5439064078206453e-09
4.8874390199999995,1.526171409086431e-09
4.90187754,9.678540810802318e-10
4.91631606,9.034497614861838e-10
4.93075458,9.03041310402689e-10
4.9451931,8.962330194058481e-10
4.95963162,9.185956528514222e-10
4.97407014,1.0337262015254918e-09
4.98850866,9.672334344604455e-10
5.00294718,9.43016870898366e-10
5.0173857,9.845424962933627e-10
5.03182422,1.055321291279031e-09
5.0462627399999995,1.4154761014224723e-09
5.06070126,1.566123365813282e-09
5.07513978,1.0266898259326137e-09
5.0895783,9.607221054259576e-10
5.10401682,9.702198440180219e-10
5.11845534,9.047014434197122e-10
5.13289386,9.487877080748727e-10
5.14733238,1.0224628134088408e-09
5.1617709,9.753343873362595e-10
5.17620942,9.65326378591801e-10
5.19064794,9.640825485505867e-10
5.2050864599999995,1.008078530682188e-09
5.21952498,1.3329107563460076e-09
5.2339635,1.5228041490915367e-09
5.24840202,9.400921612374298e-10
5.26284054,8.693398123700404e-10
5.27727906,8.588279998744994e-10
5.29171758,8.764042211090772e-10
5.3061561,8.381630449258654e-10
5.32059462,9.22055726195951e-10
5.33503314,8.652463830198878e-10
5.34947166,8.285107041917885e-10
5.3639101799999995,8.33702379556297e-10
5.3783487,8.534507180006371e-10
5.39278722,1.055471620412826e-09
5.40722574,1.4437187316937985e-09
5.42166426,7.842882892735857e-10
5.43610278,7.153049170773071e-10
5.4505413,7.258250245072565e-10
5.46497982,6.680859436997038e-10
5.47941834,6.835786978158988e-10
5.49385686,7.358530211881864e-10
5.50829538,7.017743208701669e-10
5.5227338999999995,6.499776303222237e-10
5.53717242,6.560059251559364e-10
5.55161094,6.793462811119927e-10
5.56604946,8.387489988792029e-10
5.58048798,1.2723733458589964e-09
5.5949265,6.524349394852573e-10
5.60936502,5.605981798282153e-10
5.62380354,5.422065593053339e-10
5.63824206,5.39450597649564e-10
5.65268058,5.234082849727165e-10
5.6671191,6.221237112408088e-10
5.6815576199999995,5.724965568400525e-10
5.69599614,5.215146608031707e-10
5.71043466,5.303861815375723e-10
5.72487318,5.563180555833131e-10
5.7393117,6.740469378373504e-10
