Radius (arcsec),Profile (intensity)
0.00721926,0.04426979596416156
0.02165778,0.0034286090002923803
0.0360963,0.0014066705821352997
0.05053482,0.0007578317451047491
0.06497334,0.0005229466659595378
0.07941186,0.00033754903263209546
0.09385038,0.0002348828607699199
0.1082889,0.0001692192231458316
0.12272742,0.00013630498963147756
0.13716594,0.00011361352237250851
0.15160446,9.393041297166833e-05
0.16604298,7.53469262331813e-05
0.1804815,6.313693947132296e-05
0.19492002,5.315436786970441e-05
0.20935854,4.3605381968842766e-05
0.22379706,3.81482330897808e-05
0.23823558,3.394117125590526e-05
0.2526741,3.0102304373206297e-05
0.26711262,2.8096874695674567e-05
0.28155114,2.5842408261454043e-05
0.29598966,2.365430455382329e-05
0.31042818,2.2231501305697848e-05
0.3248667,2.055738888390336e-05
0.33930522,1.8695910086046373e-05
0.35374374,1.6183494608046588e-05
0.36818226,1.4549073634988754e-05
0.38262078,1.3106878878375875e-05
0.3970593,1.173806825905698e-05
0.41149782,1.0375118933700583e-05
0.42593633999999997,9.517146137924912e-06
0.44037486,8.425478988299709e-06
0.45481338,7.677421901298589e-06
0.4692519,6.927620324580177e-06
0.48369042,6.179381351459034e-06
0.49812894,5.602646438171368e-06
0.51256746,5.135787953591137e-06
0.52700598,4.703765832188408e-06
0.5414445,4.391407290786621e-06
0.55588302,3.969295845736391e-06
0.57032154,3.5752034552068044e-06
0.58476006,3.316259731694153e-06
0.59919858,3.0107145014089096e-06
0.6136371,2.8085830295633784e-06
0.62807562,2.570501275363959e-06
0.64251414,2.34391529900727e-06
0.65695266,2.1597859945968726e-06
0.67139118,2.0338718899117256e-06
0.6858297,1.91834094222856e-06
0.70026822,1.7639662616831118e-06
0.71470674,1.6112012398112611e-06
0.72914526,1.489794589423243e-06
0.74358378,1.372692331485178e-06
0.7580223,1.2824299654446524e-06
0.7724608199999999,1.2001487805419089e-06
0.78689934,1.1262202377069612e-06
0.80133786,1.056039165421201e-06
0.81577638,9.801404356903153e-07
0.8302149,9.17372805396124e-07
0.84465342,8.697893794063014e-07
0.85909194,8.154278111107393e-07
0.87353046,7.711965724785632e-07
0.88796898,7.056356286411454e-07
0.9024075,6.661772213756372e-07
0.91684602,6.320354251704508e-07
0.9312845399999999,5.932168603776177e-07
0.94572306,5.620054312564241e-07
0.96016158,5.272991094728433e-07
0.9746001,4.992781960048113e-07
0.98903862,4.7312923017930424e-07
1.00347714,4.4898651721490466e-07
1.0179156599999999,4.3005494483884077e-07
1.03235418,4.1152345820571166e-07
1.0467927,3.935634253186423e-07
1.06123122,3.6578502587858005e-07
1.07566974,3.488405779634376e-07
1.09010826,3.3185134836401237e-07
1.10454678,3.1393431483493217e-07
1.1189853,3.028289682709905e-07
1.13342382,2.904306675454265e-07
1.14786234,2.7904685120391303e-07
1.16230086,2.652920936353484e-07
1.17673938,2.586881277627009e-07
1.1911779,2.505871589296168e-07
1.20561642,2.43135438542153e-07
1.22005494,2.3480816585183016e-07
1.23449346,2.2079929026966235e-07
1.24893198,2.1170560940139522e-07
1.2633705,2.0203223731092505e-07
1.27780902,1.9376751205999793e-07
1.29224754,1.885317807224296e-07
1.30668606,1.8420813543094658e-07
1.32112458,1.7645450504537665e-07
1.3355631,1.683130153406803e-07
1.35000162,1.6299344411729337e-07
1.36444014,1.57424947447357e-07
1.37887866,1.5456451619873315e-07
1.39331718,1.5155583334212403e-07
1.4077557,1.425474446976504e-07
1.42219422,1.354754252959097e-07
1.43663274,1.316287367810965e-07
1.45107126,1.2725822072253924e-07
1.4655097799999999,1.2248517225567813e-07
1.4799483,1.173269097763201e-07
1.49438682,1.1361571200840118e-07
1.50882534,1.0971713101051574e-07
1.52326386,1.0624182113763791e-07
1.53770238,1.0256770347749786e-07
1.5521409,9.930905716451214e-08
1.56657942,9.792924960487953e-08
1.58101794,8.970309656289004e-08
1.59545646,8.596298209855207e-08
1.60989498,8.262689226040674e-08
1.6243334999999999,8.004770563147957e-08
1.63877202,7.675293538367584e-08
1.65321054,7.442276409070309e-08
1.66764906,7.127142510062824e-08
1.68208758,6.798756979680973e-08
1.6965261,6.69280213283515e-08
1.71096462,6.531369132544475e-08
1.72540314,6.366722036963843e-08
1.73984166,6.281320460747905e-08
1.75428018,5.808665423653932e-08
1.7687187,5.474765800938142e-08
1.7831572199999999,5.323082340892969e-08
1.79759574,5.107658447246738e-08
1.81203426,4.9044363731269675e-08
1.82647278,4.747723573664458e-08
1.8409113,4.5805053043655416e-08
1.85534982,4.4606287060437354e-08
1.86978834,4.289795916478521e-08
1.88422686,4.1755593820874796e-08
1.89866538,4.0948268572375165e-08
1.9131039,4.261573056533639e-08
1.92754242,3.865850846677143e-08
1.9419809399999999,3.628340581767481e-08
1.95641946,3.5315465482379144e-08
1.97085798,3.4600551551577055e-08
1.9852965,3.380437293033815e-08
1.99973502,3.2812734568033164e-08
2.01417354,3.217895997311421e-08
2.02861206,3.145585174969101e-08
2.04305058,3.082384445442994e-08
2.0574891,3.0392001527398026e-08
2.07192762,3.036807112556788e-08
2.08636614,3.160685073345221e-08
2.10080466,2.929725438760188e-08
2.11524318,2.750022229187342e-08
2.1296817,2.7079115204013302e-08
2.14412022,2.6589282419035932e-08
2.15855874,2.6131313228884943e-08
2.17299726,2.5525803286252313e-08
