Radius (arcsec),Profile (intensity)
0.00721926,0.06048695719662642
0.02165778,0.002526382253209447
0.0360963,0.001354357932895007
0.05053482,0.0006638721867779207
0.06497334,0.00044527500477994984
0.07941186,0.00026426748128224664
0.09385038,0.00016576637549356717
0.1082889,0.00010344793688077453
0.12272742,8.627171011593452e-05
0.13716594,6.514363710325566e-05
0.15160446,4.683177651085756e-05
0.16604298,4.03799133761986e-05
0.1804815,3.3931003625142434e-05
0.19492002,2.9180151889982967e-05
0.20935854,2.4739222688661322e-05
0.22379706,2.5833100316285208e-05
0.23823558,3.2276686137004635e-05
0.2526741,2.73195357093337e-05
0.26711262,2.4203135085288274e-05
0.28155114,2.3590291476004638e-05
0.29598966,2.1735746767607513e-05
0.31042818,2.100637798985008e-05
0.3248667,2.029143075347325e-05
0.33930522,1.818001072401002e-05
0.35374374,1.569141443976497e-05
0.36818226,1.3765088873908073e-05
0.38262078,1.2177001385437792e-05
0.3970593,1.1029935216926315e-05
0.41149782,9.750006598457647e-06
0.42593633999999997,8.888847398619542e-06
0.44037486,8.136536606186965e-06
0.45481338,7.1332740607633735e-06
0.4692519,6.5579134774472995e-06
0.48369042,5.9109621329540895e-06
0.49812894,5.368995012214894e-06
0.51256746,4.98226134969976e-06
0.52700598,4.489002626378687e-06
0.5414445,3.95425367265615e-06
0.55588302,3.6293288216173044e-06
0.57032154,3.3705788268770057e-06
0.58476006,3.1731509973710483e-06
0.59919858,2.8319991507897026e-06
0.6136371,2.6497597015829864e-06
0.62807562,2.4375783690553e-06
0.64251414,2.204486118288727e-06
0.65695266,2.0346837704731687e-06
0.67139118,1.9118421653549915e-06
0.6858297,1.7885535008001912e-06
0.70026822,1.6322227684569588e-06
0.71470674,1.496787423293248e-06
0.72914526,1.405517929237595e-06
0.74358378,1.2828960303049977e-06
0.7580223,1.1928882074238141e-06
0.7724608199999999,1.1144347744142468e-06
0.78689934,1.0397235353858842e-06
0.80133786,9.569949058686456e-07
0.81577638,9.013175087086798e-07
0.8302149,8.595449393329244e-07
0.84465342,7.888673419700165e-07
0.85909194,7.434944555059337e-07
0.87353046,7.129381006311511e-07
0.88796898,6.39325907085281e-07
0.9024075,6.1029551073207e-07
0.91684602,5.717112345138574e-07
0.9312845399999999,5.302096321643213e-07
0.94572306,5.062279828946036e-07
0.96016158,4.797989271676507e-07
0.9746001,4.5470531252914986e-07
0.98903862,4.290054402351645e-07
1.00347714,4.0695169706656365e-07
1.0179156599999999,3.87979884085563e-07
1.03235418,3.7055733582288226e-07
1.0467927,3.5679169827863093e-07
1.06123122,3.324320167646574e-07
1.07566974,3.120792026641011e-07
1.09010826,3.000734116114817e-07
1.10454678,2.83049140198063e-07
1.1189853,2.701037269711302e-07
1.13342382,2.6016712715003467e-07
1.14786234,2.493312581520653e-07
1.16230086,2.396320157179281e-07
1.17673938,2.2751593848595376e-07
1.1911779,2.228975863643447e-07
1.20561642,2.1452331953573316e-07
1.22005494,2.1633236449589674e-07
1.23449346,1.925060941728086e-07
1.24893198,1.8609130980692205e-07
1.2633705,1.7897615743530618e-07
1.27780902,1.735381102444064e-07
1.29224754,1.6754443834514913e-07
1.30668606,1.6223792083403287e-07
1.32112458,1.5494850468520632e-07
1.3355631,1.4834092719142205e-07
1.35000162,1.457953530878748e-07
1.36444014,1.4325045824677334e-07
1.37887866,1.383896497245618e-07
1.39331718,1.364221666739652e-07
1.4077557,1.2583679992600038e-07
1.42219422,1.1956287740211523e-07
1.43663274,1.150167138716239e-07
1.45107126,1.1224859070258693e-07
1.4655097799999999,1.0758761254076564e-07
1.4799483,1.037966093153411e-07
1.49438682,9.911401474994576e-08
1.50882534,9.618253547196545e-08
1.52326386,9.375287061181612e-08
1.53770238,9.063701283048588e-08
1.5521409,8.68487308286427e-08
1.56657942,8.90786047535595e-08
1.58101794,7.634423700490314e-08
1.59545646,7.367788275760571e-08
1.60989498,7.105537067114718e-08
1.6243334999999999,7.021874772127568e-08
1.63877202,6.643288062567175e-08
1.65321054,6.369904218103916e-08
1.66764906,6.094921674858785e-08
1.68208758,5.8419576946033774e-08
1.6965261,5.724687350266729e-08
1.71096462,5.663233240985843e-08
1.72540314,5.386818666778887e-08
1.73984166,5.4407000526026484e-08
1.75428018,4.801408849475169e-08
1.7687187,4.5216421090774805e-08
1.7831572199999999,4.4392960512379295e-08
1.79759574,4.1776284749559606e-08
1.81203426,3.961783192224252e-08
1.82647278,3.82215325287211e-08
1.8409113,3.703178664440914e-08
1.85534982,3.599088307742087e-08
1.86978834,3.47198713357543e-08
1.88422686,3.4917335303535016e-08
1.89866538,3.378470875001504e-08
1.9131039,3.7165308162820804e-08
1.92754242,2.935751944174708e-08
1.9419809399999999,2.797177580521874e-08
1.95641946,2.7929144059303646e-08
1.97085798,2.7381176198155138e-08
1.9852965,2.628895260601678e-08
1.99973502,2.545774441402382e-08
2.01417354,2.5034286002858312e-08
2.02861206,2.4567681806815975e-08
2.04305058,2.4045605938543557e-08
2.0574891,2.484683278851422e-08
2.07192762,2.3995231131551137e-08
2.08636614,2.6902412303701778e-08
2.10080466,2.2482779071566147e-08
2.11524318,2.101417171428205e-08
2.1296817,2.1411793528989754e-08
2.14412022,2.069242197652165e-08
2.15855874,2.017429039061628e-08
2.17299726,2.0254431178588763e-08
2.18743578,1.978289514909844e-08
2.2018743,1.9512069058225295e-08
2.21631282,1.9557180030283538e-08
2.23075134,2.008662050343266e-08
2.24518986,1.9602247050143145e-08
2.25962838,2.2508428422433336e-08
2.2740669,1.876366346990939e-08
2.28850542,1.766159576303144e-08
2.30294394,1.773339256303449e-08
2.31738246,1.7423244752029383e-08
2.33182098,1.7176193121450184e-08
2.3462595,1.6670807608014807e-08
2.36069802,1.6494049367741337e-08
2.37513654,1.6120456974333696e-08
2.38957506,1.6016557400344066e-08
2.40401358,1.6498617871013692e-08
2.4184521,1.6120473840042715e-08
2.43289062,1.8472531735813884e-08
2.44732914,1.5992644510147015e-08
2.46176766,1.4195744633141343e-08
2.47620618,1.415262363138931e-08
2.4906447,1.3737968290070648e-08
2.50508322,1.3337131207928492e-08
2.51952174,1.3104226527775134e-08
2.53396026,1.3041895259406967e-08
2.54839878,1.2566106619146333e-08
2.5628373,1.247346115863941e-08
2.57727582,1.3145314748906088e-08
2.59171434,1.2266847045984096e-08
2.60615286,1.3444898558689207e-08
2.62059138,1.2381052716508689e-08
2.6350299,1.0317372762054175e-08
2.64946842,1.0586787712552897e-08
2.66390694,9.680880361374165e-09
2.67834546,9.233782802388552e-09
2.69278398,9.17537594219189e-09
2.7072225,9.028645255599784e-09
2.72166102,8.516973553490782e-09
2.73609954,8.177128551472315e-09
2.75053806,9.183181012021643e-09
2.76497658,8.883107668970355e-09
2.7794151,9.053265360548599e-09
2.79385362,9.432854189388446e-09
2.80829214,6.964333751353358e-09
2.82273066,6.7896721761324285e-09
2.83716918,6.476590059175327e-09
2.8516076999999997,6.174508923328074e-09
2.86604622,6.238910524081954e-09
2.88048474,6.12785334749617e-09
2.89492326,5.86199238166717e-09
2.90936178,5.8010733421075856e-09
2.9238003,7.367372403845372e-09
2.93823882,6.354536818723986e-09
2.95267734,6.581753892504097e-09
2.96711586,7.890661858134238e-09
2.98155438,5.077523325445759e-09
2.9959929,5.230560211740475e-09
3.0104314199999997,5.1585218993892875e-09
3.02486994,4.998549695706115e-09
3.03930846,5.164926063239345e-09
3.05374698,5.119528169483761e-09
3.0681855,5.154654933515631e-09
3.08262402,5.122756407519593e-09
3.09706254,6.224588971840784e-09
3.11150106,6.1514824014401635e-09
3.12593958,6.238584113055196e-09
3.1403781,7.624878572745194e-09
3.15481662,5.157480019925584e-09
3.1692551399999997,5.17176935417706e-09
3.18369366,5.1812073794558554e-09
3.19813218,5.071667547877019e-09
3.2125707,5.27289710637151e-09
3.22700922,5.403757630362153e-09
3.24144774,5.364233938105709e-09
3.25588626,5.357713769481266e-09
3.27032478,6.223278909714963e-09
3.2847633,6.203565139630022e-09
3.29920182,6.4751426345980526e-09
3.31364034,7.892602029177814e-09
3.3280788599999998,5.833600479380692e-09
3.34251738,5.600051036415234e-09
3.3569559,5.919397945234959e-09
3.37139442,6.706310735429927e-09
3.38583294,5.853057733067254e-09
3.40027146,6.017518469726429e-09
3.41470998,6.057441355389457e-09
3.4291485,5.653426813086238e-09
3.44358702,6.2861343712516156e-09
3.45802554,7.343616856042939e-09
3.47246406,7.692354443972378e-09
3.4869025799999998,8.449858298843328e-09
3.5013411,6.322531998658506e-09
3.51577962,6.552317153870831e-09
3.53021814,5.565214176065691e-09
3.54465666,6.0844925813221864e-09
3.55909518,6.787139237187946e-09
3.5735337,6.5142015211388216e-09
3.58797222,5.5630032897257155e-09
3.60241074,5.72244365838231e-09
3.61684926,5.834852339196371e-09
3.63128778,4.51797876117248e-09
3.6457262999999998,5.8051090573671325e-09
3.66016482,6.404255828021686e-09
3.67460334,3.9248336660150715e-09
3.68904186,4.99076874623293e-09
3.70348038,3.637020637659799e-09
3.7179189,3.615790183841495e-09
3.73235742,4.1170822455966234e-09
3.74679594,5.7107153528915935e-09
3.76123446,6.033397922105258e-09
3.77567298,4.916369946537985e-09
3.7901115,5.726884143024708e-09
3.8045500199999998,4.761211296423571e-09
3.81898854,5.128692118592703e-09
3.83342706,7.65311091753059e-09
3.84786558,4.46636932141965e-09
3.8623041,4.542242745025781e-09
3.87674262,4.480328758932171e-09
3.89118114,4.619966909961335e-09
3.90561966,6.846531312437678e-09
3.92005818,7.976318467099902e-09
3.9344967,5.533834998493785e-09
3.94893522,4.658534252507181e-09
3.9633737399999998,3.788351955348175e-09
3.97781226,3.322207112603445e-09
3.99225078,3.1058955104993593e-09
4.0066893,4.4895135895405895e-09
4.02112782,2.2714066393474563e-09
4.03556634,2.0868661332672064e-09
4.05000486,1.7857721311776433e-09
4.06444338,1.7002758150712996e-09
4.0788819,1.724186575906216e-09
4.0933204199999995,2.0227670236230523e-09
4.10775894,1.4796364230090958e-09
4.12219746,1.4075613450875738e-09
4.13663598,1.564580916002883e-09
4.1510745,1.4153677143048458e-09
4.16551302,1.2488156093747968e-09
4.17995154,1.2583205398378453e-09
4.19439006,1.2409974236284907e-09
4.20882858,1.3201625735792113e-09
4.2232671,1.0636265851125807e-09
4.23770562,1.0290793461430507e-09
4.2521441399999995,1.0864137869316644e-09
4.26658266,1.0040691720021936e-09
4.28102118,9.743180442482648e-10
4.2954597,1.1402374005871162e-09
4.30989822,1.0582245295960416e-09
4.32433674,9.965122637720665e-10
4.33877526,1.0071846416261273e-09
4.35321378,1.0705840397624846e-09
4.3676523,9.160885212669775e-10
4.38209082,8.198351859095681e-10
4.39652934,8.236094707406742e-10
4.4109678599999995,9.242471890287005e-10
4.42540638,9.4411246340718e-10
4.4398449,7.661973266090484e-10
4.45428342,9.720537172293982e-10
4.46872194,8.645507503032152e-10
4.48316046,1.0194530115052716e-09
4.49759898,1.1230653339851856e-09
4.5120375,8.391674019456779e-10
4.52647602,9.396800654869858e-10
4.54091454,7.881515478532394e-10
4.55535306,7.201405136238219e-10
4.5697915799999995,9.701200564331887e-10
4.5842301,7.472813431189144e-10
4.59866862,7.394953027530017e-10
4.61310714,8.140524344141759e-10
4.62754566,8.303720919417811e-10
4.64198418,6.920966168937832e-10
4.6564227,6.27730106030476e-10
4.67086122,6.250740918351839e-10
4.68529974,9.281850483899803e-10
4.69973826,6.609061989635434e-10
4.71417678,5.991235538003266e-10
4.7286152999999995,5.805924741553959e-10
4.74305382,5.45626361443496e-10
4.75749234,6.579871537937655e-10
4.77193086,6.145497624919314e-10
4.78636938,5.262757379863757e-10
4.8008079,4.785124115890276e-10
4.81524642,4.993418021962365e-10
4.82968494,5.59929998761436e-10
4.84412346,6.939685304975967e-10
4.85856198,8.855368220415538e-10
4.8730005,5.650477965374369e-10
4.8874390199999995,4.674295950778839e-10
4.90187754,5.053162655805896e-10
