Radius (arcsec),Profile (intensity)
0.01134456,0.07637151587340567
0.03403368,0.0026667706892161782
0.056722800000000004,0.0010380998142178125
0.07941192,0.0004976680058482517
0.10210104,0.000343129628887673
0.12479016,0.0002089975866898813
0.14747928,0.00014604713342123433
0.1701684,9.525366450029579e-05
0.19285752,7.504446039609975e-05
0.21554664,6.345566409221179e-05
0.23823576,5.1407753982239915e-05
0.26092488,4.1355799808884574e-05
0.283614,3.3584263560142836e-05
0.30630312,2.7717914627200785e-05
0.32899224,2.3025643127629867e-05
0.35168136,2.005608772319751e-05
0.37437048,1.7251608343128332e-05
0.3970596,1.5447623494204006e-05
0.41974872,1.4186704415415137e-05
0.44243784,1.32766901269842e-05
0.46512696,1.2072782453632172e-05
0.48781608,1.1508847718991877e-05
0.5105052,1.0584626528871692e-05
0.53319432,9.642393198005327e-06
0.55588344,8.063953891949777e-06
0.57857256,7.30038688271906e-06
0.60126168,6.463592476345947e-06
0.6239508,5.97563977065794e-06
0.64663992,5.012142124685723e-06
0.66932904,4.7171006049457235e-06
0.69201816,4.114874094178588e-06
0.7147072800000001,3.74670708024374e-06
0.7373964,3.388761601722121e-06
0.76008552,3.0086092843560144e-06
0.78277464,2.7081025798901635e-06
0.80546376,2.5092576013403943e-06
0.82815288,2.28596764161481e-06
0.850842,2.098338741501934e-06
0.87353112,1.8783560615960582e-06
0.89622024,1.681438082141264e-06
0.91890936,1.5726076923820476e-06
0.94159848,1.415657880709172e-06
0.9642876,1.3314006820942578e-06
0.98697672,1.206717454300426e-06
1.00966584,1.0953863918737655e-06
1.03235496,9.923542171654317e-07
1.05504408,9.504011074583789e-07
1.0777332,8.938066049876022e-07
1.10042232,8.149788768741891e-07
1.12311144,7.309634758716064e-07
1.14580056,6.672828456516402e-07
1.16848968,6.083708265295924e-07
1.1911788,5.716146695221816e-07
1.21386792,5.33849437866611e-07
1.23655704,4.926478048668576e-07
1.25924616,4.611982290467449e-07
1.28193528,4.2950900256751056e-07
1.3046244,4.0110590156919283e-07
1.32731352,3.828736335758178e-07
1.35000264,3.564285177100249e-07
1.37269176,3.4762270875632013e-07
1.39538088,2.925102055952192e-07
1.41807,2.804801263176491e-07
1.44075912,2.671157563751376e-07
1.46344824,2.5223427634676256e-07
1.48613736,2.384876706854857e-07
1.50882648,2.2180017961713002e-07
1.5315156,2.115505107852793e-07
1.55420472,2.0240347231227128e-07
1.57689384,1.9222344469827849e-07
1.59958296,1.8581495218344464e-07
1.6222720800000001,1.80510480957596e-07
1.6449612,1.773092703830582e-07
1.66765032,1.5930682356000186e-07
1.69033944,1.4984788955205814e-07
1.71302856,1.4445259588748787e-07
1.73571768,1.37691979379744e-07
1.7584068,1.365539925090254e-07
1.78109592,1.2998447707096767e-07
1.80378504,1.270702256303648e-07
1.82647416,1.20432925857245e-07
1.84916328,1.2114115757089573e-07
1.8718524,1.1732665504555122e-07
1.89454152,1.1638384844953356e-07
1.91723064,1.2163006505665378e-07
1.93991976,1.0228841042854588e-07
1.9626088800000001,1.0190313585829005e-07
1.985298,9.746141964066199e-08
2.00798712,9.407925073483852e-08
2.03067624,9.301576367231401e-08
2.05336536,9.204512615167567e-08
2.07605448,8.881824648450766e-08
2.0987436,8.453509579988383e-08
2.12143272,8.320096535010958e-08
2.14412184,8.132562416207634e-08
2.16681096,8.087737132820446e-08
2.18950008,8.385685297268522e-08
2.2121892,7.578311318541437e-08
2.23487832,6.912825763560295e-08
2.25756744,6.817604229301124e-08
2.28025656,6.619582065252578e-08
2.30294568,6.407763614461619e-08
2.3256348,6.095972222578597e-08
2.34832392,5.964782342288002e-08
2.37101304,5.690518495300639e-08
2.39370216,5.593672053802451e-08
2.41639128,5.411226540158889e-08
2.4390804,5.2739246491839904e-08
2.46176952,5.785830306474449e-08
2.48445864,4.385684045824263e-08
2.50714776,4.3366514031625965e-08
2.52983688,4.0514630679224924e-08
2.552526,4.02552754434378e-08
2.57521512,3.8454650280976006e-08
2.59790424,3.7209854120864124e-08
2.62059336,3.5539472907789274e-08
2.64328248,3.337865117112005e-08
2.6659716,3.321920234942784e-08
2.68866072,3.2375107720193557e-08
2.71134984,3.201662142757298e-08
2.73403896,3.465536488331293e-08
2.75672808,2.7697540591962508e-08
2.7794172,2.5240557924063968e-08
2.80210632,2.518124656977772e-08
2.82479544,2.3293701877218678e-08
2.84748456,2.230424153856986e-08
2.87017368,2.1650848168932738e-08
2.8928628,2.1031023266277353e-08
2.91555192,2.042580319065258e-08
2.93824104,1.9511743647361798e-08
2.96093016,1.9133641292610542e-08
2.98361928,1.9256475019743236e-08
3.0063084,2.5150430293111164e-08
3.02899752,1.6445709316757636e-08
3.0516866400000002,1.571847546215428e-08
3.07437576,1.5693067287626103e-08
3.09706488,1.5608488118830418e-08
3.119754,1.5425745919312446e-08
3.14244312,1.4894324376683923e-08
3.16513224,1.4845331569660775e-08
3.18782136,1.4792004791510185e-08
3.21051048,1.4720843089685726e-08
3.2331996,1.4689869449903829e-08
3.25588872,1.516038606602282e-08
3.27857784,1.9188647458896243e-08
3.30126696,1.4690599627248878e-08
3.32395608,1.3204550073682008e-08
3.3466452,1.3534668882517714e-08
3.36933432,1.3271781021756777e-08
3.39202344,1.3203960888251224e-08
3.41471256,1.3149488530440794e-08
3.4374016800000002,1.307555395915695e-08
3.4600908,1.3284434423844985e-08
3.48277992,1.345860904461555e-08
3.50546904,1.3197132172966703e-08
3.52815816,1.361216924884552e-08
3.55084728,1.7441772361191672e-08
3.5735364,1.3581390442471466e-08
3.59622552,1.1951619664916899e-08
3.61891464,1.191794359786134e-08
3.64160376,1.1969387380249508e-08
3.66429288,1.1784558778379412e-08
3.686982,1.1503441814682718e-08
3.70967112,1.1381231052496955e-08
3.73236024,1.1255767506021809e-08
3.75504936,1.1308483503855407e-08
3.77773848,1.108929534688514e-08
3.8004276,1.1210274362085992e-08
3.82311672,1.4006747716681791e-08
3.84580584,1.1671141412386513e-08
3.86849496,9.64663240883675e-09
3.89118408,9.522303018170847e-09
3.9138732,9.073887360734581e-09
3.93656232,8.834411610512397e-09
3.95925144,8.757736136092497e-09
3.98194056,8.419430914366322e-09
4.00462968,8.201558300637666e-09
4.0273188,8.13726621748971e-09
4.05000792,7.9961128950981e-09
4.07269704,7.820883518271039e-09
4.09538616,9.490252731305438e-09
4.11807528,8.949535706205286e-09
4.1407644,6.3447340815711905e-09
4.16345352,6.145609687885424e-09
4.18614264,5.954637031862173e-09
4.20883176,5.682914961983569e-09
4.23152088,5.61888446323931e-09
4.25421,5.553815059037144e-09
4.27689912,5.2226990078959765e-09
4.29958824,5.0123546922348455e-09
4.32227736,5.1068674850064926e-09
4.34496648,5.065341428088249e-09
4.3676556,6.328164718105665e-09
4.39034472,6.903366947458974e-09
4.41303384,4.1601712466961154e-09
4.43572296,4.009776494388806e-09
4.45841208,3.750060070504742e-09
4.4811012,3.6874380391758764e-09
4.50379032,3.7474343412298696e-09
4.52647944,3.751811071488024e-09
4.54916856,3.6751049505636915e-09
4.57185768,3.5849215290975365e-09
4.5945468,3.739321454824844e-09
4.61723592,3.8066983445810765e-09
4.63992504,4.511946911294668e-09
4.66261416,6.515117946784934e-09
4.68530328,3.1288200307588057e-09
4.7079924,3.259996452040837e-09
4.73068152,3.2388521126435947e-09
4.75337064,3.1582887138285985e-09
4.77605976,3.3902259209026445e-09
4.79874888,3.349051360729302e-09
4.821438,3.3804579582911046e-09
4.8441271200000005,3.372477428544945e-09
4.86681624,3.53163717457281e-09
4.88950536,3.659619006484951e-09
4.91219448,4.380090656826641e-09
4.9348836,6.234299479349202e-09
4.95757272,3.3769812398676538e-09
4.98026184,3.3652574124660296e-09
5.00295096,3.2798745186526618e-09
5.02564008,3.3247190020306384e-09
5.0483292,3.4424509561195237e-09
5.07101832,3.57035563953702e-09
5.09370744,3.537757378113895e-09
5.11639656,3.3806294101635892e-09
5.13908568,3.4756818722415817e-09
5.1617748,3.589344331963229e-09
5.18446392,4.028562534485706e-09
5.20715304,6.201197286321115e-09
5.2298421600000005,3.0426315508255307e-09
5.25253128,3.1415901026854085e-09
5.2752204,3.043486847673748e-09
5.29790952,2.953164540429636e-09
5.32059864,3.049417000621327e-09
5.34328776,2.967009240332777e-09
5.36597688,2.916622610138569e-09
5.388666,2.8989078026846494e-09
5.41135512,2.8648781868222493e-09
5.43404424,2.9041541586785187e-09
5.45673336,3.1922041897647056e-09
5.47942248,5.397885183720786e-09
5.5021116,2.5255045611105086e-09
5.52480072,2.4557864726425447e-09
5.54748984,2.273193960015327e-09
5.57017896,2.180165662602705e-09
5.59286808,2.1715900133846454e-09
5.6155572000000005,2.185261786877784e-09
5.63824632,2.132005782976845e-09
5.66093544,2.004249841153656e-09
5.68362456,2.0029723242684535e-09
5.70631368,1.9988010825431953e-09
5.7290028,2.248323624589415e-09
5.75169192,4.4347774397265374e-09
5.77438104,1.5422609929657197e-09
5.79707016,1.5674481511402642e-09
5.81975928,1.4654221194972862e-09
5.8424484,1.410945754451067e-09
5.86513752,1.4174046016317237e-09
5.88782664,1.378937687819735e-09
5.91051576,1.4582742936511658e-09
5.93320488,1.3476891186887673e-09
5.955894,1.3490962712944766e-09
5.97858312,1.3586458540365783e-09
6.00127224,1.6536162878898233e-09
6.02396136,3.673237199301688e-09
6.04665048,1.3363769265847037e-09
6.0693396,1.1060732591330011e-09
6.09202872,1.0768575351133575e-09
6.11471784,1.0901940742228566e-09
6.13740696,1.103187922029224e-09
6.16009608,1.1455015902977779e-09
6.1827852,1.2614226008520051e-09
6.20547432,1.158382803617723e-09
6.22816344,1.2671139318510734e-09
6.25085256,1.269550205307018e-09
6.27354168,1.4818924498364185e-09
6.2962308,3.544417793584213e-09
6.31891992,1.2432116807311494e-09
6.34160904,1.1972416012212044e-09
6.36429816,1.1183078699989138e-09
6.38698728,1.1868555058049819e-09
6.4096764,1.1975059615041532e-09
6.43236552,1.2106652489168434e-09
6.45505464,1.3589567109628075e-09
6.47774376,1.2956033187521567e-09
6.50043288,1.3320739966046132e-09
6.523122,1.3886424112474536e-09
6.54581112,1.5326330077179934e-09
6.56850024,3.281787160358502e-09
6.59118936,1.6090436581937538e-09
6.61387848,1.261984013273159e-09
6.6365676,1.2317217730706235e-09
6.65925672,1.2197415625436373e-09
6.68194584,1.2230526168694087e-09
6.70463496,1.2619835660737796e-09
6.72732408,1.367660074434359e-09
6.7500132,1.2754454114537315e-09
6.77270232,1.2736432645417789e-09
6.79539144,1.311261151698592e-09
6.81808056,1.407496915985997e-09
6.84076968,3.1093707924732225e-09
6.8634588,1.4209379252165141e-09
6.88614792,1.1307555643026025e-09
6.90883704,1.039888611745076e-09
6.93152616,1.0826768524326648e-09
6.95421528,9.351696102457422e-10
6.9769044000000005,1.020545853157283e-09
6.99959352,1.1330511182144212e-09
7.02228264,9.997446255175559e-10
7.04497176,9.979596483587304e-10
7.06766088,1.0152133768600133e-09
7.09035,1.068535798626977e-09
7.11303912,2.380621189134314e-09
7.13572824,1.4429965155757936e-09
7.15841736,8.149966050984025e-10
7.18110648,7.292112473089767e-10
7.2037956,6.992281480641266e-10
7.22648472,7.02904057398528e-10
7.24917384,7.078883190394664e-10
7.27186296,8.532459929602359e-10
7.29455208,7.03513999986707e-10
7.3172412,6.781130016592432e-10
7.33993032,7.160495007018165e-10
7.3626194400000005,7.716359796594055e-10
7.38530856,1.9479934204435164e-09
7.40799768,1.1754920013933471e-09
7.4306868,5.925598959580961e-10
