Radius (arcsec),Profile (intensity)
0.00859436,0.06763555598123293
0.02578308,0.002448544934654187
0.042971800000000004,0.0011646669868890683
0.06016052,0.0005410125309400571
0.07734924,0.0003717539031373149
0.09453796,0.00022749217166781384
0.11172668000000001,0.00014618711147340493
0.1289154,9.405728202409181e-05
0.14610412,8.241864580155589e-05
0.16329284000000002,6.605875021653674e-05
0.18048156,5.290300007581341e-05
0.19767028,4.748867255251187e-05
0.21485900000000002,4.2778090673662375e-05
0.23204772,3.819745600918283e-05
0.24923644,3.4237073809403614e-05
0.26642516,3.0574745426080775e-05
0.28361388000000004,3.127536080601158e-05
0.30080260000000003,2.6077277222548687e-05
0.31799132,2.2300489550860116e-05
0.33518004,2.0733140217698146e-05
0.35236876,1.8449848600038986e-05
0.36955748000000005,1.7105333584677442e-05
0.38674620000000004,1.617765210894771e-05
0.40393492000000003,1.438905558896002e-05
0.42112364,1.2267971694725137e-05
0.43831236,1.0702097930560642e-05
0.45550108,9.46349501854636e-06
0.47268980000000005,8.622949110208218e-06
0.48987852000000004,7.5420602236620625e-06
0.50706724,6.892344367778204e-06
0.5242559600000001,6.2990425741522565e-06
0.54144468,5.520256350593266e-06
0.5586334000000001,5.068697422440566e-06
0.57582212,4.556669424617797e-06
0.59301084,4.147474731252668e-06
0.6101995600000001,3.842377571771833e-06
0.62738828,3.4677895944990966e-06
0.6445770000000001,3.0152379036020044e-06
0.66176572,2.7685315589193104e-06
0.67895444,2.5653563878750917e-06
0.6961431600000001,2.41137900159835e-06
0.71333188,2.15025564871802e-06
0.7305206000000001,2.008327039586444e-06
0.74770932,1.8381343105495164e-06
0.7648980400000001,1.6558954788527708e-06
0.7820867600000001,1.5284240075591703e-06
0.79927548,1.431652253281214e-06
0.8164642000000001,1.3377708549257734e-06
0.83365292,1.219918522999805e-06
0.8508416400000001,1.1120725309621443e-06
0.86803036,1.041201498747828e-06
0.88521908,9.51910301248865e-07
0.9024078000000001,8.787890505531815e-07
0.91959652,8.205171578585113e-07
0.9367852400000001,7.631347357036025e-07
0.95397396,6.98409904640369e-07
0.9711626800000001,6.609801304589504e-07
0.9883514000000001,6.286243027722985e-07
1.00554012,5.754157670341761e-07
1.02272884,5.426489992204644e-07
1.0399175600000001,5.228563407643395e-07
1.0571062800000002,4.6185550465183826e-07
1.074295,4.4137382944271395e-07
1.09148372,4.1283001729382713e-07
1.10867244,3.818670784256183e-07
1.1258611600000001,3.6526506728955036e-07
1.14304988,3.456203022269136e-07
1.1602386,3.281570743631027e-07
1.17742732,3.0930544648058697e-07
1.19461604,2.9401074810334706e-07
1.2118047600000001,2.800448863925059e-07
1.22899348,2.6976927314959975e-07
1.2461822,2.6134566273155386e-07
1.26337092,2.406758962568242e-07
1.28055964,2.2513168272503902e-07
1.2977483600000002,2.1781822730788083e-07
1.31493708,2.0656710952484927e-07
1.3321258,1.9719631780888555e-07
1.34931452,1.9026948819765362e-07
1.3665032400000001,1.8225813867704772e-07
1.3836919600000002,1.7601498040558946e-07
1.40088068,1.6799371175548467e-07
1.4180694,1.6572297859290354e-07
1.43525812,1.596299142653757e-07
1.4524468400000001,1.645956720453333e-07
1.4696355600000002,1.4261753623727243e-07
1.48682428,1.391036389264801e-07
1.504013,1.341883826322468e-07
1.52120172,1.3030585012956302e-07
1.5383904400000001,1.267176297447582e-07
1.5555791600000002,1.228786285505784e-07
1.57276788,1.1791597977971998e-07
1.5899566,1.1283812857278515e-07
1.60714532,1.1134935948097937e-07
1.6243340400000001,1.1012573596914674e-07
1.6415227600000002,1.0689072673213722e-07
1.65871148,1.0690706150201421e-07
1.6759002,9.785978164959183e-08
1.69308892,9.188113916861505e-08
1.7102776400000002,8.906844840682525e-08
1.7274663600000002,8.688468756816114e-08
1.74465508,8.331081284348877e-08
1.7618438,8.031882989472235e-08
1.7790325200000001,7.684334726999471e-08
1.7962212400000002,7.464310682467508e-08
1.8134099600000002,7.285146134854487e-08
1.83059868,7.08786963796626e-08
1.8477874,6.799868879943686e-08
1.8649761200000001,7.158750161241391e-08
1.8821648400000002,5.8586710536096576e-08
1.8993535600000002,5.667163656463584e-08
1.91654228,5.4576865297830747e-08
1.933731,5.406763285813238e-08
1.9509197200000001,5.1140736601170785e-08
1.9681084400000002,4.8764677269073303e-08
1.9852971600000002,4.6778846267539786e-08
2.00248588,4.480646180637666e-08
2.0196746,4.388206883029694e-08
2.03686332,4.372844042761755e-08
2.05405204,4.1485415930966415e-08
2.0712407600000002,4.294656790867659e-08
2.0884294800000003,3.649307449696731e-08
2.1056182000000003,3.390163255287782e-08
2.12280692,3.3672972700297186e-08
2.13999564,3.1330830360382347e-08
2.15718436,2.9552115968096487e-08
2.17437308,2.850253547058407e-08
2.1915618,2.7704272113543455e-08
2.20875052,2.6906275668363375e-08
2.22593924,2.5904389876468444e-08
2.2431279600000003,2.6430986904531257e-08
2.2603166800000003,2.5456078035394104e-08
2.2775054000000003,2.977939857945056e-08
2.29469412,2.1569260913084755e-08
2.31188284,2.0528694096248277e-08
2.32907156,2.0795524723056573e-08
2.34626028,2.0332623674398083e-08
2.363449,1.9556528442428657e-08
2.38063772,1.8892088102052898e-08
2.3978264400000002,1.873222892015182e-08
2.4150151600000003,1.8449603534264366e-08
2.4322038800000003,1.8173323421712552e-08
2.4493926000000004,1.9227617289728558e-08
2.46658132,1.8433095198189326e-08
2.48377004,2.1887953135158833e-08
2.50095876,1.7419043203554087e-08
2.51814748,1.598432904988956e-08
2.5353362,1.6618007690418252e-08
2.55252492,1.5970763009889e-08
2.5697136400000002,1.5614977264322594e-08
2.5869023600000003,1.5831903352925642e-08
2.6040910800000003,1.5528140701423795e-08
2.6212798000000004,1.5418459877201167e-08
2.63846852,1.5597016890051907e-08
2.65565724,1.6348342586865145e-08
2.67284596,1.588996687015239e-08
2.69003468,1.917967686805352e-08
2.7072234,1.534650476598087e-08
2.72441212,1.4183952922198346e-08
2.7416008400000003,1.4432338749356984e-08
2.7587895600000003,1.4244602240895237e-08
2.7759782800000004,1.4017107403441993e-08
2.793167,1.364216323635728e-08
