# wavelength (nm),inst_bkg (ph/s) 
1.700000000000177351e+03,6.045336657519103980e-06
1.700100000000177261e+03,5.956670329202366670e-06
1.700200000000177397e+03,5.867541865718283806e-06
1.700300000000177533e+03,5.777950088236094117e-06
1.700400000000177442e+03,5.687892887213086732e-06
1.700500000000177351e+03,5.597368852995821972e-06
1.700600000000177488e+03,5.506376562841306813e-06
1.700700000000177624e+03,5.414914619915988430e-06
1.700800000000177533e+03,5.322981607907243003e-06
1.700900000000177442e+03,5.230576107313869954e-06
1.701000000000177579e+03,5.137696871933744702e-06
1.701100000000177715e+03,5.054756092963858953e-06
1.701200000000177624e+03,4.971387807026171500e-06
1.701300000000177533e+03,4.887590726316126288e-06
1.701400000000177670e+03,4.803363560132678807e-06
1.701500000000177806e+03,4.718705014873717878e-06
1.701600000000177715e+03,4.633613794030592127e-06
1.701700000000177624e+03,4.548088598182266304e-06
1.701800000000177761e+03,4.462128260933537499e-06
1.701900000000177897e+03,4.375731625252088162e-06
1.702000000000177806e+03,4.288897081832411071e-06
1.702100000000177715e+03,4.375011478106046791e-06
1.702200000000177852e+03,4.461504875447932598e-06
1.702300000000177988e+03,4.548378360470861170e-06
1.702400000000177897e+03,4.635633022171913664e-06
1.702500000000177806e+03,4.723269861433017636e-06
1.702600000000177943e+03,4.811289776787798418e-06
1.702700000000178079e+03,4.899694467989459222e-06
1.702800000000177988e+03,4.988484699969701368e-06
1.702900000000177897e+03,5.077661587277767720e-06
1.703000000000178034e+03,5.167226233299973358e-06
1.703100000000178170e+03,5.259841121207296495e-06
1.703200000000178079e+03,5.352858317620726409e-06
1.703300000000177988e+03,5.446278968755621784e-06
1.703400000000178125e+03,5.540104349582860428e-06
1.703500000000178261e+03,5.634335900355035332e-06
1.703600000000178170e+03,5.728974377268048900e-06
1.703700000000178079e+03,5.824020390419351732e-06
1.703800000000178215e+03,5.919475567865689507e-06
1.703900000000178352e+03,6.015341128657660877e-06
1.704000000000178261e+03,6.111618236625653835e-06
1.704100000000178170e+03,6.209046935471719294e-06
1.704200000000178306e+03,6.306892991091826214e-06
1.704300000000178443e+03,6.405157212875167465e-06
1.704400000000178352e+03,6.503841260400379400e-06
1.704500000000178261e+03,6.602946320985661133e-06
1.704600000000178397e+03,6.702473584530234671e-06
1.704700000000178534e+03,6.802424243518352228e-06
1.704800000000178443e+03,6.902799493024693516e-06
1.704900000000178352e+03,7.003600530718846551e-06
1.705000000000178488e+03,7.104828556866850948e-06
1.705100000000178625e+03,7.204982526982228702e-06
1.705200000000178534e+03,7.305558913023895137e-06
1.705300000000178443e+03,7.406558902863703982e-06
1.705400000000178579e+03,7.507983686946262279e-06
1.705500000000178716e+03,7.609834458293042722e-06
1.705600000000178625e+03,7.712112412507208362e-06
1.705700000000178534e+03,7.814818747778564358e-06
1.705800000000178670e+03,7.917954756422838032e-06
1.705900000000178807e+03,8.021522218389335416e-06
1.706000000000178716e+03,8.125521690315405502e-06
1.706100000000178625e+03,8.225793374987830977e-06
1.706200000000178761e+03,8.326479884132736105e-06
1.706300000000178898e+03,8.427582374119271780e-06
1.706400000000178807e+03,8.529101970383291251e-06
1.706500000000178716e+03,8.631039819480712961e-06
1.706600000000178852e+03,8.733397062680262147e-06
1.706700000000178989e+03,8.836174169545539186e-06
1.706800000000178898e+03,8.939373055478876535e-06
1.706900000000178807e+03,9.042994891734141945e-06
1.707000000000178943e+03,9.147040852068188913e-06
1.707100000000179080e+03,9.244518523811810486e-06
1.707200000000178989e+03,9.342390528337512199e-06
1.707300000000178898e+03,9.440657954760316926e-06
1.707400000000179034e+03,9.539321854123816900e-06
1.707500000000179170e+03,9.638382494274312613e-06
1.707600000000179080e+03,9.737841820018661667e-06
1.707700000000178989e+03,9.837700929742767574e-06
1.707800000000179125e+03,9.937960924180566774e-06
1.707900000000179261e+03,1.003862290641746420e-05
1.708000000000179170e+03,1.013968798187734826e-05
1.708100000000179080e+03,1.023107103346853334e-05
1.708200000000179216e+03,1.032281530167335901e-05
1.708300000000179352e+03,1.041491907729015333e-05
1.708400000000179261e+03,1.050738361291302934e-05
1.708500000000179170e+03,1.060020989121640013e-05
1.708600000000179307e+03,1.069339889696121404e-05
1.708700000000179443e+03,1.078695161699815638e-05
1.708800000000179352e+03,1.088086904027181013e-05
1.708900000000179261e+03,1.097515215782442009e-05
1.709000000000179398e+03,1.106980196277539980e-05
1.709100000000179534e+03,1.115160577473073540e-05
1.709200000000179443e+03,1.123371741323663821e-05
1.709300000000179352e+03,1.131613773592322541e-05
1.709400000000179489e+03,1.139886756900534967e-05
1.709500000000179625e+03,1.148190774043445235e-05
1.709600000000179534e+03,1.156525907990127222e-05
1.709700000000179443e+03,1.164892241883912354e-05
1.709800000000179580e+03,1.173289859042705379e-05
1.709900000000179716e+03,1.181718740826889164e-05
1.710000000000179625e+03,1.190179063570823996e-05
1.710100000000179534e+03,1.197042754995568914e-05
1.710200000000179671e+03,1.203930617103050051e-05
1.710300000000179807e+03,1.210842712786055987e-05
1.710400000000179716e+03,1.217779105067533094e-05
1.710500000000179625e+03,1.224739857100812542e-05
1.710600000000179762e+03,1.231725032169771575e-05
1.710700000000179898e+03,1.238734591847848625e-05
1.710800000000179807e+03,1.245768687892391665e-05
1.710900000000179716e+03,1.252827396410329649e-05
1.711000000000179853e+03,1.259910781201291065e-05
1.711100000000179989e+03,1.265113949994443593e-05
1.711200000000179898e+03,1.270333241065513385e-05
1.711300000000179807e+03,1.275568693831811885e-05
1.711400000000179944e+03,1.280820347789311942e-05
1.711500000000180080e+03,1.286088242512733199e-05
1.711600000000179989e+03,1.291372417655751979e-05
1.711700000000179898e+03,1.296672912951084978e-05
1.711800000000180034e+03,1.301989768210680187e-05
1.711900000000180171e+03,1.307323023325717563e-05
1.712000000000180080e+03,1.312672718263003895e-05
1.712100000000179989e+03,1.315893371610088018e-05
1.712200000000180125e+03,1.319120775228253141e-05
1.712300000000180262e+03,1.322354941408027289e-05
1.712400000000180171e+03,1.325595882459320802e-05
1.712500000000180080e+03,1.328843610711420240e-05
1.712600000000180216e+03,1.332098138513023782e-05
1.712700000000180353e+03,1.335359565771961140e-05
1.712800000000180262e+03,1.338627862792234660e-05
1.712900000000180171e+03,1.341902997071588245e-05
1.713000000000180307e+03,1.345184981033990475e-05
1.713100000000180444e+03,1.346152523464298657e-05
1.713200000000180353e+03,1.347116359836125973e-05
1.713300000000180262e+03,1.348076500147065995e-05
1.713400000000180398e+03,1.349032926685588815e-05
1.713500000000180535e+03,1.349985621694251612e-05
1.713600000000180444e+03,1.350934567369531618e-05
1.713700000000180353e+03,1.351879745861782747e-05
1.713800000000180489e+03,1.352821141911805558e-05
1.713900000000180626e+03,1.353758828978446344e-05
1.714000000000180535e+03,1.354692727440046817e-05
1.714100000000180444e+03,1.353203970946452403e-05
1.714200000000180580e+03,1.351700403650018498e-05
1.714300000000180717e+03,1.350181976200505632e-05
1.714400000000180626e+03,1.348648639133224427e-05
1.714500000000180535e+03,1.347100342868809951e-05
1.714600000000180671e+03,1.345537037713080599e-05
1.714700000000180808e+03,1.343958673856711990e-05
1.714800000000180717e+03,1.342365201375180040e-05
1.714900000000180626e+03,1.340756570228421985e-05
1.715000000000180762e+03,1.339132730256345410e-05
1.715100000000180898e+03,1.335081049575372019e-05
1.715200000000180808e+03,1.331003170567313429e-05
1.715300000000180717e+03,1.326899011775412103e-05
1.715400000000180853e+03,1.322768491559438252e-05
1.715500000000180989e+03,1.318611449904796750e-05
1.715600000000180898e+03,1.314427843304380398e-05
1.715700000000180808e+03,1.310217630153037731e-05
1.715800000000180944e+03,1.305980728079034022e-05
1.715900000000181080e+03,1.301717054525569537e-05
1.716000000000180989e+03,1.297426526746342774e-05
1.716100000000180898e+03,1.290817564978260381e-05
1.716200000000181035e+03,1.284171312923872681e-05
1.716300000000181171e+03,1.277487587243288721e-05
1.716400000000181080e+03,1.270766304022799594e-05
1.716500000000180989e+03,1.264007394130347637e-05
1.716600000000181126e+03,1.257210744513893129e-05
1.716700000000181262e+03,1.250376241871138261e-05
1.716800000000181171e+03,1.243503772649027729e-05
1.716900000000181080e+03,1.236593223043270156e-05
1.717000000000181217e+03,1.229644478994266749e-05
1.717100000000181353e+03,1.220617751796144739e-05
1.717200000000181262e+03,1.211543476381880650e-05
1.717300000000181171e+03,1.202421511656785617e-05
1.717400000000181308e+03,1.193251716719689176e-05
1.717500000000181444e+03,1.184033950431275008e-05
1.717600000000181353e+03,1.174768071342739758e-05
1.717700000000181262e+03,1.165453937695205029e-05
1.717800000000181399e+03,1.156091407419268618e-05
1.717900000000181535e+03,1.146680338134432603e-05
1.718000000000181444e+03,1.137220587145611025e-05
1.718100000000181353e+03,1.126054417651163941e-05
1.718200000000181490e+03,1.114831964951543318e-05
1.718300000000181626e+03,1.103553065087380306e-05
1.718400000000181535e+03,1.092217554240173567e-05
1.718500000000181444e+03,1.080825269113235561e-05
1.718600000000181581e+03,1.069376042747425345e-05
1.718700000000181717e+03,1.057869662571475771e-05
1.718800000000181626e+03,1.046305965359338290e-05
1.718900000000181535e+03,1.034684831825024140e-05
1.719000000000181672e+03,1.023006095508614286e-05
1.719100000000181808e+03,1.010122561381121659e-05
1.719200000000181717e+03,9.971760941934000840e-06
1.719300000000181626e+03,9.841665127472778600e-06
1.719400000000181763e+03,9.710936354536503056e-06
1.719500000000181899e+03,9.579572803318094185e-06
1.719600000000181808e+03,9.447572650087936920e-06
1.719700000000181717e+03,9.314934067185981728e-06
1.719800000000181853e+03,9.181655223015903466e-06
1.719900000000181990e+03,9.047734282039084062e-06
1.720000000000181899e+03,8.913169404757831095e-06
1.720100000000181808e+03,8.772750268985583512e-06
1.720200000000181944e+03,8.631660979656800246e-06
1.720300000000182081e+03,8.489899942049578343e-06
1.720400000000181990e+03,8.347465328696176937e-06
1.720500000000181899e+03,8.204354786510686175e-06
1.720600000000182035e+03,8.060566390734364656e-06
1.720700000000182172e+03,7.916098212487621811e-06
1.720800000000182081e+03,7.770948318762138798e-06
1.720900000000181990e+03,7.625114772413145260e-06
1.721000000000182126e+03,7.478595632357929967e-06
1.721100000000182263e+03,7.443909790937047287e-06
1.721200000000182172e+03,7.409029589356922104e-06
1.721300000000182081e+03,7.373954450924056810e-06
1.721400000000182217e+03,7.338683797687772247e-06
1.721500000000182354e+03,7.303217050438363722e-06
1.721600000000182263e+03,7.267553628704655619e-06
1.721700000000182172e+03,7.231692950751839772e-06
1.721800000000182308e+03,7.195634433579284191e-06
1.721900000000182445e+03,7.159377492918712790e-06
1.722000000000182354e+03,7.122921543541276001e-06
1.722100000000182263e+03,7.256386433141334978e-06
1.722200000000182399e+03,7.390396938513356295e-06
1.722300000000182536e+03,7.524954538617486169e-06
1.722400000000182445e+03,7.660060715500098042e-06
1.722500000000182354e+03,7.795716954299640496e-06
1.722600000000182490e+03,7.931924743250791100e-06
1.722700000000182627e+03,8.068685573689348875e-06
1.722800000000182536e+03,8.206000940057955154e-06
1.722900000000182445e+03,8.343872339911558638e-06
1.723000000000182581e+03,8.482301273928043964e-06
1.723100000000182717e+03,8.624413135536015859e-06
1.723200000000182627e+03,8.767098953294615214e-06
1.723300000000182536e+03,8.910360269720619248e-06
1.723400000000182672e+03,9.054198634800859891e-06
1.723500000000182808e+03,9.198615816839625744e-06
1.723600000000182717e+03,9.343613744188326430e-06
1.723700000000182627e+03,9.489193413303500651e-06
1.723800000000182763e+03,9.635356387185833502e-06
1.723900000000182899e+03,9.782104232076756442e-06
1.724000000000182808e+03,9.929438517465203227e-06
1.724100000000182717e+03,1.007758898985462369e-05
1.724200000000182854e+03,1.022633016876346043e-05
1.724300000000182990e+03,1.037566363673506816e-05
1.724400000000182899e+03,1.052559097958851856e-05
1.724500000000182808e+03,1.067611378642457016e-05
1.724600000000182945e+03,1.082723364963044393e-05
1.724700000000183081e+03,1.097895216488462422e-05
1.724800000000182990e+03,1.113127093116302859e-05
1.724900000000182899e+03,1.128419155074492857e-05
1.725000000000183036e+03,1.143771562921196537e-05
1.725100000000183172e+03,1.158860604794568763e-05
1.725200000000183081e+03,1.174008888502191599e-05
1.725300000000182990e+03,1.189216571644859201e-05
1.725400000000183127e+03,1.204483812148038200e-05
1.725500000000183263e+03,1.219810768262334580e-05
1.725600000000183172e+03,1.235197598564139462e-05
1.725700000000183081e+03,1.250644461956188480e-05
1.725800000000183218e+03,1.266151517668062382e-05
1.725900000000183354e+03,1.281718942225466875e-05
1.726000000000183263e+03,1.297346970710025893e-05
1.726100000000183172e+03,1.312330226245646282e-05
1.726200000000183309e+03,1.327371261682212223e-05
1.726300000000183445e+03,1.342470229513335427e-05
1.726400000000183354e+03,1.357627282545198518e-05
1.726500000000183263e+03,1.372842573897104589e-05
1.726600000000183400e+03,1.388116257001924770e-05
1.726700000000183536e+03,1.403448499561096311e-05
1.726800000000183445e+03,1.418839540673047701e-05
1.726900000000183354e+03,1.434289437708714335e-05
1.727000000000183491e+03,1.449798345677080174e-05
1.727100000000183627e+03,1.464238317852536409e-05
1.727200000000183536e+03,1.478732779743510283e-05
1.727300000000183445e+03,1.493281871593392731e-05
1.727400000000183582e+03,1.507885603937702712e-05
1.727500000000183718e+03,1.522544272189544365e-05
1.727600000000183627e+03,1.537258233949591110e-05
1.727700000000183536e+03,1.552027402574351661e-05
1.727800000000183672e+03,1.566851921249049626e-05
1.727900000000183809e+03,1.581731934423915724e-05
1.728000000000183718e+03,1.596667587077063130e-05
1.728100000000183627e+03,1.610083751021365133e-05
1.728200000000183763e+03,1.623549049359543616e-05
1.728300000000183900e+03,1.637063614537359547e-05
1.728400000000183809e+03,1.650627698108811099e-05
1.728500000000183718e+03,1.664241189500392489e-05
1.728600000000183854e+03,1.677904281666872836e-05
1.728700000000183991e+03,1.691617140779332943e-05
1.728800000000183900e+03,1.705379898750747684e-05
1.728900000000183809e+03,1.719192683940231370e-05
1.729000000000183945e+03,1.733055624962154064e-05
1.729100000000184082e+03,1.744944352052533456e-05
1.729200000000183991e+03,1.756874821242239331e-05
1.729300000000183900e+03,1.768847138314233561e-05
1.729400000000184036e+03,1.780861409263010265e-05
1.729500000000184173e+03,1.792917740294939369e-05
1.729600000000184082e+03,1.805016237828521727e-05
1.729700000000183991e+03,1.817157008494938006e-05
1.729800000000184127e+03,1.829340159138257387e-05
1.729900000000184264e+03,1.841565796815751649e-05
1.730000000000184173e+03,1.853834319340033520e-05
1.730100000000184082e+03,1.863693750455153864e-05
1.730200000000184218e+03,1.873585553079534265e-05
1.730300000000184355e+03,1.883509806840502200e-05
1.730400000000184264e+03,1.893466591521935133e-05
1.730500000000184173e+03,1.903455987064523429e-05
1.730600000000184309e+03,1.913478073566020061e-05
1.730700000000184446e+03,1.923532931281372752e-05
1.730800000000184355e+03,1.933620640623102082e-05
1.730900000000184264e+03,1.943741282161514947e-05
1.731000000000184400e+03,1.953894936619739251e-05
1.731100000000184536e+03,1.961230501705583400e-05
1.731200000000184446e+03,1.968587117378103827e-05
1.731300000000184355e+03,1.975964832022785063e-05
1.731400000000184491e+03,1.983363694116386890e-05
1.731500000000184627e+03,1.990783752227191341e-05
1.731600000000184536e+03,1.998225055014992194e-05
1.731700000000184446e+03,2.005687651231447338e-05
1.731800000000184582e+03,2.013171589720045570e-05
1.731900000000184718e+03,2.020676919416306832e-05
1.732000000000184627e+03,2.028203689342045429e-05
1.732100000000184536e+03,2.032566012538134539e-05
1.732200000000184673e+03,2.036936345895399834e-05
1.732300000000184809e+03,2.041314702100199694e-05
1.732400000000184718e+03,2.045701093856002901e-05
1.732500000000184627e+03,2.050095533883452680e-05
1.732600000000184764e+03,2.054498034920359918e-05
1.732700000000184900e+03,2.058908609721636082e-05
1.732800000000184809e+03,2.063327271059472786e-05
1.732900000000184718e+03,2.067754031723202884e-05
1.733000000000184855e+03,2.072188904513127628e-05
1.733100000000184991e+03,2.073205493251210901e-05
1.733200000000184900e+03,2.074215688976662920e-05
1.733300000000184809e+03,2.075219465293485395e-05
1.733400000000184946e+03,2.076216796357348193e-05
1.733500000000185082e+03,2.077207655583382295e-05
1.733600000000184991e+03,2.078192016322606421e-05
1.733700000000184900e+03,2.079169851861771174e-05
1.733800000000185037e+03,2.080141135423290940e-05
1.733900000000185173e+03,2.081105840165042969e-05
1.734000000000185082e+03,2.082063813799636394e-05
1.734100000000184991e+03,2.079459008722156271e-05
1.734200000000185128e+03,2.076832626414870197e-05
1.734300000000185264e+03,2.074184481367275678e-05
1.734400000000185173e+03,2.071514505712626419e-05
1.734500000000185082e+03,2.068822631435021756e-05
1.734600000000185219e+03,2.066108790369123406e-05
1.734700000000185355e+03,2.063372914200029429e-05
1.734800000000185264e+03,2.060614583816785525e-05
1.734900000000185173e+03,2.057833955583201463e-05
1.735000000000185310e+03,2.055031088688181158e-05
1.735100000000185446e+03,2.048666788888347428e-05
1.735200000000185355e+03,2.042265197846778772e-05
1.735300000000185264e+03,2.035826206149095712e-05
1.735400000000185400e+03,2.029349704146695183e-05
1.735500000000185537e+03,2.022835581956279588e-05
1.735600000000185446e+03,2.016283622349502141e-05
1.735700000000185355e+03,2.009693778314852825e-05
1.735800000000185491e+03,2.003065984309354171e-05
1.735900000000185628e+03,1.996400129512325677e-05
1.736000000000185537e+03,1.989696102860256729e-05
1.736100000000185446e+03,1.979594328543837582e-05
1.736200000000185582e+03,1.969440029080736539e-05
1.736300000000185719e+03,1.959233054697638173e-05
1.736400000000185628e+03,1.948973255304808751e-05
1.736500000000185537e+03,1.938660480495705245e-05
1.736600000000185673e+03,1.928294579546369533e-05
1.736700000000185810e+03,1.917875401414981506e-05
1.736800000000185719e+03,1.907402794741299345e-05
1.736900000000185628e+03,1.896876607846089641e-05
1.737000000000185764e+03,1.886296688725091437e-05
1.737100000000185901e+03,1.872663542366571099e-05
1.737200000000185810e+03,1.858963620740404786e-05
1.737300000000185719e+03,1.845196806994548169e-05
1.737400000000185855e+03,1.831363022441867127e-05
1.737500000000185992e+03,1.817462079686939469e-05
1.737600000000185901e+03,1.803493790942508273e-05
1.737700000000185810e+03,1.789457968028828315e-05
1.737800000000185946e+03,1.775354422373029100e-05
1.737900000000186083e+03,1.761182965008634089e-05
1.738000000000185992e+03,1.746943406570138329e-05
1.738100000000185901e+03,1.730176376475823122e-05
1.738200000000186037e+03,1.713330662690037065e-05
1.738300000000186174e+03,1.696406047487972790e-05
1.738400000000186083e+03,1.679402312692496155e-05
1.738500000000185992e+03,1.662319239673180966e-05
1.738600000000186128e+03,1.645156637783520463e-05
1.738700000000186265e+03,1.627914362160791075e-05
1.738800000000186174e+03,1.610592086663141512e-05
1.738900000000186083e+03,1.593189590828360258e-05
1.739000000000186219e+03,1.575706653734125468e-05
1.739100000000186355e+03,1.556413447729142953e-05
1.739200000000186265e+03,1.537032154040257679e-05
1.739300000000186174e+03,1.517562531287571300e-05
1.739400000000186310e+03,1.498004337592857008e-05
1.739500000000186446e+03,1.478357330578871922e-05
1.739600000000186355e+03,1.458621213523442470e-05
1.739700000000186265e+03,1.438795745781830697e-05
1.739800000000186401e+03,1.418880737773754586e-05
1.739900000000186537e+03,1.398875945125609298e-05
1.740000000000186446e+03,1.378781122959001723e-05
1.740100000000186355e+03,1.357748438420496093e-05
1.740200000000186492e+03,1.336621762827207463e-05
1.740300000000186628e+03,1.315400840582870450e-05
1.740400000000186537e+03,1.294085415566021124e-05
1.740500000000186446e+03,1.272675231128912980e-05
1.740600000000186583e+03,1.251170030096826435e-05
1.740700000000186719e+03,1.229569554767293286e-05
1.740800000000186628e+03,1.207873546909155483e-05
1.740900000000186537e+03,1.186081747761591385e-05
1.741000000000186674e+03,1.164193898055800479e-05
1.741100000000186810e+03,1.154259462937098278e-05
1.741200000000186719e+03,1.144278232528370023e-05
1.741300000000186628e+03,1.134250077854457897e-05
1.741400000000186765e+03,1.124174869673684827e-05
1.741500000000186901e+03,1.114052478477499069e-05
1.741600000000186810e+03,1.103882774489980896e-05
1.741700000000186719e+03,1.093665627667342850e-05
1.741800000000186856e+03,1.083400907697608884e-05
1.741900000000186992e+03,1.073088431446571533e-05
1.742000000000186901e+03,1.062728115824903989e-05
1.742100000000186810e+03,1.082322676364935640e-05
1.742200000000186947e+03,1.101992874492614013e-05
1.742300000000187083e+03,1.121738906087333763e-05
1.742400000000186992e+03,1.141560967420841983e-05
1.742500000000186901e+03,1.161459255157981048e-05
1.742600000000187038e+03,1.181433966357259522e-05
1.742700000000187174e+03,1.201485298471364100e-05
1.742800000000187083e+03,1.221613419258828827e-05
1.742900000000186992e+03,1.241818498700951623e-05
1.743000000000187129e+03,1.262100791119332887e-05
1.743100000000187265e+03,1.282966456243318043e-05
1.743200000000187174e+03,1.303911812104351992e-05
1.743300000000187083e+03,1.324937064031731797e-05
1.743400000000187219e+03,1.346042420058996144e-05
1.743500000000187356e+03,1.367228086691751646e-05
1.743600000000187265e+03,1.388494267982105885e-05
1.743700000000187174e+03,1.409841170903075026e-05
1.743800000000187310e+03,1.431269002840147247e-05
1.743900000000187447e+03,1.452777971591874641e-05
1.744000000000187356e+03,1.474368285370750240e-05
1.744100000000187265e+03,1.496154033205350538e-05
1.744200000000187401e+03,1.518022008414934414e-05
1.744300000000187538e+03,1.539972421643582713e-05
1.744400000000187447e+03,1.562005513316123986e-05
1.744500000000187356e+03,1.584121546676275829e-05
1.744600000000187492e+03,1.606320655303983104e-05
1.744700000000187629e+03,1.628603051528051133e-05
1.744800000000187538e+03,1.650968948098641438e-05
1.744900000000187447e+03,1.673418558187970715e-05
1.745000000000187583e+03,1.695952095390281016e-05
1.745100000000187720e+03,1.718205379082234075e-05
1.745200000000187629e+03,1.740541489711103202e-05
1.745300000000187538e+03,1.762960644105158485e-05
1.745400000000187674e+03,1.785463047683754547e-05
1.745500000000187811e+03,1.808048911912746656e-05
1.745600000000187720e+03,1.830718448817944592e-05
1.745700000000187629e+03,1.853471870844206339e-05
1.745800000000187765e+03,1.876309390855961551e-05
1.745900000000187902e+03,1.899231222137858012e-05
1.746000000000187811e+03,1.922237578393722491e-05
1.746100000000187720e+03,1.944429946787166910e-05
1.746200000000187856e+03,1.966703582096406054e-05
1.746300000000187993e+03,1.989058689498703043e-05
1.746400000000187902e+03,2.011495475354648722e-05
1.746500000000187811e+03,2.034014145110051231e-05
1.746600000000187947e+03,2.056614904934089250e-05
1.746700000000188084e+03,2.079297961622005194e-05
1.746800000000187993e+03,2.102063544274687510e-05
1.746900000000187902e+03,2.124911960144492421e-05
1.747000000000188038e+03,2.147843298394121872e-05
1.747100000000188174e+03,2.169377486712871018e-05
1.747200000000188084e+03,2.190988950604628348e-05
1.747300000000187993e+03,2.212677883316870465e-05
1.747400000000188129e+03,2.234444478474638905e-05
1.747500000000188265e+03,2.256288930081000929e-05
1.747600000000188174e+03,2.278211432517706814e-05
1.747700000000188084e+03,2.300212343042006740e-05
1.747800000000188220e+03,2.322291701927644788e-05
1.747900000000188356e+03,2.344449699831702418e-05
1.748000000000188265e+03,2.366686532657851603e-05
1.748100000000188174e+03,2.386897327887222914e-05
1.748200000000188311e+03,2.407178781791303866e-05
1.748300000000188447e+03,2.427531068925628467e-05
1.748400000000188356e+03,2.447954364184028910e-05
1.748500000000188265e+03,2.468448842798987255e-05
1.748600000000188402e+03,2.489014680342167712e-05
1.748700000000188538e+03,2.509652052724915369e-05
1.748800000000188447e+03,2.530361261392397338e-05
1.748900000000188356e+03,2.551142415975263990e-05
1.749000000000188493e+03,2.571995629164369016e-05
1.749100000000188629e+03,2.590180726725210762e-05
1.749200000000188538e+03,2.608427144296396821e-05
1.749300000000188447e+03,2.626735188975609775e-05
1.749400000000188584e+03,2.645104847238573389e-05
1.749500000000188720e+03,2.663536268627832691e-05
1.749600000000188629e+03,2.682029602972324034e-05
1.749700000000188538e+03,2.700585000387759990e-05
1.749800000000188675e+03,2.719202611277060996e-05
1.749900000000188811e+03,2.737882586330665370e-05
1.750000000000188720e+03,2.756625076520800995e-05
1.750100000000188629e+03,2.772067100734187600e-05
1.750200000000188766e+03,2.787558413991790391e-05
1.750300000000188902e+03,2.803099133097618461e-05
1.750400000000188811e+03,2.818689375076079891e-05
1.750500000000188720e+03,2.834329257172438132e-05
1.750600000000188857e+03,2.850018896852927542e-05
1.750700000000188993e+03,2.865758411805165043e-05
1.750800000000188902e+03,2.881547920946596038e-05
1.750900000000188811e+03,2.897387541804745511e-05
1.751000000000188948e+03,2.913277392333017804e-05
1.751100000000189084e+03,2.925284915603755290e-05
1.751200000000188993e+03,2.937327270420706370e-05
1.751300000000188902e+03,2.949404480329164362e-05
1.751400000000189038e+03,2.961516582598163562e-05
1.751500000000189175e+03,2.973663655994665861e-05
1.751600000000189084e+03,2.985845779429877782e-05
1.751700000000188993e+03,2.998063031959521526e-05
1.751800000000189129e+03,3.010315492784044697e-05
1.751900000000189266e+03,3.022603241248778870e-05
1.752000000000189175e+03,3.034926356835656284e-05
1.752100000000189084e+03,3.042822667131466700e-05
1.752200000000189220e+03,3.050736876390145545e-05
1.752300000000189357e+03,3.058668873533509561e-05
1.752400000000189266e+03,3.066618661427715292e-05
1.752500000000189175e+03,3.074586274360289508e-05
1.752600000000189311e+03,3.082571746674963003e-05
1.752700000000189448e+03,3.090575112771703462e-05
1.752800000000189357e+03,3.098596407106925520e-05
1.752900000000189266e+03,3.106635664193578859e-05
1.753000000000189402e+03,3.114692918592028032e-05
1.753100000000189539e+03,3.117934768815321215e-05
1.753200000000189448e+03,3.121175446878877096e-05
1.753300000000189357e+03,3.124414818544759696e-05
1.753400000000189493e+03,3.127652898405159997e-05
1.753500000000189630e+03,3.130889762428343422e-05
1.753600000000189539e+03,3.134125395901851831e-05
1.753700000000189448e+03,3.137359784073264748e-05
1.753800000000189584e+03,3.140592912149981164e-05
1.753900000000189721e+03,3.143824765299139577e-05
1.754000000000189630e+03,3.147055328637984856e-05
1.754100000000189539e+03,3.145201349928234286e-05
1.754200000000189675e+03,3.143325885036058175e-05
1.754300000000189812e+03,3.141428867385805959e-05
1.754400000000189721e+03,3.139510230420280870e-05
1.754500000000189630e+03,3.137569907592533888e-05
1.754600000000189766e+03,3.135607831427493530e-05
1.754700000000189902e+03,3.133623934782243811e-05
1.754800000000189812e+03,3.131618150371453374e-05
1.754900000000189721e+03,3.129590410767217596e-05
1.755000000000189857e+03,3.127540648388970089e-05
1.755100000000189993e+03,3.120324620009749220e-05
1.755200000000189902e+03,3.113066091127523333e-05
1.755300000000189812e+03,3.105764941828027820e-05
1.755400000000189948e+03,3.098421051951806430e-05
1.755500000000190084e+03,3.091034301094033052e-05
1.755600000000189993e+03,3.083604568603785979e-05
1.755700000000189902e+03,3.076131733583946940e-05
1.755800000000190039e+03,3.068615674890663063e-05
1.755900000000190175e+03,3.061056271132945727e-05
1.756000000000190084e+03,3.053453400662980494e-05
1.756100000000189993e+03,3.040812984123188672e-05
1.756200000000190130e+03,3.028109128431648095e-05
1.756300000000190266e+03,3.015341660990184403e-05
1.756400000000190175e+03,3.002510408853892673e-05
1.756500000000190084e+03,2.989615077387596187e-05
1.756600000000190221e+03,2.976655561851135665e-05
1.756700000000190357e+03,2.963631742757318139e-05
1.756800000000190266e+03,2.950543445772212055e-05
1.756900000000190175e+03,2.937390496212286561e-05
1.757000000000190312e+03,2.924172719035321154e-05
1.757100000000190448e+03,2.906284922746924754e-05
1.757200000000190357e+03,2.888313816939659982e-05
1.757300000000190266e+03,2.870259396793616971e-05
1.757400000000190403e+03,2.852121333705665229e-05
1.757500000000190539e+03,2.833899288131467355e-05
1.757600000000190448e+03,2.815593036607033116e-05
1.757700000000190357e+03,2.797202355224620527e-05
1.757800000000190494e+03,2.778727019632213404e-05
1.757900000000190630e+03,2.760166805032869143e-05
1.758000000000190539e+03,2.741521486176387985e-05
1.758100000000190448e+03,2.718826686537794841e-05
