wavelength_um,emissivity
0.8,0.0842810472947934
0.801661661661662,0.0841395761130734
0.803323323323323,0.0839521604316187
0.804984984984985,0.0837341002727302
0.806646646646647,0.0835407617921764
0.808308308308308,0.083363849644765
0.80996996996997,0.0831677158173753
0.811631631631632,0.0829370610198374
0.813293293293293,0.0826924779258433
0.814954954954955,0.0824684406361633
0.816616616616617,0.0822176634801213
0.818278278278278,0.0819668520579063
0.81993993993994,0.0817160063695196
0.821601601601602,0.0814651264149605
0.823263263263263,0.0812142121942286
0.824924924924925,0.0809398441578844
0.826586586586586,0.0806691102314887
0.828248248248248,0.0804328543209369
0.82990990990991,0.0801937724766437
0.831571571571572,0.0799426846812823
0.833233233233233,0.0796915626197484
0.834894894894895,0.0794688610722341
0.836556556556557,0.0792472275167051
0.838218218218218,0.0790582244403847
0.83987987987988,0.0788532376997207
0.841541541541542,0.0786466150656443
0.843203203203203,0.0784368374455791
0.844864864864865,0.0782128885979245
0.846526526526526,0.0780156267972192
0.848188188188188,0.0777963735184303
0.84984984984985,0.0776189078190674
0.851511511511511,0.0774274560556809
0.853173173173173,0.0772228658584013
0.854834834834835,0.0770051328641659
0.856496496496497,0.076801103806677
0.858158158158158,0.0766087448179015
0.85981981981982,0.0764163657911214
0.861481481481482,0.0762239667263379
0.863143143143143,0.0760315476235505
0.864804804804805,0.0758385301052442
0.866466466466466,0.0756312654794049
0.868128128128128,0.0754102676619367
0.86978978978979,0.0752122173772076
0.871451451451451,0.0750093321658321
0.873113113113113,0.0748106602481113
0.874774774774775,0.0746040737490847
0.876436436436436,0.074392524020752
0.878098098098098,0.0741962562283148
0.87975975975976,0.0739947518884277
0.881421421421421,0.0738311317709677
0.883083083083083,0.0736384636330207
0.884744744744745,0.073486124915434
0.886406406406406,0.0733143463890674
0.888068068068068,0.0731263533090922
0.88972972972973,0.0729251920821515
0.891391391391391,0.0727310861895911
0.893053053053053,0.0725581986866961
0.894714714714715,0.07238828737839
0.896376376376376,0.0721937606383256
0.898038038038038,0.0719860877255512
0.8996996996997,0.0717783915734366
0.901361361361361,0.071570672181979
0.903023023023023,0.0713514187316212
0.904684684684685,0.0711583078444247
0.906346346346346,0.0709557433940684
0.908008008008008,0.0707395622227305
0.90966966966967,0.0705221358568857
0.911331331331331,0.0702939267185462
0.912992992992993,0.0700980201707463
0.914654654654655,0.0698752614445646
0.916316316316316,0.0696962997998088
0.917977977977978,0.0694792717873968
0.91963963963964,0.0692564389671537
0.921301301301301,0.0690240109735226
0.922962962962963,0.0688099274753844
0.924624624624625,0.0686167377974686
0.926286286286286,0.0684190026019132
0.927947947947948,0.0682080639283862
0.92960960960961,0.0679850789604312
0.931271271271271,0.0677620673146574
0.932932932932933,0.0675390289910707
0.934594594594595,0.0673412995761844
0.936256256256256,0.0671699291425132
0.937917917917918,0.0669877116140295
0.93957957957958,0.0668019538786964
0.941241241241241,0.0665996817132917
0.942902902902903,0.0663743894226382
0.944564564564565,0.0661783760942127
0.946226226226226,0.0659726927312726
0.947887887887888,0.0658089770139438
0.94954954954955,0.0656029824046137
0.951211211211211,0.0654069783189958
0.952872872872873,0.0652027145547782
0.954534534534535,0.0649942607434274
0.956196196196196,0.0647857836927342
0.957857857857858,0.0645942888508647
0.959519519519519,0.0644264690677558
0.961181181181181,0.0642454237404948
0.962842842842843,0.0640517611777308
0.964504504504505,0.0638580785769627
0.966166166166166,0.0636920295501867
0.967827827827828,0.0635159725909288
0.969489489489489,0.0633475942360692
0.971151151151151,0.063201188853341
0.972812812812813,0.063045790519946
0.974474474474475,0.0628723087662432
0.976136136136136,0.0627046107736097
0.977797797797798,0.0625317703038341
0.979459459459459,0.0623969027399622
0.981121121121121,0.062232873954605
0.982782782782783,0.0620823931821631
0.984444444444444,0.0619095005486096
0.986106106106106,0.0617407015181126
0.987767767767768,0.0615681140011419
0.989429429429429,0.0614095349963459
0.991091091091091,0.0612752600510462
0.992752752752753,0.0611375380170672
0.994414414414414,0.0609883214251524
0.996076076076076,0.060839213536269
0.997737737737738,0.0607198222480541
0.999399399399399,0.0606004233714825
1.00106106106106,0.0605158411110651
1.00272272272272,0.0604412096001792
1.00438438438438,0.0603830356107863
1.00604604604605,0.0603382538951605
1.00770770770771,0.0602934711124224
1.00936936936937,0.0602581749532514
1.01103103103103,0.0602581749532514
1.01269269269269,0.0602581749532514
1.01435435435435,0.0602581749532514
1.01601601601602,0.0602581749532514
1.01767767767768,0.0602581749532514
1.01933933933934,0.0602581749532514
1.021001001001,0.0602581749532514
1.02266266266266,0.0602581749532514
1.02432432432432,0.0602581749532514
1.02598598598599,0.0602581749532514
1.02764764764765,0.0602569783383173
1.02930930930931,0.0602420502170832
1.03097097097097,0.0602126864156959
1.03263263263263,0.0601828293510801
1.03429429429429,0.0601529718121914
1.03595595595596,0.060123113799031
1.03761761761762,0.060093255311598
1.03927927927928,0.0600633963498929
1.04094094094094,0.0600335369139158
1.0426026026026,0.0600036770036653
1.04426426426426,0.0599747368309866
1.04592592592593,0.059959806468181
1.04758758758759,0.0599590370194307
1.04924924924925,0.0599590370194307
1.05091091091091,0.0599590370194307
1.05257257257257,0.0599590370194307
1.05423423423423,0.0599590370194307
1.0558958958959,0.0599590370194307
1.05755755755756,0.0599590370194307
1.05921921921922,0.0599590370194307
1.06088088088088,0.0599590370194307
1.06254254254254,0.0599590370194307
1.0642042042042,0.0599590370194307
1.06586586586587,0.0599590370194307
1.06752752752753,0.0599590370194307
1.06918918918919,0.0599590370194307
1.07085085085085,0.0599590370194307
1.07251251251251,0.0599590370194307
