wavelength_um,coupling_eff_mode1
0.98,0.533717238745248
0.987081632653061,0.535502744390933
0.994163265306122,0.537164780862429
1.00124489795918,0.538735609954093
1.00832653061224,0.540226711690738
1.01540816326531,0.541648849419522
1.02248979591837,0.543011355000673
1.02957142857143,0.544322437183161
1.03665306122449,0.545589125413221
1.04373469387755,0.546817604762975
1.05081632653061,0.548013089650531
1.05789795918367,0.549180059165136
1.06497959183673,0.550322445640687
1.0720612244898,0.551443706923689
1.07914285714286,0.55254625420698
1.08622448979592,0.553632841896327
1.09330612244898,0.554704951475947
1.10038775510204,0.555764809815881
1.1074693877551,0.556813492737813
1.11455102040816,0.557852459565675
1.12163265306122,0.558880388256
1.12871428571429,0.559904863275746
1.13579591836735,0.560901497704268
1.14287755102041,0.561905080321389
1.14995918367347,0.562894885747435
1.15704081632653,0.56388355070468
1.16412244897959,0.564855711550803
1.17120408163265,0.565823877696032
1.17828571428571,0.566782314851861
1.18536734693878,0.567730311715748
1.19244897959184,0.568668757685264
1.1995306122449,0.569597406669282
1.20661224489796,0.570514537399799
1.21369387755102,0.57141834962853
1.22077551020408,0.57230968300065
1.22785714285714,0.573188251920807
1.2349387755102,0.574052901530265
1.24202040816327,0.574902695467095
1.24910204081633,0.575736909443161
1.25618367346939,0.576554810030044
1.26326530612245,0.577354781277281
1.27034693877551,0.578137048975004
1.27742857142857,0.578901173143669
1.28451020408163,0.579646172979408
1.29159183673469,0.580370677747408
1.29867346938776,0.581074741733933
1.30575510204082,0.581757906729359
1.31283673469388,0.58241302626455
1.31991836734694,0.583060775362016
1.327,0.583679017021938
1.49,0.58716019799786
1.50979591836735,0.587448962362402
1.52959183673469,0.587734520750957
1.54938775510204,0.58804132334064
1.56918367346939,0.588375333172507
1.58897959183673,0.588740731277343
1.60877551020408,0.589141333144131
1.62857142857143,0.589579670315017
1.64836734693878,0.590058498411632
1.66816326530612,0.590579513942451
1.68795918367347,0.591144129885396
1.70775510204082,0.591752992105402
1.72755102040816,0.592406482409946
1.74734693877551,0.593102631585121
1.76714285714286,0.593845236712526
1.7869387755102,0.594624464076043
1.80673469387755,0.595433009762867
1.8265306122449,0.596113173238516
1.84632653061224,0.597178546369068
1.86612244897959,0.598067550495858
1.88591836734694,0.598839809386189
1.90571428571429,0.600023856515048
1.92551020408163,0.600474853211652
1.94530612244898,0.601656406286294
1.96510204081633,0.602853394171124
1.98489795918367,0.603956135735174
2.00469387755102,0.604991056611041
2.02448979591837,0.606068562282424
2.04428571428571,0.607125048022388
2.06408163265306,0.608157226805737
2.08387755102041,0.609166979355452
2.10367346938776,0.610151604566069
2.1234693877551,0.611103785290772
2.14326530612245,0.61201650991677
2.1630612244898,0.612883403404171
2.18285714285714,0.613697184312715
2.20265306122449,0.614450529472014
2.22244897959184,0.615135323395312
2.24224489795918,0.615743297560301
2.26204081632653,0.616265585806914
2.28183673469388,0.616692345702607
2.30163265306122,0.617013686662153
2.32142857142857,0.617216665808506
2.34122448979592,0.617283058342379
2.36102040816327,0.617212885066315
2.38081632653061,0.616967851313288
2.40061224489796,0.616513347905237
2.42040816326531,0.615891553703621
2.44020408163265,0.614906559686098
2.46,0.613533081291511
