wavelength_um,coupling_eff_mode1
0.98,0.431881512670021
0.987081632653061,0.434383566458593
0.994163265306122,0.436786993610211
1.00124489795918,0.439115046857359
1.00832653061224,0.441375231523571
1.01540816326531,0.443574763771971
1.02248979591837,0.445719968151478
1.02957142857143,0.447816491875182
1.03665306122449,0.449869216493417
1.04373469387755,0.451882512378941
1.05081632653061,0.453860091054083
1.05789795918367,0.455805177752161
1.06497959183673,0.45772066619584
1.0720612244898,0.459609193128126
1.07914285714286,0.461472431845639
1.08622448979592,0.463312680503221
1.09330612244898,0.465130713893396
1.10038775510204,0.4669287703949
1.1074693877551,0.468706886148556
1.11455102040816,0.470467187562027
1.12163265306122,0.472211099922418
1.12871428571429,0.47393575374191
1.13579591836735,0.475643566525922
1.14287755102041,0.477334675031389
1.14995918367347,0.479007897673373
1.15704081632653,0.480667174761556
1.16412244897959,0.482306981154996
1.17120408163265,0.483932131722797
1.17828571428571,0.485540280635308
1.18536734693878,0.487130969707286
1.19244897959184,0.488704543244998
1.1995306122449,0.490260818054536
1.20661224489796,0.491798792668669
1.21369387755102,0.493317343402372
1.22077551020408,0.49481679277747
1.22785714285714,0.496296865720145
1.2349387755102,0.49775677536747
1.24202040816327,0.499195838113384
1.24910204081633,0.500613483056057
1.25618367346939,0.502009125884698
1.26326530612245,0.503381629028288
1.27034693877551,0.504730978893498
1.27742857142857,0.506056759134636
1.28451020408163,0.507358209460501
1.29159183673469,0.508634309966998
1.29867346938776,0.509884940492043
1.30575510204082,0.511109655384463
1.31283673469388,0.512303675368197
1.31991836734694,0.513480217462477
1.327,0.514624778268864
1.49,0.530946730318666
1.50979591836735,0.532484979351756
1.52959183673469,0.533989429612177
1.54938775510204,0.535476831014138
1.56918367346939,0.536953442092683
1.58897959183673,0.538424343072499
1.60877551020408,0.539894177642613
1.62857142857143,0.541366645711848
1.64836734693878,0.542845339374779
1.66816326530612,0.544333029541756
1.68795918367347,0.545832099066837
1.70775510204082,0.547344261088293
1.72755102040816,0.548870830975093
1.74734693877551,0.550411600996181
1.76714285714286,0.551968775902284
1.7869387755102,0.553529562912853
1.80673469387755,0.555102399463771
1.8265306122449,0.556584166847454
1.84632653061224,0.558321946593121
1.86612244897959,0.559892178631766
1.88591836734694,0.561403405137783
1.90571428571429,0.563191115222073
1.92551020408163,0.56437752205881
1.94530612244898,0.566148727165987
1.96510204081633,0.567916235401299
1.98489795918367,0.569588121966831
2.00469387755102,0.571188411827486
2.02448979591837,0.572808244459626
2.04428571428571,0.574394848132132
2.06408163265306,0.575945545453621
2.08387755102041,0.577461573635982
2.10367346938776,0.578940215693068
2.1234693877551,0.580375038072605
2.14326530612245,0.581759849867709
2.1630612244898,0.583088796212263
2.18285714285714,0.584355231953718
2.20265306122449,0.585552571475394
2.22244897959184,0.586673243007352
2.24224489795918,0.587709656062397
2.26204081632653,0.588653592190208
2.28183673469388,0.589495875719026
2.30163265306122,0.59022729786551
2.32142857142857,0.590835686673548
2.34122448979592,0.591303840539703
2.36102040816327,0.591632051039149
2.38081632653061,0.591783923043372
2.40061224489796,0.591726787001276
2.42040816326531,0.591500806757663
2.44020408163265,0.590920319475768
2.46,0.589961730685397
