wavelength_um,coupling_eff_mode1
0.98,0.32438014857342
0.987081632653061,0.327063720020595
0.994163265306122,0.329688591278969
1.00124489795918,0.332268574395955
1.00832653061224,0.334807386159085
1.01540816326531,0.337308719365111
1.02248979591837,0.339775820522988
1.02957142857143,0.342211617876513
1.03665306122449,0.344618636194003
1.04373469387755,0.346999163039622
1.05081632653061,0.349355119309289
1.05789795918367,0.351688167052218
1.06497959183673,0.35399981877668
1.0720612244898,0.356291501504699
1.07914285714286,0.358563902993976
1.08622448979592,0.360818386165659
1.09330612244898,0.363054924186673
1.10038775510204,0.365275107811862
1.1074693877551,0.367478113710619
1.11455102040816,0.369665831277054
1.12163265306122,0.371840813560691
1.12871428571429,0.373994300541689
1.13579591836735,0.376143899768813
1.14287755102041,0.378269007455892
1.14995918367347,0.380379977190908
1.15704081632653,0.382474669071482
1.16412244897959,0.38455417298326
1.17120408163265,0.386617649742175
1.17828571428571,0.388664977525576
1.18536734693878,0.390695722823313
1.19244897959184,0.39270963457111
1.1995306122449,0.394706393731783
1.20661224489796,0.396685406935435
1.21369387755102,0.398645958567908
1.22077551020408,0.40058780321134
1.22785714285714,0.402510523576906
1.2349387755102,0.404413499856228
1.24202040816327,0.406296129524428
1.24910204081633,0.408157844243241
1.25618367346939,0.409998063599378
1.26326530612245,0.411815954470967
1.27034693877551,0.413611172299808
1.27742857142857,0.415383202391141
1.28451020408163,0.417131368540063
1.29159183673469,0.418854862377823
1.29867346938776,0.42055329487
1.30575510204082,0.42222612383928
1.31283673469388,0.423870696263962
1.31991836734694,0.425493091872649
1.327,0.427085907278981
1.49,0.455777902552489
1.50979591836735,0.458607527132522
1.52959183673469,0.461386370455418
1.54938775510204,0.464122146530932
1.56918367346939,0.46682008034055
1.58897959183673,0.469484921065466
1.60877551020408,0.472121004002054
1.62857142857143,0.474732169314991
1.64836734693878,0.477321888827184
1.66816326530612,0.479893146776939
1.68795918367347,0.482448505632607
1.70775510204082,0.484990037876993
1.72755102040816,0.487519342435801
1.74734693877551,0.49003747966571
1.76714285714286,0.492544282002421
1.7869387755102,0.495023566364467
1.80673469387755,0.497500035228072
1.8265306122449,0.499934217353638
1.84632653061224,0.502476948984344
1.86612244897959,0.504870589685176
1.88591836734694,0.507275985458058
1.90571428571429,0.509799515592989
1.92551020408163,0.511892904948924
1.94530612244898,0.514390292473308
1.96510204081633,0.516864438027428
1.98489795918367,0.519246228885761
2.00469387755102,0.521556106844666
2.02448979591837,0.523859967951647
2.04428571428571,0.526118844066558
2.06408163265306,0.528330603554589
2.08387755102041,0.530495440696785
2.10367346938776,0.532610433378146
2.1234693877551,0.534670119926093
2.14326530612245,0.536669213555385
2.1630612244898,0.538602397450208
2.18285714285714,0.540463730327207
2.20265306122449,0.542247465155161
2.22244897959184,0.543946651615796
2.24224489795918,0.54555449624142
2.26204081632653,0.547063557099105
2.28183673469388,0.548465480509718
2.30163265306122,0.5497519053812
2.32142857142857,0.550911670428811
2.34122448979592,0.551928983689761
2.36102040816327,0.552804338664608
2.38081632653061,0.553504152751246
2.40061224489796,0.553998566710639
2.42040816326531,0.55432447189481
2.44020408163265,0.554311799733587
2.46,0.553939316589793
