wavelength_nm,refl_pct
407.029876977153,90.030959752322
410.544815465729,90.5572755417957
414.059753954306,91.0340557275542
417.574692442882,91.3843432109686
421.089630931459,91.6787065703474
424.604569420035,92.015823873409
428.119507908612,92.3013415892673
431.634446397188,92.562779497764
435.149384885765,92.7794977640179
438.664323374341,92.9721362229102
442.179261862917,93.1475748194014
445.694200351494,93.3023735810114
449.20913884007,93.4365325077399
452.724077328647,93.5603715170279
456.239015817223,93.6635706914345
459.7539543058,93.7598899208806
463.268892794376,93.8458892328861
466.783831282953,93.921568627451
470.298769771529,93.9903680770554
473.813708260105,94.0488476092191
477.328646748682,94.1038871689026
480.843585237258,94.1589267285862
484.358523725835,94.2002063983488
487.873462214411,94.2380460956312
491.388400702988,94.265565875473
494.903339191564,94.2862057103543
498.418277680141,94.2999656002752
501.933216168717,94.3102855177159
505.448154657294,94.3240454076367
508.96309314587,94.3412452700378
512.478031634446,94.3515651874785
515.992970123023,94.3618851049192
519.507908611599,94.37564499484
523.022847100176,94.3928448572411
526.537785588752,94.4100447196422
530.052724077329,94.4203646370829
533.567662565905,94.4272445820434
537.082601054482,94.4306845545236
540.597539543058,94.4341245270038
544.112478031635,94.437564499484
547.627416520211,94.4410044719642
551.142355008787,94.4341245270038
554.657293497364,94.4238046095631
558.17223198594,94.4134846921225
561.687170474517,94.4031647746818
565.202108963093,94.3894048847609
568.71704745167,94.37564499484
572.231985940246,94.3584451324389
575.746924428822,94.3378052975576
579.261862917399,94.3137254901961
582.776801405975,94.2930856553148
596.836555360281,94.2724458204334
600.351493848858,94.2518059855521
603.866432337434,94.2380460956312
607.381370826011,94.2277261781906
610.896309314587,94.2139662882697
614.411247803163,94.203646370829
617.92618629174,94.1967664258686
621.441124780316,94.1898864809081
624.956063268893,94.1795665634675
628.471001757469,94.172686618507
631.985940246046,94.172686618507
635.500878734622,94.1692466460268
639.015817223199,94.1623667010664
642.530755711775,94.1554867561059
646.045694200351,94.1554867561059
649.560632688928,94.1554867561059
653.075571177504,94.1589267285862
656.590509666081,94.1658066735466
660.105448154657,94.1692466460268
663.620386643234,94.1761265909873
667.13532513181,94.1830065359477
670.650263620387,94.1933264533884
674.165202108963,94.2070863433092
677.68014059754,94.2139662882697
681.195079086116,94.2208462332301
684.710017574692,94.2311661506708
688.224956063269,94.2449260405917
691.739894551845,94.2621259029928
695.254833040422,94.2724458204334
698.769771528998,94.2827657378741
702.284710017575,94.2930856553147
705.799648506151,94.3068455452356
709.314586994728,94.3206054351565
712.829525483304,94.3343653250774
716.34446397188,94.3515651874785
719.859402460457,94.3687650498796
723.374340949033,94.3825249398005
726.88927943761,94.3997248022016
730.404217926186,94.4203646370829
733.919156414763,94.4444444444444
737.434094903339,94.468524251806
740.949033391916,94.4926040591675
744.463971880492,94.5201238390093
747.978910369069,94.5442036463708
751.493848857645,94.5682834537324
755.008787346221,94.5958032335741
758.523725834798,94.6233230134159
762.038664323374,94.6508427932577
765.553602811951,94.6783625730994
769.068541300527,94.702442380461
772.583479789104,94.7334021327829
776.09841827768,94.7643618851049
779.613356766257,94.7987616099071
783.128295254833,94.8366013071895
786.643233743409,94.8710010319917
790.158172231986,94.9019607843137
804.217926186292,94.9329205366357
807.732864674868,94.9638802889577
811.247803163445,94.9948400412797
814.762741652021,95.0257997936016
818.277680140598,95.0601995184038
821.792618629174,95.0911592707258
825.30755711775,95.1186790505676
828.822495606327,95.1496388028896
832.337434094903,95.1840385276918
835.85237258348,95.2218782249742
839.367311072056,95.2562779497764
842.882249560633,95.2941176470588
846.397188049209,95.328517371861
849.912126537786,95.359477124183
853.427065026362,95.3869969040248
856.942003514939,95.4145166838665
860.456942003515,95.4385964912281
863.971880492091,95.4661162710698
867.486818980668,95.4901960784314
871.001757469244,95.5142758857929
874.516695957821,95.5383556931545
881.546572934974,95.5555555555556
885.06151142355,95.5727554179567
888.576449912126,95.593395252838
892.091388400703,95.6140350877193
895.606326889279,95.6381148950808
899.121265377856,95.6587547299622
902.636203866432,95.6793945648435
906.151142355009,95.7069143446852
909.666080843585,95.734434124527
913.181019332162,95.765393876849
916.695957820738,95.796353629171
920.210896309315,95.8204334365325
923.725834797891,95.844513243894
927.240773286468,95.8685930512556
930.755711775044,95.8926728586171
934.27065026362,95.9167526659787
937.785588752197,95.93739250086
941.300527240773,95.9545923632611
944.81546572935,95.9752321981424
948.330404217926,95.9958720330237
951.845342706503,96.0233918128655
955.360281195079,96.0509115927073
958.875219683656,96.0818713450292
962.390158172232,96.1162710698314
965.905096660808,96.1472308221534
969.420035149385,96.1747506019952
972.934973637961,96.2057103543172
976.449912126538,96.2332301341589
979.964850615114,96.2538699690402
983.479789103691,96.2710698314413
986.994727592267,96.2882696938425
990.509666080844,96.3020295837633
994.02460456942,96.312349501204
997.539543057997,96.3226694186447
1001.05448154657,96.3364293085655
1004.56942003515,96.3501891984864
1008.08435852373,96.3639490884073
1011.5992970123,96.3845889232886
1015.11423550088,96.4086687306501
1018.62917398946,96.4293085655315
1022.14411247803,96.4465084279326
1025.65905096661,96.4637082903337
1029.17398945518,96.484348125215
1032.68892794376,96.5015479876161
1036.20386643234,96.515307877537
1039.71880492091,96.5290677674578
1043.23374340949,96.5428276573787
1046.74868189807,96.5565875472996
1050.26362038664,96.5703474372205
1053.77855887522,96.5875472996216
1057.2934973638,96.6047471620227
1060.80843585237,96.6185070519436
1064.32337434095,96.6357069143447
1067.83831282953,96.656346749226
1071.3532513181,96.6804265565875
1074.86818980668,96.7010663914689
1078.38312829525,96.71826625387
1081.89806678383,96.7423460612315
1085.41300527241,96.766425868593
1088.92794376098,96.7870657034744
1092.44288224956,96.8077055383557
1095.95782073814,96.828345373237
1099.47275922671,96.8489852081183
1102.98769771529,96.8696250429996
1106.50263620387,96.890264877881
1110.01757469244,96.9109047127623
1113.53251318102,96.9246646026832
1117.0474516696,96.9349845201238
1120.56239015817,96.9487444100447
1124.07732864675,96.9625042999656
1127.59226713533,96.9728242174062
1131.1072056239,96.9797041623667
1134.62214411248,96.9831441348469
1138.13708260105,96.9900240798073
1141.65202108963,97.000343997248
1145.16695957821,97.0141038871689
1148.68189806678,97.03130374957
1152.19683655536,97.0450636394909
1155.71177504394,97.0553835569315
1159.22671353251,97.0691434468524
1162.74165202109,97.0829033367733
1166.25659050967,97.1001031991744
1169.77152899824,97.1138630890953
1173.28646748682,97.124183006536
1176.8014059754,97.1310629514964
1180.31634446397,97.1345029239766
1183.83128295255,97.141382868937
1190.8611599297,97.1517027863777
1194.37609841828,97.1585827313381
1197.89103690685,97.1689026487788
1201.40597539543,97.1757825937392
1204.92091388401,97.1861025111799
1208.43585237258,97.1998624011008
1211.95079086116,97.2136222910217
1215.46572934974,97.2308221534228
1218.98066783831,97.2480220158239
1222.49560632689,97.265221878225
1226.01054481547,97.2824217406261
1229.52548330404,97.2927416580668
1233.04042179262,97.3030615755074
1236.5553602812,97.3099415204678
1240.07029876977,97.3168214654283
1243.58523725835,97.3271413828689
1247.10017574692,97.3374613003096
1250.6151142355,97.34434124527
1254.13005272408,97.3512211902305
1257.64499121265,97.3581011351909
1261.15992970123,97.375300997592
1264.67486818981,97.3959408324733
1268.18980667838,97.4131406948744
1271.70474516696,97.4234606123151
1275.21968365554,97.4303405572755
1278.73462214411,97.4337805297558
1282.24956063269,97.437220502236
1285.76449912127,97.4406604747162
1289.27943760984,97.4475404196766
1292.79437609842,97.4509803921569
1296.30931458699,97.4578603371173
1299.82425307557,97.4716202270382
1303.33919156415,97.4888200894393
1306.85413005272,97.5060199518404
1310.3690685413,97.5232198142415
1313.88400702988,97.5404196766426
1317.39894551845,97.5610595115239
1320.91388400703,97.578259373925
1324.42882249561,97.5920192638459
1327.94376098418,97.5988992088063
1331.45869947276,97.6023391812866
1334.97363796134,97.6057791537668
1338.48857644991,97.6126590987272
1342.00351493849,97.6195390436877
1349.03339191564,97.6264189886481
1352.54833040422,97.6298589611283
1356.06326889279,97.6332989336085
1359.57820738137,97.6436188510492
1363.09314586995,97.6573787409701
1366.60808435852,97.6745786033712
1370.1230228471,97.6917784657723
1373.63796133568,97.7055383556932
1377.15289982425,97.719298245614
1380.66783831283,97.7296181630547
1384.18277680141,97.7399380804953
1387.69771528998,97.7468180254558
1391.21265377856,97.7468180254558
1394.72759226714,97.7468180254558
1398.24253075571,97.7468180254558
1401.75746924429,97.750257997936
1405.27240773286,97.7536979704162
1408.78734622144,97.7571379428965
1412.30228471002,97.7640178878569
1415.81722319859,97.7708978328173
1419.33216168717,97.7846577227382
1422.84710017575,97.7984176126591
1426.36203866432,97.8052975576196
1429.8769771529,97.8087375300998
1433.39191564148,97.8087375300998
1436.90685413005,97.8087375300998
1440.42179261863,97.8087375300998
1443.93673110721,97.81217750258
1447.45166959578,97.8190574475404
1450.96660808436,97.8224974200206
1454.48154657294,97.8293773649811
1457.99648506151,97.8396972824217
1461.51142355009,97.8534571723426
1465.02636203866,97.8672170622635
1468.54130052724,97.8809769521844
1472.05623901582,97.891296869625
1475.57117750439,97.8981768145855
1479.08611599297,97.9050567595459
1482.60105448155,97.9256965944272
1486.11599297012,97.9428964568283
1489.6309314587,97.9635362917097
1493.14586994728,97.984176126591
1545.86994727592,98.0013759889921
1549.3848857645,98.0185758513932
1552.89982425308,98.0392156862745
1556.41476274165,98.0598555211558
1559.92970123023,98.0804953560371
1563.4446397188,98.0873753009976
1566.95957820738,98.0976952184382
1570.47451669596,98.1045751633987
1573.98945518453,98.1080151358789
1577.50439367311,98.1148950808394
1581.01933216169,98.1217750257998
1584.53427065026,98.1286549707603
1588.04920913884,98.1389748882009
1591.56414762742,98.1458548331613
