wavelength_nm,trans_pct
500,12.3595505617978
500.456464681045,12.3595505617978
500.912929362091,12.2752808988764
501.369394043136,11.6840556447298
501.825858724181,10.7261756138161
502.282323405227,9.96150645027049
502.738788086272,9.13961714523512
503.195252767317,8.26050769870994
503.651717448362,7.31377444860591
504.108182129408,6.35663753641282
504.564646810453,5.49313358302122
505.021111491498,4.7752808988764
505.477576172544,4.21348314606742
505.934040853589,3.80774032459426
506.390505534634,3.53204327923429
506.84697021568,3.31356637536413
507.303434896725,3.1575114440283
507.75989957777,3.07948397836038
508.216364258815,3.05347482313774
508.672828939861,3.07948397836038
509.129293620906,3.16271327507283
509.585758301951,3.31876820640866
510.042222982997,3.57365792759051
510.498687664042,3.92738243861839
510.955152345087,4.37473990844777
511.411617026133,4.87411568872243
511.868081707178,5.42030794839784
512.324546388223,6.0341240116521
512.781011069269,6.6167290886392
513.237475750314,7.1421140241365
513.693940431359,7.54785684560965
514.150405112404,7.78714107365793
514.60686979345,7.86516853932584
515.063334474495,7.80274656679151
515.51979915554,7.6310861423221
515.976263836586,7.34498543487307
516.432728517631,6.91323345817728
516.889193198676,6.40345401581357
517.345657879722,5.81564710778194
517.802122560767,5.18102372034956
518.258587241812,4.54640033291719
518.715051922857,3.94298793175198
519.171516603903,3.35518102372035
519.627981284948,2.77777777777778
520.084445965993,2.2367873491469
520.540910647039,1.7478152309613
520.997375328084,1.32646691635456
521.453840009129,0.988347898460258
521.910304690175,0.73866000832293
522.36676937122,0.556595921764461
522.823234052265,0.400540990428631
523.279698733311,0.270495214315439
523.736163414356,0.182064086558469
524.192628095401,0.119642114024136
524.649092776446,0.0780274656679151
525.105557457492,0.0520183104452767
525.562022138537,0.031210986267166
526.018486819582,0.015605493133583
526.474951500628,0.00520183104452767
526.931416181673,0
527.387880862718,0
527.844345543764,0.00520183104452767
528.300810224809,0.0104036620890553
528.757274905854,0.015605493133583
529.213739586899,0.0208073241781107
529.670204267945,0.0260091552226384
530.12666894899,0.0260091552226384
530.583133630035,0.0260091552226384
531.039598311081,0.0208073241781107
531.496062992126,0.0104036620890553
531.952527673171,-0.00520183104452767
532.408992354217,-0.0208073241781107
532.865457035262,-0.0364128173116937
533.321921716307,-0.0520183104452767
533.778386397353,-0.0676238035788597
534.234851078398,-0.0780274656679151
534.691315759443,-0.0884311277569705
535.147780440488,-0.0936329588014981
535.604245121534,-0.0936329588014981
536.060709802579,-0.0936329588014981
536.517174483624,-0.0936329588014981
536.97363916467,-0.0936329588014981
537.430103845715,-0.0936329588014981
537.88656852676,-0.0936329588014981
538.343033207806,-0.0936329588014981
538.799497888851,-0.0936329588014981
539.255962569896,-0.0936329588014981
539.712427250941,-0.0936329588014981
540.168891931987,-0.0936329588014981
540.625356613032,-0.0936329588014981
541.081821294077,-0.0936329588014981
541.538285975123,-0.0936329588014981
541.994750656168,-0.0936329588014981
542.451215337213,-0.0936329588014981
542.907680018259,-0.0936329588014981
543.364144699304,-0.0936329588014981
543.820609380349,-0.0936329588014981
544.277074061395,-0.0936329588014981
544.73353874244,-0.0936329588014981
545.190003423485,-0.0936329588014981
545.64646810453,-0.0936329588014981
546.102932785576,-0.0936329588014981
546.559397466621,-0.0936329588014981
547.015862147666,-0.0936329588014981
547.472326828712,-0.0936329588014981
547.928791509757,-0.0936329588014981
548.385256190802,-0.0936329588014981
548.841720871848,-0.0936329588014981
549.298185552893,-0.0936329588014981
549.754650233938,-0.0936329588014981
550.211114914983,-0.0936329588014981
550.667579596029,-0.0936329588014981
551.124044277074,-0.0936329588014981
551.580508958119,-0.0936329588014981
552.036973639165,-0.0936329588014981
552.49343832021,-0.0936329588014981
552.949903001255,-0.0936329588014981
553.406367682301,-0.0936329588014981
553.862832363346,-0.0936329588014981
554.319297044391,-0.0936329588014981
554.775761725436,-0.0936329588014981
555.232226406482,-0.0936329588014981
555.688691087527,-0.0936329588014981
556.145155768572,-0.0936329588014981
556.601620449618,-0.0936329588014981
557.058085130663,-0.0936329588014981
557.514549811708,-0.0936329588014981
557.971014492754,-0.0936329588014981
558.427479173799,-0.0936329588014981
558.883943854844,-0.0936329588014981
559.34040853589,-0.0936329588014981
559.796873216935,-0.0936329588014981
560.25333789798,-0.0936329588014981
560.709802579025,-0.0936329588014981
561.166267260071,-0.0936329588014981
561.622731941116,-0.0936329588014981
562.079196622161,-0.0936329588014981
562.535661303207,-0.0936329588014981
562.992125984252,-0.0936329588014981
563.448590665297,-0.0936329588014981
563.905055346343,-0.0936329588014981
564.361520027388,-0.0936329588014981
564.817984708433,-0.0936329588014981
565.274449389478,-0.0936329588014981
565.730914070524,-0.0936329588014981
566.187378751569,-0.0936329588014981
566.643843432614,-0.0936329588014981
567.10030811366,-0.0936329588014981
